id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US47125101201,,"Census Tract 1012.01, Montgomery County, Tennessee",29,22,0,16,31,28,0,12,37,5,0,16,250,15,24,50,0,49,33,18,0,44,12,0,5,90,14,5,0,0,8,12,0,15,18,6,12,0,204.04,226.46,72.5,33,536,,
1400000US47125101202,,"Census Tract 1012.02, Montgomery County, Tennessee",65,49,35,40,36,85,0,30,87,21,8,0,306,126,0,0,0,21,35,0,0,66,16,0,42,292,61,0,7,21,32,22,0,8,66,34,0,41,433.37,349.13,180.5,91,1054,,
1400000US47125101303,,"Census Tract 1013.03, Montgomery County, Tennessee",162,125,117,143,175,195,0,0,356,180,165,116,1077,178,0,98,70,74,103,13,66,204,103,127,41,892,40,0,38,57,0,40,13,25,471,57,141,10,1110.17,1137.33,855.5,600,3703,,
1400000US47125101304,,"Census Tract 1013.04, Montgomery County, Tennessee",102,0,0,125,8,4,0,16,131,11,36,14,677,122,0,29,211,0,18,59,17,102,39,65,15,433,185,19,13,22,0,0,32,0,51,24,62,25,830.64,293.36,216,217,1557,,
1400000US47125101305,,"Census Tract 1013.05, Montgomery County, Tennessee",26,40,0,137,25,37,28,16,178,29,12,35,535,0,0,0,48,50,130,0,8,147,55,14,83,720,58,15,87,95,12,106,95,0,106,82,34,30,534.71,693.79,381.5,208,1818,,
1400000US47125101306,,"Census Tract 1013.06, Montgomery County, Tennessee",59,0,20,42,92,95,66,63,230,24,21,39,508,44,0,44,128,13,23,0,26,120,110,0,0,408,10,0,12,189,12,0,6,15,100,25,24,15,586.61,597.39,384,99,1667,,
1400000US47125101307,,"Census Tract 1013.07, Montgomery County, Tennessee",0,0,0,18,49,0,20,0,111,32,0,0,182,0,0,8,29,35,23,6,10,31,40,0,0,156,0,36,50,0,0,11,5,0,4,32,18,0,168.72,204.28,177,18,568,,
1400000US47125101400,,"Census Tract 1014, Montgomery County, Tennessee",32,18,0,7,107,25,47,71,357,26,0,19,1074,88,19,0,9,41,49,77,147,385,93,51,115,560,68,18,0,0,0,0,59,25,243,86,24,37,307.84,1091.66,697.5,246,2343,,
1400000US47125101500,,"Census Tract 1015, Montgomery County, Tennessee",40,84,0,31,115,47,28,0,153,61,9,14,625,20,0,29,29,108,15,91,0,179,85,13,56,559,21,17,0,0,16,0,0,0,297,153,20,35,349.87,655.63,613.5,147,1766,,
1400000US47125101600,,"Census Tract 1016, Montgomery County, Tennessee",46,21,106,0,23,99,0,0,12,32,45,22,561,13,180,0,0,0,79,0,0,212,3,22,52,382,11,21,0,20,27,21,0,0,88,49,60,85,434.5,388.5,240,286,1349,,
1400000US47125101700,,"Census Tract 1017, Montgomery County, Tennessee",14,0,0,13,16,69,0,0,23,63,0,25,572,28,0,51,61,12,76,41,0,152,83,19,49,863,42,30,66,22,0,80,0,0,305,227,81,10,336.24,524.76,613,184,1658,,
1400000US47125101802,,"Census Tract 1018.02, Montgomery County, Tennessee",0,0,33,0,16,0,32,31,309,243,158,220,895,0,0,14,0,20,27,17,0,117,341,91,268,810,0,0,41,0,99,0,33,0,254,101,153,129,132.55,570.45,1025,1019,2747,,
1400000US47125101803,,"Census Tract 1018.03, Montgomery County, Tennessee",0,15,0,54,0,0,0,40,63,132,146,389,398,0,0,0,51,0,0,0,74,56,85,60,72,678,0,0,0,0,0,0,49,74,88,128,97,242,120,340.5,448.5,1006,1915,,
1400000US47125101804,,"Census Tract 1018.04, Montgomery County, Tennessee",0,0,0,0,41,16,0,0,109,147,169,34,640,71,0,15,0,25,14,6,0,92,167,71,179,790,62,0,15,0,0,0,0,0,196,153,108,256,184.78,278.72,665.5,817,1946,,
1400000US47125101902,,"Census Tract 1019.02, Montgomery County, Tennessee",0,22,0,0,0,0,0,0,45,7,32,60,203,5,22,0,0,0,21,0,0,53,7,13,82,195,6,5,10,16,0,22,0,0,23,11,69,33,86,103.5,85.5,289,564,,
1400000US47125101903,,"Census Tract 1019.03, Montgomery County, Tennessee",47,43,15,13,24,104,0,0,208,102,0,261,616,58,38,30,97,0,55,0,0,70,153,17,98,968,24,0,50,95,33,110,0,0,127,151,104,274,528.81,509.69,608.5,754,2401,,
1400000US47125101904,,"Census Tract 1019.04, Montgomery County, Tennessee",0,0,18,0,6,0,0,9,64,163,57,35,658,11,0,0,0,11,0,0,18,239,189,54,136,480,11,0,0,18,0,17,0,10,39,153,43,189,63.61,236.39,676,514,1490,,
1400000US47125102001,,"Census Tract 1020.01, Montgomery County, Tennessee",0,42,0,0,10,65,0,59,150,122,71,0,272,0,48,0,0,0,0,18,48,52,92,14,0,381,60,0,0,0,0,0,33,32,0,190,38,28,153.3,362.7,505,151,1172,,
1400000US47125102002,,"Census Tract 1020.02, Montgomery County, Tennessee",34,38,0,59,9,265,0,77,169,279,138,20,601,38,13,13,34,28,57,53,59,187,74,24,21,543,46,0,45,0,15,48,16,95,116,61,36,65,337.16,940.84,650,304,2232,,
1400000US47125102003,,"Census Tract 1020.03, Montgomery County, Tennessee",93,0,7,70,29,58,29,15,258,190,28,0,787,43,10,7,20,35,31,10,170,165,25,173,98,539,13,10,0,47,19,13,0,119,116,56,105,41,347.39,770.11,540.5,445,2103,,
1400000US47125102004,,"Census Tract 1020.04, Montgomery County, Tennessee",0,21,0,0,119,55,41,0,289,141,25,16,620,0,10,0,0,167,53,100,8,80,123,26,53,398,0,0,0,0,27,0,13,24,82,142,24,86,134.29,729.21,631.5,230,1725,,
1400000US47125102005,,"Census Tract 1020.05, Montgomery County, Tennessee",22,86,0,0,92,0,32,0,263,0,93,49,616,11,60,40,0,169,0,24,32,181,0,67,32,443,68,0,42,88,0,0,20,109,116,0,0,0,503.13,671.87,280,241,1696,,
1400000US47125102006,,"Census Tract 1020.06, Montgomery County, Tennessee",143,81,73,0,27,63,41,0,331,371,55,93,920,29,35,0,0,7,82,0,111,392,164,68,32,854,11,38,23,13,52,100,17,72,276,66,65,121,474.38,1043.12,1100.5,434,3052,,
1400000US47125980100,,"Census Tract 9801, Montgomery County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47127930100,,"Census Tract 9301, Moore County, Tennessee",12,7,0,0,32,10,5,0,118,16,12,7,205,0,13,0,8,75,18,0,0,17,15,51,8,372,43,26,0,9,111,15,0,19,73,27,8,41,189.94,317.06,162,127,796,,
1400000US47127930200,,"Census Tract 9302, Moore County, Tennessee",0,0,9,37,25,0,7,15,86,16,0,17,167,0,0,0,45,0,0,15,28,9,53,7,10,75,0,0,0,0,0,0,17,0,0,13,45,0,99.25,146.25,129.5,79,454,,
1400000US47129110100,,"Census Tract 1101, Morgan County, Tennessee",22,20,8,9,12,49,0,0,3,8,0,0,240,35,9,27,15,38,79,0,5,22,1,0,9,195,31,2,58,0,19,7,0,0,24,40,0,14,258.77,210.73,73.5,23,566,,
1400000US47129110200,,"Census Tract 1102, Morgan County, Tennessee",24,0,9,11,0,0,0,27,48,0,0,30,263,26,0,0,18,34,0,0,24,130,17,14,0,350,47,8,13,87,0,12,0,23,86,19,12,43,254.22,240.78,168,99,762,,
1400000US47129110300,,"Census Tract 1103, Morgan County, Tennessee",13,2,10,136,40,17,3,38,47,56,40,0,254,37,21,21,70,0,6,0,32,22,24,9,12,227,46,19,2,30,30,3,0,7,44,28,6,12,430.1,209.4,164.5,79,883,,
1400000US47129110400,,"Census Tract 1104, Morgan County, Tennessee",69,17,40,50,28,58,0,0,20,0,10,34,212,0,24,31,20,82,10,0,0,18,0,18,9,452,35,88,109,74,30,32,11,0,58,10,0,5,603.2,252.8,58,76,990,,
1400000US47129110500,,"Census Tract 1105, Morgan County, Tennessee",0,13,7,0,0,0,0,6,7,36,0,2,278,2,61,27,0,0,9,2,8,128,9,32,0,394,16,42,52,9,29,20,3,5,153,39,13,13,238.57,216.43,228,60,743,,
1400000US47131965000,,"Census Tract 9650, Obion County, Tennessee",55,18,22,0,6,0,0,10,41,85,29,0,259,0,44,43,22,33,0,0,0,58,32,5,22,374,16,96,59,7,15,0,0,10,26,60,3,82,399.82,118.68,239.5,141,899,,
1400000US47131965100,,"Census Tract 9651, Obion County, Tennessee",14,9,0,0,0,13,17,2,7,20,6,14,126,27,6,9,8,0,32,6,3,10,21,4,0,192,8,0,11,18,0,49,7,0,26,18,27,28,110,150.5,80.5,79,420,,
1400000US47131965200,,"Census Tract 9652, Obion County, Tennessee",0,0,32,0,43,22,0,0,10,16,0,0,147,0,4,12,8,50,20,0,8,17,28,0,0,178,0,0,0,23,51,11,0,4,48,36,0,5,126.52,198.98,117.5,5,448,,
1400000US47131965300,,"Census Tract 9653, Obion County, Tennessee",7,0,12,12,23,8,4,0,56,0,2,0,265,49,0,34,11,17,9,11,3,73,54,1,3,288,43,0,5,0,29,55,1,5,56,76,0,18,195.77,234.73,222.5,24,677,,
1400000US47131965400,,"Census Tract 9654, Obion County, Tennessee",71,24,32,40,34,12,0,59,40,24,10,16,299,30,21,16,56,7,13,0,15,88,17,22,14,318,45,30,15,13,11,9,8,0,100,38,27,22,410.16,264.84,193,111,979,,
1400000US47131965500,,"Census Tract 9655, Obion County, Tennessee",0,0,6,0,0,77,0,0,0,0,0,0,139,46,0,0,0,21,0,0,0,0,31,41,0,187,11,0,16,43,33,0,0,28,32,24,0,0,139.82,157.18,71,41,409,,
1400000US47131965600,,"Census Tract 9656, Obion County, Tennessee",164,67,55,24,0,0,0,0,26,18,0,35,482,149,45,23,0,0,130,0,0,57,78,0,0,324,0,87,89,18,34,0,8,27,37,0,0,24,732.22,247.78,156,59,1195,,
1400000US47131965700,,"Census Tract 9657, Obion County, Tennessee",176,32,0,0,0,75,0,0,0,72,0,0,274,36,21,100,0,0,29,6,0,0,0,23,59,447,23,0,22,0,0,0,7,0,71,50,101,173,410,152.5,157.5,356,1076,,
1400000US47131965800,,"Census Tract 9658, Obion County, Tennessee",13,7,0,15,12,9,0,6,18,13,20,28,85,10,1,7,9,7,25,0,8,0,6,5,7,59,3,2,0,1,26,0,7,10,3,0,7,0,82.85,105.65,29.5,67,285,,
1400000US47131965900,,"Census Tract 9659, Obion County, Tennessee",0,0,22,17,0,6,0,0,0,0,0,0,99,0,0,21,14,6,5,0,3,30,14,6,0,79,8,0,14,0,8,0,0,0,36,13,0,0,100.62,56.38,60,6,223,,
1400000US47133950100,,"Census Tract 9501, Overton County, Tennessee",49,21,0,0,5,0,0,0,15,19,0,13,165,42,23,0,0,0,0,12,0,26,62,0,0,145,0,31,0,0,0,27,0,0,62,13,12,0,167.65,93.85,145.5,25,432,,
1400000US47133950200,,"Census Tract 9502, Overton County, Tennessee",12,33,0,20,37,0,0,0,5,18,14,4,79,0,0,0,18,0,0,0,0,24,33,4,0,121,6,0,0,0,38,0,0,0,32,6,28,11,113.75,80.75,87.5,61,343,,
1400000US47133950301,,"Census Tract 9503.01, Overton County, Tennessee",20,0,10,0,38,68,0,0,175,13,0,0,303,11,0,15,0,47,36,0,0,129,19,46,0,279,56,11,0,0,50,0,0,0,28,75,24,35,167.55,360.45,273,105,906,,
1400000US47133950302,,"Census Tract 9503.02, Overton County, Tennessee",18,22,0,25,19,0,0,0,13,0,0,24,260,50,0,18,166,0,10,0,0,0,16,0,0,221,11,0,0,98,0,0,0,0,36,24,25,27,414.27,47.23,64.5,76,602,,
1400000US47133950400,,"Census Tract 9504, Overton County, Tennessee",8,0,7,16,0,32,0,0,40,29,0,0,201,33,0,6,10,55,58,0,0,39,0,0,0,145,7,0,7,12,30,0,0,0,48,34,0,7,134.05,210.45,126.5,7,478,,
1400000US47133950500,,"Census Tract 9505, Overton County, Tennessee",86,24,28,14,105,16,33,0,40,10,0,7,495,15,82,35,0,0,0,0,7,127,186,12,31,605,85,9,10,0,49,0,19,59,80,162,25,107,438.82,360.68,481.5,182,1463,,
1400000US47133950600,,"Census Tract 9506, Overton County, Tennessee",0,8,0,26,20,24,0,0,35,15,0,25,278,54,59,0,24,40,0,0,0,69,32,0,0,209,0,73,0,15,17,0,0,0,104,0,0,0,284.41,179.59,151,25,640,,
1400000US47135930100,,"Census Tract 9301, Perry County, Tennessee",63,25,16,31,7,13,0,3,64,0,9,6,173,40,32,29,18,0,5,0,5,36,2,6,0,178,51,34,17,3,0,9,19,0,31,0,7,7,361.31,124.19,67.5,35,588,,
1400000US47135930200,,"Census Tract 9302, Perry County, Tennessee",130,34,56,18,0,13,7,0,73,20,16,28,405,62,0,29,58,21,23,0,1,76,112,8,15,358,77,48,51,11,19,17,0,1,54,48,16,16,587.2,190.3,281.5,99,1158,,
1400000US47137925100,,"Census Tract 9251, Pickett County, Tennessee",79,25,22,33,12,19,0,0,30,24,16,14,270,6,12,43,10,27,65,2,0,56,22,14,13,401,36,33,82,4,53,19,0,0,115,26,16,17,415.36,267.14,172.5,90,945,,
1400000US47139950100,,"Census Tract 9501, Polk County, Tennessee",3,0,0,11,0,9,0,0,27,22,0,0,116,0,0,21,0,18,9,0,0,36,32,0,0,79,0,33,0,11,0,0,0,6,0,19,0,10,84.94,67.56,104.5,10,267,,
1400000US47139950201,,"Census Tract 9502.01, Polk County, Tennessee",0,21,0,20,12,0,0,0,4,0,0,4,254,22,57,9,0,41,18,0,17,0,0,49,41,242,27,64,9,26,5,0,0,4,41,0,53,13,274.14,100.36,22.5,160,557,,
1400000US47139950202,,"Census Tract 9502.02, Polk County, Tennessee",22,13,8,121,45,14,0,21,83,70,18,27,174,8,2,7,8,4,7,0,39,40,30,0,29,427,13,11,9,0,24,13,12,3,169,63,0,110,246.09,303.91,309,184,1043,,
1400000US47139950300,,"Census Tract 9503, Polk County, Tennessee",0,0,11,13,16,36,6,0,31,79,11,22,315,68,25,9,29,7,44,4,0,33,89,7,0,380,44,13,10,28,53,0,4,27,70,88,25,18,275.08,238.92,323,83,920,,
1400000US47139950400,,"Census Tract 9504, Polk County, Tennessee",19,2,24,10,11,4,8,0,0,37,5,0,142,0,22,58,7,0,6,0,0,12,20,0,17,313,39,6,69,23,0,6,0,4,94,47,0,25,282.63,88.37,157,47,575,,
1400000US47141000100,,"Census Tract 1, Putnam County, Tennessee",98,0,88,19,47,0,0,51,56,31,0,0,361,118,31,14,24,7,12,0,20,107,21,3,4,643,174,47,71,34,22,27,16,30,168,24,12,18,743.08,372.42,241.5,37,1394,,
1400000US47141001000,,"Census Tract 10, Putnam County, Tennessee",0,0,0,21,0,74,0,9,23,39,23,19,374,19,10,0,23,31,29,101,8,71,63,9,10,317,62,35,13,0,32,14,0,0,41,28,23,69,203.79,344.71,197.5,153,899,,
1400000US47141001100,,"Census Tract 11, Putnam County, Tennessee",3,50,184,135,79,0,0,18,64,14,22,106,487,26,16,89,29,33,0,4,27,93,48,83,39,599,14,0,105,126,55,13,36,25,101,50,63,11,832.11,363.89,241,324,1761,,
1400000US47141001200,,"Census Tract 12, Putnam County, Tennessee",31,0,0,28,75,77,0,51,217,240,43,27,711,0,17,24,83,117,67,0,16,72,31,143,141,815,0,0,26,13,0,109,0,16,181,165,222,83,285.36,699.64,671,659,2315,,
1400000US47141001300,,"Census Tract 13, Putnam County, Tennessee",0,12,14,0,4,0,0,0,24,11,5,10,103,0,0,21,0,19,0,0,4,16,14,20,9,190,0,0,34,15,5,3,0,5,50,36,34,8,105.24,75.76,106,86,373,,
1400000US47141000200,,"Census Tract 2, Putnam County, Tennessee",90,0,29,43,0,90,0,0,126,226,118,72,908,163,1,34,115,0,65,0,67,138,192,88,45,711,120,18,102,41,47,62,22,0,98,0,66,135,771.51,518.49,599,524,2413,,
1400000US47141000301,,"Census Tract 3.01, Putnam County, Tennessee",0,0,57,0,27,14,22,15,39,0,6,6,217,0,0,46,0,29,6,10,32,75,14,5,0,186,6,0,11,0,17,31,0,15,36,17,4,49,144.09,268.91,106,70,589,,
1400000US47141000302,,"Census Tract 3.02, Putnam County, Tennessee",0,15,16,20,30,0,32,13,113,0,0,0,288,18,0,47,51,24,0,71,0,77,0,0,0,232,54,0,0,18,0,28,0,0,0,105,0,27,256.82,275.18,200,27,759,,
1400000US47141000303,,"Census Tract 3.03, Putnam County, Tennessee",51,0,0,28,8,0,0,0,64,26,0,0,100,11,30,0,32,7,9,0,0,0,11,0,0,194,0,21,20,19,0,0,0,0,118,0,16,0,216.95,110.05,128,16,471,,
1400000US47141000400,,"Census Tract 4, Putnam County, Tennessee",13,0,0,14,0,45,0,0,18,47,65,6,213,9,6,0,27,0,61,0,0,37,32,0,41,334,9,0,39,15,16,34,0,0,51,70,52,48,137.28,203.72,202,212,755,,
1400000US47141000500,,"Census Tract 5, Putnam County, Tennessee",0,0,0,0,37,0,0,0,7,24,42,23,61,0,0,0,0,27,0,0,0,24,10,0,0,121,0,0,0,0,61,0,0,0,21,20,9,10,41.25,109.75,80,84,315,,
1400000US47141000600,,"Census Tract 6, Putnam County, Tennessee",6,0,0,36,0,7,0,0,69,11,0,59,256,27,21,0,0,0,0,0,0,117,26,11,54,243,60,0,0,34,0,35,10,0,97,0,0,7,184,193.5,178.5,131,687,,
1400000US47141000700,,"Census Tract 7, Putnam County, Tennessee",21,95,0,10,0,0,0,0,0,14,0,0,155,35,8,11,24,0,44,5,0,13,15,0,0,196,14,21,0,0,48,13,46,0,28,14,0,12,254.84,160.66,63.5,12,491,,
1400000US47141000800,,"Census Tract 8, Putnam County, Tennessee",230,0,186,17,15,29,0,82,9,104,0,0,291,109,0,0,33,19,0,0,47,52,31,0,0,194,22,0,0,15,39,11,0,73,27,7,0,0,636.09,334.91,186,0,1157,,
1400000US47141000900,,"Census Tract 9, Putnam County, Tennessee",84,0,16,0,20,0,22,0,119,52,0,23,347,25,22,32,7,0,15,0,9,76,70,46,45,732,9,91,16,16,0,98,0,19,175,61,167,80,324.6,361.4,368,361,1415,,
1400000US47143975000,,"Census Tract 9750, Rhea County, Tennessee",31,13,0,106,42,0,0,0,25,61,0,0,400,128,30,0,0,8,66,0,0,92,21,0,55,281,62,23,59,0,0,7,0,0,115,0,0,15,468.5,222.5,198,70,959,,
1400000US47143975100,,"Census Tract 9751, Rhea County, Tennessee",10,0,0,24,16,32,17,17,0,32,49,77,389,50,46,13,0,0,13,0,0,50,153,22,42,506,44,0,27,20,8,72,33,0,44,229,16,13,241.92,247.08,461,219,1169,,
1400000US47143975200,,"Census Tract 9752, Rhea County, Tennessee",48,33,53,54,0,22,0,27,235,35,21,45,532,34,26,41,41,12,48,30,15,143,100,24,18,573,34,18,0,13,12,98,87,23,87,85,0,116,402.92,598.58,452.5,224,1678,,
1400000US47143975300,,"Census Tract 9753, Rhea County, Tennessee",94,0,7,6,0,40,0,0,28,61,0,24,340,88,0,62,5,0,0,0,0,69,13,50,53,476,49,0,101,86,0,48,0,4,66,101,21,0,498,173.5,256.5,148,1076,,
1400000US47143975401,,"Census Tract 9754.01, Rhea County, Tennessee",490,27,62,74,22,0,0,0,20,42,23,0,488,37,72,108,59,24,91,0,0,37,16,31,13,494,71,29,78,0,117,13,42,0,30,51,0,63,1160.79,298.71,152.5,130,1742,,
1400000US47143975402,,"Census Tract 9754.02, Rhea County, Tennessee",8,18,8,15,8,0,0,6,22,19,12,34,219,0,27,87,0,39,0,0,6,40,12,0,8,414,0,0,81,0,0,20,0,9,149,12,86,57,259.51,177.99,148.5,197,783,,
1400000US47145030100,,"Census Tract 301, Roane County, Tennessee",24,0,0,0,0,0,0,4,0,29,41,64,169,0,0,0,0,0,0,0,26,33,22,30,58,433,0,13,0,0,0,0,0,50,105,54,58,153,37,149,174,404,764,,
1400000US47145030201,,"Census Tract 302.01, Roane County, Tennessee",0,0,0,0,9,25,0,0,70,71,19,49,343,0,39,0,0,9,42,0,0,126,73,54,0,650,0,99,0,0,0,41,0,171,148,81,55,55,143.94,463.06,397,232,1236,,
1400000US47145030202,,"Census Tract 302.02, Roane County, Tennessee",54,0,0,0,0,0,0,0,213,0,72,23,395,13,0,0,29,0,27,0,0,192,36,74,24,474,49,0,15,0,23,0,0,0,61,29,75,222,167.59,275.41,298,490,1231,,
1400000US47145030300,,"Census Tract 303, Roane County, Tennessee",0,0,18,0,0,0,15,0,226,16,57,0,175,40,0,0,34,0,16,0,0,0,24,41,20,508,33,0,0,135,0,0,0,0,100,62,141,37,260,194,265,296,1015,,
1400000US47145030400,,"Census Tract 304, Roane County, Tennessee",50,0,0,50,34,83,0,36,99,0,24,0,485,50,21,21,18,26,0,110,63,59,96,0,21,409,0,0,0,14,0,8,55,33,119,76,38,66,243.8,566.7,310.5,149,1270,,
1400000US47145030500,,"Census Tract 305, Roane County, Tennessee",102,30,27,98,49,22,7,0,12,0,0,0,273,101,0,6,55,23,54,0,0,24,0,0,10,194,61,18,0,0,16,56,0,0,11,7,0,25,527.04,221.46,30.5,35,814,,
1400000US47145030600,,"Census Tract 306, Roane County, Tennessee",23,0,0,0,0,10,0,9,45,0,0,0,275,15,0,84,0,17,9,20,10,65,0,46,9,104,0,0,0,0,0,0,0,0,16,10,48,30,127.61,132.39,73,133,466,,
1400000US47145030700,,"Census Tract 307, Roane County, Tennessee",0,0,0,0,8,0,0,27,0,36,8,0,137,48,0,14,12,7,0,0,0,0,48,8,0,369,114,0,0,0,17,0,0,27,88,39,75,9,198.56,119.44,167,100,585,,
1400000US47145030800,,"Census Tract 308, Roane County, Tennessee",36,45,8,14,28,11,13,0,61,223,20,0,402,51,0,17,17,186,69,0,0,47,15,0,0,324,90,0,27,18,59,59,0,0,55,16,0,0,413.09,416.41,335.5,20,1185,,
1400000US47145030900,,"Census Tract 309, Roane County, Tennessee",0,66,14,115,0,75,0,0,106,13,4,18,595,180,60,0,49,12,23,0,17,152,76,0,26,327,16,0,34,0,12,22,0,17,70,116,40,0,541.92,334.08,369,88,1333,,
1400000US47145980100,,"Census Tract 9801, Roane County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47147080101,,"Census Tract 801.01, Robertson County, Tennessee",16,33,9,46,2,21,0,6,96,32,43,42,506,36,0,0,102,38,21,17,3,144,77,0,68,383,21,3,2,46,0,9,0,5,121,77,35,64,327.2,289.3,366.5,252,1235,,
1400000US47147080103,,"Census Tract 801.03, Robertson County, Tennessee",0,0,0,0,14,0,0,0,62,106,173,72,483,0,0,0,61,10,0,0,0,213,106,17,76,821,33,0,79,31,0,0,0,28,241,67,174,168,211.92,302.08,537,680,1731,,
1400000US47147080104,,"Census Tract 801.04, Robertson County, Tennessee",0,0,151,0,46,34,4,13,61,135,69,4,453,0,0,5,0,28,78,4,34,161,62,16,65,826,0,4,106,25,38,13,0,28,135,128,106,243,327.96,461.54,503.5,503,1796,,
1400000US47147080200,,"Census Tract 802, Robertson County, Tennessee",57,27,18,4,124,26,0,0,82,52,14,0,622,17,43,28,17,14,85,78,2,133,101,0,104,361,37,22,10,4,38,57,1,3,84,0,31,74,342.08,519.42,302.5,223,1387,,
1400000US47147080301,,"Census Tract 803.01, Robertson County, Tennessee",68,0,57,27,14,3,12,0,10,41,6,0,252,16,0,49,29,14,17,37,21,24,21,11,13,172,26,4,34,0,9,3,19,12,23,39,0,3,322.21,177.29,129.5,33,662,,
1400000US47147080302,,"Census Tract 803.02, Robertson County, Tennessee",36,7,25,88,0,13,0,8,23,0,0,0,270,91,43,6,79,0,8,0,0,0,0,27,16,249,22,30,33,48,42,35,0,8,0,22,0,9,521.86,111.64,33.5,52,719,,
1400000US47147080401,,"Census Tract 804.01, Robertson County, Tennessee",58,105,35,63,57,5,0,13,81,0,20,25,299,25,63,42,4,5,31,0,6,60,33,23,7,355,102,27,17,38,27,7,0,0,105,21,11,0,608.37,244.63,177,86,1116,,
1400000US47147080402,,"Census Tract 804.02, Robertson County, Tennessee",75,82,0,21,0,0,0,0,102,30,0,40,391,42,0,0,22,81,54,0,0,134,33,0,25,361,43,0,0,12,47,15,0,6,143,77,0,18,339.24,350.26,329.5,83,1102,,
1400000US47147080500,,"Census Tract 805, Robertson County, Tennessee",0,0,0,0,48,10,0,0,106,121,42,2,348,19,0,0,0,2,124,0,0,85,90,0,28,288,0,0,0,0,0,14,0,18,76,71,56,53,35.5,333,415.5,181,965,,
1400000US47147080603,,"Census Tract 806.03, Robertson County, Tennessee",64,0,4,46,16,31,0,5,96,0,28,21,413,0,7,76,12,9,13,0,39,84,55,79,39,521,0,7,91,0,21,31,13,0,107,107,41,103,322.18,306.32,305.5,311,1245,,
1400000US47147080604,,"Census Tract 806.04, Robertson County, Tennessee",7,0,0,0,14,18,0,0,23,0,80,100,242,0,0,0,53,0,0,5,0,40,46,57,41,425,21,0,0,16,21,0,4,0,138,45,43,137,108.55,150.95,191.5,458,909,,
1400000US47147080605,,"Census Tract 806.05, Robertson County, Tennessee",32,0,14,36,0,0,0,11,138,10,11,0,287,32,0,0,45,0,0,0,46,125,12,27,0,298,0,0,44,0,0,0,0,44,21,182,7,0,203,243,346,45,837,,
1400000US47147080606,,"Census Tract 806.06, Robertson County, Tennessee",36,13,18,0,15,16,24,0,146,65,7,129,507,47,15,10,88,3,30,3,19,134,17,30,111,460,16,28,23,116,22,0,0,11,66,75,19,84,423.2,302.8,330,380,1436,,
1400000US47147080700,,"Census Tract 807, Robertson County, Tennessee",106,22,32,59,0,0,0,0,23,13,125,69,559,0,19,0,150,0,0,44,12,105,92,69,68,773,0,53,31,96,42,0,24,12,64,190,56,205,581.86,216.14,391,592,1781,,
