id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US05119002405,,"Census Tract 24.05, Pulaski County, Arkansas",23,0,41,79,0,14,35,0,61,6,16,0,385,24,0,23,25,0,0,13,33,121,30,53,63,263,18,0,0,13,0,26,6,44,60,6,0,90,246,209.72,245.28,222,923,,
1400000US05119002406,,"Census Tract 24.06, Pulaski County, Arkansas",0,0,71,46,34,0,38,0,122,0,0,0,204,66,27,21,43,0,0,0,0,22,9,16,0,196,57,13,51,0,0,0,0,0,9,0,53,13,429,62.48,137.52,82,711,,
1400000US05119002407,,"Census Tract 24.07, Pulaski County, Arkansas",0,8,0,0,0,0,18,0,0,39,19,15,144,0,46,0,0,5,0,20,0,0,47,17,9,130,0,36,0,0,0,5,0,9,13,37,21,9,95,54.08,133.92,90,373,,
1400000US05119002408,,"Census Tract 24.08, Pulaski County, Arkansas",29,80,66,0,35,142,0,21,38,16,20,132,450,179,52,0,0,47,17,68,20,67,0,0,0,530,19,15,0,0,53,206,52,69,21,32,0,63,575,615.16,153.84,215,1559,,
1400000US05119002500,,"Census Tract 25, Pulaski County, Arkansas",0,0,0,0,0,14,0,0,49,23,7,0,7,0,0,6,0,0,1,0,0,0,0,0,0,25,0,0,5,0,0,8,0,12,0,0,0,0,11,42.84,64.16,7,125,,
1400000US05119002600,,"Census Tract 26, Pulaski County, Arkansas",18,11,0,13,0,0,0,0,11,32,0,0,88,29,12,0,0,0,0,0,10,9,28,0,0,90,22,16,7,11,16,0,0,11,7,0,0,0,155,25.32,82.68,0,263,,
1400000US05119002700,,"Census Tract 27, Pulaski County, Arkansas",244,56,47,59,53,168,0,29,134,67,0,0,800,475,0,11,14,157,112,0,0,0,31,0,0,390,150,0,0,60,110,0,0,0,56,0,14,0,1436,339.4,257.6,14,2047,,
1400000US05119002800,,"Census Tract 28, Pulaski County, Arkansas",313,45,11,21,14,15,0,0,0,0,0,0,417,217,143,12,20,0,16,0,0,0,0,9,0,185,75,82,10,0,0,0,0,0,7,0,11,0,963,32.12,5.88,20,1021,,
1400000US05119002900,,"Census Tract 29, Pulaski County, Arkansas",58,0,0,5,0,0,0,0,0,0,0,0,50,26,0,3,0,21,0,0,0,0,0,0,0,56,0,0,0,0,4,0,13,0,0,0,39,0,117,13,0,39,169,,
1400000US05119003001,,"Census Tract 30.01, Pulaski County, Arkansas",206,0,30,16,19,0,0,0,0,0,19,0,284,153,0,31,20,0,46,15,0,9,10,0,0,462,287,22,9,0,0,124,0,10,0,10,0,0,793,196.44,27.56,19,1036,,
1400000US05119003002,,"Census Tract 30.02, Pulaski County, Arkansas",192,99,34,28,16,39,0,0,0,8,0,0,128,94,19,0,15,0,0,0,0,0,0,0,0,224,43,16,23,37,42,29,0,0,0,26,8,0,658,68,34,8,768,,
1400000US05119003100,,"Census Tract 31, Pulaski County, Arkansas",15,8,0,0,11,12,0,0,0,0,0,0,110,13,8,34,0,25,19,0,0,0,11,0,0,46,2,7,0,0,16,16,0,0,0,5,0,0,139,47,16,0,202,,
1400000US05119003202,,"Census Tract 32.02, Pulaski County, Arkansas",407,75,144,0,51,0,0,0,74,20,0,112,965,197,0,91,0,37,0,0,0,294,52,0,294,330,79,0,0,49,18,0,0,0,151,23,0,10,1148,83.04,530.96,416,2178,,
1400000US05119003205,,"Census Tract 32.05, Pulaski County, Arkansas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US05119003207,,"Census Tract 32.07, Pulaski County, Arkansas",30,0,47,13,0,0,0,0,39,17,8,0,125,11,29,22,0,0,16,0,16,9,15,7,0,83,10,6,0,0,28,0,10,0,0,29,0,0,196,49.68,101.32,15,362,,
1400000US05119003208,,"Census Tract 32.08, Pulaski County, Arkansas",0,38,45,108,13,0,0,0,38,0,0,21,288,16,80,19,53,0,49,0,0,28,28,15,0,233,36,0,36,11,49,0,0,0,51,38,0,12,504,67.72,164.28,48,784,,
1400000US05119003303,,"Census Tract 33.03, Pulaski County, Arkansas",0,0,0,0,0,0,0,0,92,0,13,58,213,0,0,0,0,0,0,0,0,20,56,49,88,278,0,0,0,0,0,0,0,0,0,0,56,222,0,17.92,150.08,486,654,,
1400000US05119003304,,"Census Tract 33.04, Pulaski County, Arkansas",0,74,83,16,50,70,0,0,102,0,44,133,346,0,0,17,31,0,0,0,0,124,38,54,82,416,43,0,74,48,0,0,0,0,0,39,35,177,436,106.16,266.84,525,1334,,
1400000US05119003305,,"Census Tract 33.05, Pulaski County, Arkansas",31,0,22,0,33,95,0,29,0,51,0,52,204,14,22,42,36,0,29,0,19,32,0,0,10,248,0,29,29,33,5,0,0,0,57,72,0,23,296,186.24,197.76,85,765,,
1400000US05119003306,,"Census Tract 33.06, Pulaski County, Arkansas",70,0,25,0,92,0,0,0,11,38,0,51,313,0,0,44,8,0,0,0,0,141,15,31,74,195,0,0,20,8,0,0,0,8,54,0,32,73,267,40.96,226.04,261,795,,
1400000US05119003402,,"Census Tract 34.02, Pulaski County, Arkansas",64,19,41,20,60,0,72,0,99,219,139,15,442,37,43,0,23,74,30,29,0,77,46,0,83,417,0,25,48,0,0,15,36,41,39,59,82,72,454,257.4,504.6,391,1607,,
1400000US05119003403,,"Census Tract 34.03, Pulaski County, Arkansas",52,0,0,0,0,0,0,0,87,38,0,0,139,42,0,0,0,28,0,0,0,0,46,11,12,78,14,0,0,6,27,0,11,0,0,6,10,4,169,24.92,163.08,37,394,,
1400000US05119003404,,"Census Tract 34.04, Pulaski County, Arkansas",0,0,0,0,0,0,190,0,67,0,47,0,162,0,0,0,21,0,0,42,36,0,14,0,49,179,0,0,0,48,0,0,0,0,41,90,0,0,69,285.28,194.72,96,645,,
1400000US05119003500,,"Census Tract 35, Pulaski County, Arkansas",0,8,31,14,69,60,63,42,149,48,23,10,317,0,12,12,59,23,38,6,15,67,37,33,15,123,0,5,0,0,9,0,9,13,30,42,7,8,242,285.36,333.64,96,957,,
1400000US05119003604,,"Census Tract 36.04, Pulaski County, Arkansas",130,0,18,79,92,52,0,0,105,148,64,63,517,38,0,111,0,94,27,0,0,21,73,32,121,597,56,0,58,0,100,107,0,23,73,118,25,37,776,240.84,506.16,342,1865,,
1400000US05119003605,,"Census Tract 36.05, Pulaski County, Arkansas",51,25,46,26,53,0,0,20,66,187,0,0,444,0,0,0,24,0,26,0,0,223,171,0,0,432,0,21,0,0,0,31,0,0,203,67,17,93,246,155.72,838.28,110,1350,,
1400000US05119003606,,"Census Tract 36.06, Pulaski County, Arkansas",103,30,46,35,26,0,0,0,0,0,0,10,191,145,11,0,28,0,7,0,0,0,0,0,0,258,100,0,43,39,23,8,0,0,45,0,0,0,629,22.2,37.8,10,699,,
1400000US05119003607,,"Census Tract 36.07, Pulaski County, Arkansas",237,28,17,30,14,19,34,0,162,0,0,10,390,152,0,7,32,12,9,66,0,84,0,9,19,508,83,8,13,117,168,0,7,0,101,0,11,0,918,190.52,291.48,49,1449,,
1400000US05119003608,,"Census Tract 36.08, Pulaski County, Arkansas",24,0,0,208,82,60,0,0,15,14,43,0,344,58,0,0,0,0,53,0,13,99,121,0,0,389,52,0,22,192,0,0,0,0,62,23,38,0,638,154.16,305.84,81,1179,,
1400000US05119003609,,"Census Tract 36.09, Pulaski County, Arkansas",10,35,0,139,100,50,0,43,29,23,12,14,334,22,35,15,102,43,0,19,66,32,0,0,0,224,3,19,0,35,27,0,0,0,43,45,16,36,585,194.64,155.36,78,1013,,
1400000US05119003703,,"Census Tract 37.03, Pulaski County, Arkansas",0,0,0,0,18,43,56,0,67,93,84,89,408,0,0,33,0,33,47,0,15,0,137,106,37,569,0,0,10,145,13,152,0,0,18,105,10,116,252,326.6,406.4,442,1427,,
1400000US05119003704,,"Census Tract 37.04, Pulaski County, Arkansas",76,37,0,0,0,43,0,0,44,42,0,0,457,134,148,0,0,49,0,26,0,7,40,53,0,239,31,0,0,0,9,24,40,0,58,38,8,31,484,150.44,211.56,92,938,,
1400000US05119003706,,"Census Tract 37.06, Pulaski County, Arkansas",0,0,0,0,0,0,0,16,5,10,6,0,81,0,0,0,0,0,0,0,0,53,9,9,10,95,0,0,0,0,0,0,0,0,18,29,21,27,0,28.16,111.84,73,213,,
1400000US05119003707,,"Census Tract 37.07, Pulaski County, Arkansas",17,0,11,59,0,12,0,60,53,96,84,0,477,16,0,13,86,50,52,0,51,12,77,101,19,209,17,0,14,14,0,28,0,22,34,40,5,35,297,240.84,296.16,244,1078,,
1400000US05119003710,,"Census Tract 37.10, Pulaski County, Arkansas",37,0,0,0,0,0,0,0,82,41,11,57,245,36,15,0,35,0,0,0,29,48,25,0,57,269,0,15,0,0,0,60,0,53,38,71,14,18,138,168.88,278.12,157,742,,
1400000US05119003711,,"Census Tract 37.11, Pulaski County, Arkansas",85,9,52,56,15,0,0,0,74,53,32,72,372,0,8,43,83,0,14,0,0,65,27,40,92,328,0,8,100,17,0,0,0,0,49,22,42,90,476,44.08,259.92,368,1148,,
1400000US05119003712,,"Census Tract 37.12, Pulaski County, Arkansas",0,0,17,0,0,0,0,0,53,44,59,30,312,0,0,51,0,13,0,0,0,40,68,75,65,414,0,0,0,42,24,47,0,0,77,55,66,103,147,74.2,309.8,398,929,,
1400000US05119003713,,"Census Tract 37.13, Pulaski County, Arkansas",0,0,17,0,93,0,0,0,12,12,13,89,332,5,0,24,13,56,9,0,0,65,37,60,63,384,42,0,25,27,0,15,0,26,59,83,35,72,302,71.76,246.24,332,952,,
1400000US05119003800,,"Census Tract 38, Pulaski County, Arkansas",93,0,0,0,0,26,0,0,0,0,0,0,231,66,28,0,6,0,97,0,0,21,0,13,0,356,242,65,0,11,0,36,0,0,0,2,0,0,511,162.36,19.64,13,706,,
1400000US05119003900,,"Census Tract 39, Pulaski County, Arkansas",0,0,9,21,0,50,0,46,186,0,42,10,289,0,0,0,0,0,65,0,36,102,7,15,64,291,0,0,8,7,0,24,0,0,82,81,20,69,45,280.2,398.8,220,944,,
1400000US05119004001,,"Census Tract 40.01, Pulaski County, Arkansas",168,0,68,19,0,0,0,0,28,0,0,34,228,38,26,37,48,43,0,0,0,36,0,0,0,124,14,6,0,5,43,0,0,0,16,40,0,0,515,12.8,107.2,34,669,,
1400000US05119004004,,"Census Tract 40.04, Pulaski County, Arkansas",9,16,0,71,28,20,0,0,49,8,0,30,284,0,9,0,114,47,0,0,0,101,13,0,0,180,0,0,18,52,0,0,0,0,49,25,8,28,364,51.84,213.16,66,695,,
1400000US05119004005,,"Census Tract 40.05, Pulaski County, Arkansas",54,13,0,13,13,16,29,0,3,0,13,0,64,0,8,0,0,29,9,0,0,3,9,6,0,162,40,17,0,31,15,0,3,0,2,6,2,46,233,58.28,21.72,67,380,,
1400000US05119004006,,"Census Tract 40.06, Pulaski County, Arkansas",37,10,57,0,118,0,0,0,22,65,7,37,221,57,40,27,54,28,7,0,0,0,0,8,0,161,6,6,0,35,10,33,0,0,0,30,8,33,485,43.52,113.48,93,735,,
1400000US05119004007,,"Census Tract 40.07, Pulaski County, Arkansas",103,0,0,14,57,0,0,0,5,0,21,0,184,30,0,0,24,40,14,11,0,13,8,44,0,187,28,31,0,30,18,13,11,0,28,0,24,4,375,56.36,46.64,93,571,,
1400000US05119004103,,"Census Tract 41.03, Pulaski County, Arkansas",60,0,313,35,0,0,0,14,118,0,0,0,622,84,53,359,70,0,0,0,7,49,0,0,0,269,0,0,157,25,6,0,0,0,69,0,12,0,1162,58.76,198.24,12,1431,,
1400000US05119004104,,"Census Tract 41.04, Pulaski County, Arkansas",52,38,0,18,0,7,0,0,67,13,4,0,140,43,29,0,0,0,0,0,0,32,27,4,5,259,26,34,25,18,0,0,0,0,81,31,4,40,283,35.8,222.2,57,598,,
1400000US05119004105,,"Census Tract 41.05, Pulaski County, Arkansas",0,103,71,77,33,0,0,0,46,0,0,45,507,0,189,3,76,127,0,0,0,106,0,6,0,637,27,24,92,152,151,20,74,0,45,0,9,43,1125,125.52,165.48,103,1519,,
1400000US05119004106,,"Census Tract 41.06, Pulaski County, Arkansas",156,0,0,28,82,0,0,0,79,0,0,0,427,34,11,109,0,61,112,0,0,0,54,46,0,972,46,0,200,19,92,129,0,0,234,115,72,65,838,291.08,431.92,183,1744,,
1400000US05119004107,,"Census Tract 41.07, Pulaski County, Arkansas",64,91,35,0,16,0,0,24,0,0,0,0,229,25,93,31,26,14,25,0,15,0,0,0,0,242,25,0,45,4,57,26,0,0,28,42,15,0,526,94.48,65.52,15,701,,
1400000US05119004108,,"Census Tract 41.08, Pulaski County, Arkansas",190,59,58,68,124,63,0,0,67,144,0,0,801,275,55,63,113,55,118,0,4,38,80,0,0,471,82,31,9,135,8,95,0,0,38,73,0,0,1325,302.88,417.12,0,2045,,
1400000US05119004201,,"Census Tract 42.01, Pulaski County, Arkansas",0,0,0,0,0,0,0,0,13,27,10,21,149,0,0,0,0,27,0,0,0,26,58,0,38,257,15,10,0,0,0,0,0,0,26,0,47,159,52,10.4,139.6,275,477,,
1400000US05119004202,,"Census Tract 42.02, Pulaski County, Arkansas",0,33,0,0,0,27,0,0,0,66,0,69,218,8,19,0,0,0,0,0,30,0,68,8,85,366,0,29,0,0,21,16,0,0,47,109,9,135,110,80.52,282.48,306,779,,
1400000US05119004205,,"Census Tract 42.05, Pulaski County, Arkansas",87,0,0,0,0,0,0,0,21,18,20,94,330,0,0,22,0,0,13,102,0,10,50,10,123,290,0,58,0,61,0,23,0,0,14,19,27,88,228,145.2,124.8,362,860,,
1400000US05119004207,,"Census Tract 42.07, Pulaski County, Arkansas",220,19,21,0,0,15,23,52,100,28,80,290,716,50,38,8,0,0,26,19,16,60,147,47,305,757,24,42,0,149,0,137,0,0,51,48,57,249,571,321.76,400.24,1028,2321,,
1400000US05119004212,,"Census Tract 42.12, Pulaski County, Arkansas",0,0,0,0,0,19,0,0,47,0,30,176,589,22,0,0,0,0,70,0,0,63,18,117,299,811,61,0,0,0,0,67,0,0,44,17,90,532,83,180.64,164.36,1244,1672,,
1400000US05119004213,,"Census Tract 42.13, Pulaski County, Arkansas",0,0,0,10,0,0,0,0,0,18,0,206,429,0,0,19,17,0,0,0,0,16,26,18,333,442,0,0,0,0,0,0,0,0,0,0,15,427,46,2.56,57.44,999,1105,,
1400000US05119004214,,"Census Tract 42.14, Pulaski County, Arkansas",27,0,0,32,0,0,0,0,8,46,22,103,224,11,0,48,0,0,0,0,0,10,40,20,95,193,0,0,0,0,0,6,0,0,60,7,0,120,118,18.48,158.52,360,655,,
1400000US05119004215,,"Census Tract 42.15, Pulaski County, Arkansas",0,0,94,0,0,0,0,0,79,51,37,41,481,57,0,50,23,0,11,7,0,41,112,36,144,375,57,0,0,13,0,0,0,0,26,57,53,169,294,41.36,342.64,480,1158,,
1400000US05119004216,,"Census Tract 42.16, Pulaski County, Arkansas",32,0,23,37,17,0,0,0,258,157,28,217,473,113,0,0,119,15,12,0,0,26,101,0,87,297,0,16,0,100,42,14,0,0,25,17,0,83,514,75.44,534.56,415,1539,,
1400000US05119004218,,"Census Tract 42.18, Pulaski County, Arkansas",0,0,0,107,33,0,0,0,97,84,29,30,62,0,0,0,10,0,7,0,0,0,41,0,4,96,0,0,0,17,0,7,0,0,35,22,15,0,167,35.12,257.88,78,538,,
1400000US05119004219,,"Census Tract 42.19, Pulaski County, Arkansas",0,0,0,0,47,0,0,0,37,54,81,178,412,0,0,39,0,21,0,0,0,124,28,0,200,512,0,0,16,21,21,70,0,0,145,0,0,239,165,118.96,339.04,698,1321,,
1400000US05119004220,,"Census Tract 42.20, Pulaski County, Arkansas",170,0,0,101,0,49,0,0,124,19,31,0,784,220,0,0,17,0,52,0,122,99,154,30,90,821,0,149,0,0,20,130,19,140,0,63,159,141,677,547.68,423.32,451,2099,,
1400000US05119004221,,"Census Tract 42.21, Pulaski County, Arkansas",0,0,24,70,18,34,0,58,42,11,0,71,401,0,0,24,39,0,37,56,0,107,116,0,22,342,0,0,0,0,0,0,0,96,118,44,39,45,175,323.72,395.28,177,1071,,
1400000US05119004302,,"Census Tract 43.02, Pulaski County, Arkansas",0,0,0,30,81,0,0,0,38,34,0,51,457,20,0,0,39,92,0,27,24,142,40,0,73,177,0,0,21,68,34,0,16,0,6,24,8,0,385,96.76,254.24,132,868,,
1400000US05119004303,,"Census Tract 43.03, Pulaski County, Arkansas",224,0,188,188,138,72,69,0,0,103,148,199,1332,181,0,99,118,0,241,63,0,0,137,98,395,722,55,0,46,0,0,26,67,19,137,82,27,263,1237,578.92,437.08,1130,3383,,
1400000US05119004305,,"Census Tract 43.05, Pulaski County, Arkansas",0,0,0,0,0,62,0,0,37,74,91,165,765,0,67,0,0,0,85,0,0,12,140,93,368,586,0,0,0,0,0,18,0,0,112,76,36,344,67,190.76,425.24,1097,1780,,
1400000US05119004306,,"Census Tract 43.06, Pulaski County, Arkansas",49,38,118,36,0,212,0,0,75,22,87,44,416,59,33,56,0,0,32,0,0,0,124,0,112,164,0,0,18,0,0,14,0,0,20,19,51,42,407,273.2,244.8,336,1261,,
1400000US05119004400,,"Census Tract 44, Pulaski County, Arkansas",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,9,14,0,0,23,,
1400000US05119004500,,"Census Tract 45, Pulaski County, Arkansas",53,20,0,6,5,0,0,0,0,27,0,12,63,43,13,0,7,0,0,0,0,0,0,0,0,120,66,41,0,0,0,0,0,0,0,0,9,4,254,0,27,25,306,,
1400000US05119004600,,"Census Tract 46, Pulaski County, Arkansas",53,0,57,0,0,27,11,0,100,12,0,0,61,0,0,11,0,13,0,10,0,0,27,0,0,302,45,0,39,0,31,0,39,0,132,10,0,6,249,124.12,243.88,6,623,,
1400000US05119004700,,"Census Tract 47, Pulaski County, Arkansas",0,9,0,39,0,0,0,0,75,8,28,0,141,0,0,0,58,0,0,0,0,25,37,13,8,139,0,0,0,62,0,31,0,0,0,24,7,15,168,47,153,71,439,,
1400000US05119004800,,"Census Tract 48, Pulaski County, Arkansas",0,0,0,0,0,0,0,10,7,15,0,94,188,0,0,80,0,0,18,0,0,29,10,0,51,230,22,0,69,0,52,27,0,0,42,0,0,18,223,67.48,90.52,163,544,,
1400000US05119004900,,"Census Tract 49, Pulaski County, Arkansas",2,0,0,3,8,0,0,15,4,2,76,386,322,13,0,0,0,8,0,0,0,30,60,105,106,437,0,0,0,17,0,0,0,0,55,25,63,277,51,29.24,161.76,1013,1255,,
1400000US05119000500,,"Census Tract 5, Pulaski County, Arkansas",0,0,60,0,0,0,5,0,38,13,0,0,187,44,55,0,55,0,0,0,10,23,0,0,0,301,17,71,65,12,12,35,0,0,66,23,0,0,391,70.32,142.68,0,604,,
1400000US05121960100,,"Census Tract 9601, Randolph County, Arkansas",4,30,39,53,0,48,0,21,32,21,19,0,217,0,17,37,31,25,52,2,4,23,21,3,2,313,3,32,16,38,88,33,5,30,25,31,0,12,413,207.8,140.2,36,797,,
1400000US05121960200,,"Census Tract 9602, Randolph County, Arkansas",68,0,0,64,98,0,0,0,17,0,12,15,261,10,0,7,8,30,15,0,0,74,17,70,30,725,62,0,4,60,68,43,60,15,87,144,107,75,479,161.48,310.52,309,1260,,
1400000US05121960301,,"Census Tract 9603.01, Randolph County, Arkansas",111,15,10,59,0,58,0,12,64,7,16,9,274,0,8,19,0,39,0,7,0,144,41,0,16,316,59,40,25,0,11,0,0,0,53,103,6,19,396,118.76,370.24,66,951,,
1400000US05121960302,,"Census Tract 9603.02, Randolph County, Arkansas",59,10,29,30,14,15,0,42,45,16,0,0,243,18,9,27,38,36,19,0,6,77,13,0,0,261,18,0,0,7,105,11,42,0,28,32,18,0,400,159,187,18,764,,
1400000US05125010101,,"Census Tract 101.01, Saline County, Arkansas",0,0,23,48,12,20,22,12,142,23,0,0,379,0,0,12,31,0,32,26,15,159,14,61,29,464,1,4,0,70,27,13,8,0,131,86,67,57,228,217.12,485.88,214,1145,,
1400000US05125010102,,"Census Tract 101.02, Saline County, Arkansas",0,17,0,44,39,32,0,65,160,167,31,57,884,31,34,0,0,40,0,0,24,223,403,37,92,886,5,0,0,47,37,19,0,24,327,195,60,172,294,277.6,1361.4,449,2382,,
1400000US05125010103,,"Census Tract 101.03, Saline County, Arkansas",2,52,104,0,0,109,17,19,199,83,20,164,656,13,0,61,62,32,60,21,34,142,80,21,130,809,0,0,119,19,0,92,1,89,252,100,41,96,464,536.88,761.12,472,2234,,
1400000US05125010301,,"Census Tract 103.01, Saline County, Arkansas",25,0,0,0,0,19,0,14,66,148,59,70,360,37,0,0,17,6,0,0,0,108,63,55,74,321,0,0,0,17,0,72,0,16,56,40,41,79,102,157.8,444.2,378,1082,,
1400000US05125010302,,"Census Tract 103.02, Saline County, Arkansas",0,48,0,9,11,24,0,0,24,0,82,21,422,0,13,0,10,39,0,0,72,79,117,21,71,304,52,16,0,10,0,0,0,0,30,51,62,83,208,117.28,279.72,340,945,,
1400000US05125010303,,"Census Tract 103.03, Saline County, Arkansas",9,20,0,0,0,0,10,0,92,81,122,63,368,10,0,20,0,0,12,13,0,68,55,24,166,286,0,0,21,0,0,12,13,17,92,23,51,57,80,117.32,370.68,483,1051,,
1400000US05125010404,,"Census Tract 104.04, Saline County, Arkansas",0,6,62,47,26,16,11,0,65,92,99,35,579,12,40,13,59,25,0,0,0,58,210,44,118,602,0,126,23,0,8,0,0,0,91,99,71,184,447,61.24,580.76,551,1640,,
1400000US05125010405,,"Census Tract 104.05, Saline County, Arkansas",0,0,0,19,0,53,0,0,57,37,0,32,439,0,0,0,0,0,0,0,116,143,68,13,99,298,0,0,0,10,27,0,0,0,87,37,60,77,56,214.92,383.08,281,935,,
1400000US05125010406,,"Census Tract 104.06, Saline County, Arkansas",0,36,17,0,10,11,12,0,96,84,0,55,518,77,0,0,0,59,88,28,0,85,0,85,96,355,35,0,0,59,27,0,0,35,64,30,14,91,320,213.2,319.8,341,1194,,
1400000US05125010407,,"Census Tract 104.07, Saline County, Arkansas",51,11,13,13,22,0,1,0,16,10,61,21,463,76,14,26,10,35,10,31,0,204,42,4,11,412,30,0,0,10,32,0,0,0,196,32,78,34,343,108.56,433.44,209,1094,,
1400000US05125010408,,"Census Tract 104.08, Saline County, Arkansas",7,114,58,6,53,53,16,5,200,128,7,53,510,8,69,6,18,34,43,0,7,192,27,72,34,570,0,23,34,23,65,95,0,10,159,114,47,0,518,317.16,731.84,213,1780,,
1400000US05125010409,,"Census Tract 104.09, Saline County, Arkansas",43,0,0,0,22,27,0,0,9,38,0,11,310,0,30,0,0,44,55,114,0,49,0,3,15,265,0,0,8,0,13,56,59,0,41,47,41,0,160,326.84,168.16,70,725,,
1400000US05125010503,,"Census Tract 105.03, Saline County, Arkansas",21,0,125,14,0,23,29,14,138,83,97,62,818,15,0,114,216,2,18,15,13,197,38,172,18,433,0,62,0,0,23,18,0,0,163,48,74,45,592,209.68,587.32,468,1857,,
1400000US05125010506,,"Census Tract 105.06, Saline County, Arkansas",0,0,16,0,0,0,0,0,0,33,64,0,149,0,0,9,0,0,12,0,11,84,10,23,0,127,0,0,0,17,0,35,0,31,33,0,11,0,42,107.72,141.28,98,389,,
1400000US05125010507,,"Census Tract 105.07, Saline County, Arkansas",37,0,16,0,17,0,0,0,135,11,33,25,276,47,0,0,17,21,0,0,0,59,72,29,31,92,34,0,0,0,0,0,0,0,10,18,0,30,189,32.64,272.36,148,642,,
1400000US05125010508,,"Census Tract 105.08, Saline County, Arkansas",0,0,13,0,8,0,0,0,46,7,63,162,445,0,0,16,0,36,0,14,70,69,17,158,65,381,0,0,0,22,26,0,0,27,50,23,137,96,121,137.4,185.6,681,1125,,
1400000US05125010509,,"Census Tract 105.09, Saline County, Arkansas",0,0,0,0,31,9,0,30,40,99,43,97,272,0,0,0,0,61,0,0,0,39,26,30,116,732,65,0,0,0,0,9,0,0,173,97,136,252,157,88.32,433.68,674,1353,,
1400000US05125010510,,"Census Tract 105.10, Saline County, Arkansas",37,0,55,54,34,140,10,0,80,214,49,285,707,7,0,2,47,0,88,0,0,8,180,150,225,841,38,0,23,0,8,123,20,0,39,204,227,159,305,401.32,704.68,1095,2506,,
1400000US05125010511,,"Census Tract 105.11, Saline County, Arkansas",0,0,14,12,14,112,0,12,88,0,25,14,572,0,5,6,0,7,160,0,21,162,100,66,45,298,0,11,0,0,0,0,0,20,175,34,32,26,69,393,491,208,1161,,
1400000US05125010512,,"Census Tract 105.12, Saline County, Arkansas",0,27,5,0,13,0,10,0,11,50,60,33,202,0,21,11,0,0,6,6,0,27,75,32,24,320,0,24,21,0,0,24,0,0,63,13,82,93,122,62.16,222.84,324,731,,
1400000US05125010600,,"Census Tract 106, Saline County, Arkansas",2,0,83,10,26,0,23,2,75,117,36,70,455,0,56,34,0,82,47,27,1,53,101,54,0,422,0,37,46,23,45,37,36,3,182,13,0,0,444,225.6,491.4,160,1321,,
1400000US05127950100,,"Census Tract 9501, Scott County, Arkansas",76,10,0,14,12,17,39,0,104,15,24,12,295,13,0,0,70,13,16,38,0,90,0,0,55,453,54,15,0,0,31,57,44,5,190,0,3,54,308,277.44,337.56,148,1071,,
1400000US05127950200,,"Census Tract 9502, Scott County, Arkansas",70,0,118,92,180,0,10,0,58,0,0,6,418,104,28,34,136,31,18,22,0,36,9,0,0,347,115,19,49,66,33,12,16,0,9,19,9,0,1075,94.48,114.52,15,1299,,
1400000US05127950300,,"Census Tract 9503, Scott County, Arkansas",31,20,0,0,20,10,0,0,11,0,0,4,85,7,21,0,6,0,18,0,8,9,11,0,5,101,13,32,6,0,18,6,4,6,11,0,5,0,174,56.96,37.04,14,282,,
