idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
462,"1159 RIVER RD,MARIETTA,PA,17547-1628",0.5,0.0,0.0,40.06265077,-76.54223516,0,1,1.0,0.0
463,"116 6TH ST,CLYMER,PA,15728-1189",1.0,0.0,0.0,40.66871013,-79.01264844,0,1,2.0,0.0
464,"116 E GRANDVIEW AVE,ZELIENOPLE,PA,16063-1131",1.5,0.0,0.0,40.79718459,-80.13627971,0,1,3.0,0.0
465,"116 FOX RD,MONROEVILLE,PA,15146-2706",1.0,0.0,0.0,40.43469522,-79.76109695,0,1,2.0,0.0
466,"116 LAMPETER CT,EXTON,PA,19341-1462",0.25,0.0,0.0,40.05318493,-75.63593088,0,1,0.5,0.0
467,"116 N STATE ST,CLARKS SUMMIT,PA,18411-1056",2.0,0.0,0.0,41.49634756,-75.70529759,0,1,4.0,0.0
468,"116 S GEORGE ST STE 301,YORK,PA,17401-1443",3.0928571428571425,0.0,0.0,39.96073120000001,-76.72683986,0,1,6.185714285714285,0.0
469,"116 S GEORGE ST,YORK,PA,17401-1474",3.926190476190476,0.0,0.0,39.96073120000001,-76.72683986,0,1,7.852380952380952,0.0
470,"116 S MAIN ST,WILKES BARRE,PA,18701-1606",0.0,0.0,0.3333333333333333,41.24353847,-75.88606025,0,1,0.0,0.0
471,"116 S WALNUT ST,BATH,PA,18014-1053",2.0,0.0,0.0,40.72665602,-75.39301717,0,1,4.0,0.0
472,"116 SEYMOUR ST,BLOSSBURG,PA,16912-1418",1.0,0.0,0.0,41.6822971,-77.0605439,0,1,2.0,0.0
473,"11601 BUSTLETON AVE,PHILADELPHIA,PA,19116-2513",1.0,0.0,0.0,40.11686561,-75.01959936,0,1,2.0,0.0
474,"1161 FRANKLIN ST,JOHNSTOWN,PA,15905-4309",1.0,0.0,0.0,40.30348129,-78.9216811,0,1,2.0,0.0
475,"11621 BUSTLETON AVE,PHILADELPHIA,PA,19116-2513",1.3333333333333333,0.0,0.16666666666666666,40.11848966,-75.01820158,0,1,2.6666666666666665,0.0
476,"11625 PENN HILLS DR,PITTSBURGH,PA,15235-3329",0.5,0.0,0.0,40.46433753,-79.827626,0,1,1.0,0.0
477,"1164 S 11TH ST,PHILADELPHIA,PA,19147-4626",0.0,1.0,2.0,39.93539536,-75.16189557,0,1,0.0,2.0
478,"1165 MCKINNEY LN STE 1006,PITTSBURGH,PA,15220-3430",0.3333333333333333,0.0,0.125,40.42563405,-80.0412863,0,1,0.6666666666666666,0.0
479,"1165 S BROAD ST FL 3,PHILADELPHIA,PA,19147-4433",0.0,0.0,0.36601794340924776,39.93593889,-75.16712077,0,1,0.0,0.0
480,"1165 S BROAD ST,PHILADELPHIA,PA,19147-4433",0.0,0.0,0.1111111111111111,39.93610262,-75.16708326,0,1,0.0,0.0
481,"11676 PERRY HWY STE 1205,WEXFORD,PA,15090-8777",1.0,0.0,0.0,40.62664837,-80.05500096,0,1,2.0,0.0
482,"117 FLORAL VALE BLVD,YARDLEY,PA,19067-5522",0.2,0.0,0.0,40.22086963,-74.88508689,0,1,0.4,0.0
483,"117 FOX RD STE 102,MONROEVILLE,PA,15146-2723",1.0,0.0,0.0,40.4348668,-79.76116855,0,1,2.0,0.0
484,"117 FOX RD STE 203,MONROEVILLE,PA,15146-2723",0.3333333333333333,0.0,0.0,40.4348668,-79.76116855,0,1,0.6666666666666666,0.0
485,"117 FOX RD,MONROEVILLE,PA,15146",0.0,0.0,1.0,40.4348668,-79.76116855,0,1,0.0,0.0
486,"117 FOX RD,MONROEVILLE,PA,15146-2723",0.0,0.0,0.5,40.4348668,-79.76116855,0,1,0.0,0.0
487,"117 MAIN ST,FOREST CITY,PA,18421-1440",2.0,0.0,0.0,41.6308301,-75.47916876,0,1,4.0,0.0
488,"117 N FURNACE ST,BIRDSBORO,PA,19508-2022",0.5,0.0,0.0,40.26416796,-75.80768991,0,1,1.0,0.0
489,"117 N MAIN ST,ASHLEY,PA,18706-2323",2.0,0.0,0.0,41.21764676,-75.89716569,0,1,4.0,0.0
490,"1173 ROUTE 390,CRESCO,PA,18326-7905",2.0,0.0,0.0,41.18223031,-75.26700428,0,1,4.0,0.0
491,"11737 STATE HIGHWAY 98,MEADVILLE,PA,16335-7328",2.0,0.0,0.0,41.6281834,-80.20340746,0,1,4.0,0.0
492,"11743 FRANKSTOWN RD STE D,PITTSBURGH,PA,15235-3442",1.5,0.0,0.0,40.46758348,-79.82553545,0,1,3.0,0.0
493,"11743 FRANKSTOWN RD,PITTSBURGH,PA,15235-3442",1.5,0.0,0.0,40.46758348,-79.82553545,0,1,3.0,0.0
494,"1177 S 6TH ST STE E,INDIANA,PA,15701-3759",1.0,0.0,0.0,40.60062899,-79.1468243,0,1,2.0,0.0
495,"1177 S 6TH ST STE G,INDIANA,PA,15701-3759",1.0,0.0,0.0,40.60062899,-79.14683428,0,1,2.0,0.0
496,"1177 S 6TH ST,INDIANA,PA,15701-3759",0.8333333333333333,1.0,0.0,40.600683,-79.14682729,0,1,1.6666666666666663,2.0
497,"1179 DEKALB PIKE FL 1,BLUE BELL,PA,19422-1813",0.2,0.0,0.0,40.16243784,-75.29488388,0,1,0.4,0.0
498,"1179 DEKALB PIKE,BLUE BELL,PA,19422",0.2,0.0,0.0,40.16243793,-75.2948838,0,1,0.4,0.0
499,"1179 DEKALB PIKE,BLUE BELL,PA,19422-1813",0.2,0.0,0.0,40.16243784,-75.29488388,0,1,0.4,0.0
500,"118 DICKERSON RD STE D,NORTH WALES,PA,19454-2538",0.5,0.0,0.25,40.21577712,-75.28801301,0,1,1.0,0.0
501,"118 N FRALEY ST,KANE,PA,16735",0.5,0.0,0.0,41.66172896,-78.81099502,0,1,1.0,0.0
502,"118 S 2ND AVE,ELIZABETH,PA,15037-1577",0.5,0.0,0.0,40.27251729,-79.88719067,0,1,1.0,0.0
503,"1180 W BALTIMORE PIKE,MEDIA,PA,19063-5128",1.25,0.0,0.0,39.91259127,-75.43864177,0,1,2.5,0.0
504,"1180 WELSH RD STE 140,NORTH WALES,PA,19454-2053",0.07692307692307693,0.0,0.2047619047619048,40.22614888,-75.25791672,0,1,0.15384615384615385,0.0
505,"1180 WELSH RD,NORTH WALES,PA,19454-2053",0.07692307692307693,0.0,0.2047619047619048,40.22614888,-75.25791672,0,1,0.15384615384615385,0.0
506,"1187 THORN RUN RD STE 110,CORAOPOLIS,PA,15108-3299",1.0,0.0,0.0,40.49924776,-80.20830726,0,1,2.0,0.0
507,"1187 THORN RUN RD,CORAOPOLIS,PA,15108-3198",1.0,0.0,0.0,40.49924776,-80.20830726,0,1,2.0,0.0
508,"11880 BUSTLETON AVE STE A,PHILADELPHIA,PA,19116-2500",0.3333333333333333,0.0,0.0,40.12156499,-75.01646126,0,1,0.6666666666666666,0.0
509,"11885 PERRY HWY STE B,WEXFORD,PA,15090-8343",1.0,0.0,0.0,40.62986072,-80.05696022,0,1,2.0,0.0
510,"119 E UWCHLAN AVE STE 101,EXTON,PA,19341-1293",0.0,0.0,1.0,40.06155789,-75.65263588,0,1,0.0,0.0
511,"119 MAIN ST,BLAKELY,PA,18447-1291",0.5,0.0,0.0,41.47192338,-75.60708663,0,1,1.0,0.0
512,"119 NUTT RD,PHOENIXVILLE,PA,19460-3968",0.25,0.0,0.0,40.12389031,-75.51347142,0,1,0.5,0.0
513,"119 S MAIN ST STE A,ARCHBALD,PA,18403-1788",1.0,0.0,0.0,41.48544543,-75.55832154,0,1,2.0,0.0
514,"119 S MAIN ST,ARCHBALD,PA,18403-1788",1.0,0.0,0.0,41.48544543,-75.55832154,0,1,2.0,0.0
515,"119 THORNTON RD,BROWNSVILLE,PA,15417-9607",3.5,0.0,0.0,40.0067045,-79.87040076,0,1,7.0,0.0
516,"11911 BUSTLETON AVE,PHILADELPHIA,PA,19116-2541",0.25,0.0,0.0,40.12194201,-75.01617224,0,1,0.5,0.0
517,"1192 W PENN AVE STE 3,WOMELSDORF,PA,19567-9702",1.5,0.0,0.0,40.35939494,-76.16844817,0,1,3.0,0.0
518,"1192 W PENN AVE,WOMELSDORF,PA,19567",0.5,0.0,0.0,40.35939494,-76.16844817,0,1,1.0,0.0
519,"1192 W PENN AVE,WOMELSDORF,PA,19567-9702",1.0,0.0,0.0,40.35939494,-76.16844817,0,1,2.0,0.0
520,"11931 STATE ROUTE 85 STE A,KITTANNING,PA,16201-3741",2.9333333333333336,0.0,0.0,40.81757191,-79.48898538,0,1,5.866666666666667,0.0
521,"11931 STATE ROUTE 85,KITTANNING,PA,16201-3741",1.3333333333333333,0.0,0.0,40.81757191,-79.48898538,0,1,2.6666666666666665,0.0
522,"1195 SHERIDAN ST,WILLIAMSPORT,PA,17701-3738",1.0,0.0,0.0,41.25353345,-76.98199422,0,1,2.0,0.0
523,"11979 FRANKSTOWN RD,PITTSBURGH,PA,15235-3412",1.0,0.0,0.0,40.47018388,-79.82286894,0,1,2.0,0.0
524,"1198 MOUNT BETHEL HWY,MOUNT BETHEL,PA,18343-5119",1.0,0.0,0.0,40.8925941,-75.14784948,0,1,2.0,0.0
525,"12 EASTERN AVE STE 101,PITTSBURGH,PA,15215-3038",3.0,0.0,0.0,40.48984018,-79.9033697,0,1,6.0,0.0
526,"12 ORTEGA ST,TAMAQUA,PA,18252-4511",2.0,0.0,0.0,40.82186495,-75.97841598,0,1,4.0,0.0
527,"12 PENNS TRL STE 154,NEWTOWN,PA,18940-3438",2.75,0.0,0.0,40.22969371,-74.9096261,0,1,5.5,0.0
528,"12 PENNS TRL,NEWTOWN,PA,18940-1892",1.25,0.0,0.5,40.22969371,-74.9096261,0,1,2.5,0.0
529,"120 FARRAGUT AVE,VANDERGRIFT,PA,15690-1116",1.0,0.0,0.0,40.6043594,-79.56228618,0,1,2.0,0.0
530,"120 FRANKLIN ST,SLIPPERY ROCK,PA,16057-1160",3.0,0.0,0.0,41.0644798,-80.05576742,0,1,6.0,0.0
531,"120 LOCUST AVE EXT,MOUNT MORRIS,PA,15349-1355",2.2948773448773454,0.0,0.3333333333333333,39.73493174,-80.06010622,0,1,4.589754689754691,0.0
532,"120 LOCUST AVE,MOUNT MORRIS,PA,15349-1337",0.42424242424242425,0.0,0.0,39.73339401,-80.06001124,0,1,0.8484848484848485,0.0
533,"120 N 5TH ST,INDIANA,PA,15701-1912",0.0,0.0,1.1666666666666663,40.62467699,-79.14823971,0,1,0.0,0.0
534,"120 S FRONT ST,CLEARFIELD,PA,16830-2336",2.0,0.0,0.0,41.01989628,-78.43980723,0,1,4.0,0.0
535,"120 S MAIN ST,HOUSTON,PA,15342-1813",1.0,0.0,0.0,40.24916562,-80.20744177,0,1,2.0,0.0
536,"120 THORNTON RD,BROWNSVILLE,PA,15417-9609",2.0,0.0,0.0,40.00675026,-79.87050999,0,1,4.0,0.0
537,"120 WAYLAND SMITH DR,UNIONTOWN,PA,15401-2677",1.0,0.0,0.0,39.91266031,-79.75255379,0,1,2.0,0.0
538,"1200 ASHWOOD DR STE 1202,CANONSBURG,PA,15317-4982",2.0,0.0,0.0,40.25478735,-80.16492958,0,1,4.0,0.0
539,"1200 ASHWOOD DR STE 1204,CANONSBURG,PA,15317-4982",0.95,0.0,0.0,40.25478735,-80.16492958,0,1,1.9,0.0
540,"1200 ASHWOOD DR,CANONSBURG,PA,15317-4982",1.5,0.0,0.0,40.25478735,-80.16492958,0,1,3.0,0.0
541,"1200 BUSTLETON PIKE STE 11,FEASTERVILLE TREVOSE,PA,19053-4109",0.5,0.0,0.0,40.15456692,-75.00191818,0,1,1.0,0.0
542,"1200 BUSTLETON PIKE STE 5,FEASTERVILLE TREVOSE,PA,19053-4108",1.0,0.0,0.0,40.15474887,-75.00202917,0,1,2.0,0.0
543,"1200 DARBY RD,HAVERTOWN,PA,19083-3603",1.0,0.0,0.0,39.97814379,-75.30425478,0,1,2.0,0.0
544,"1200 OLD FREEPORT RD STE 1,PITTSBURGH,PA,15238-6194",1.5,0.0,0.0,40.48786254,-79.87823382,0,1,3.0,0.0
545,"1200 OLD YORK RD,ABINGTON,PA,19001-3720",9.0,1.0,2.0,40.11899542,-75.11928329,0,1,18.0,2.0
546,"1201 BROUGHTON RD,PITTSBURGH,PA,15236-3451",1.25,0.0,0.0,40.33003646,-79.98836141,0,1,2.5,0.0
547,"1201 E PLEASANT VALLEY BLVD,ALTOONA,PA,16602-6807",3.25,0.0,0.0,40.52737243,-78.36409281,0,1,6.5,0.0
548,"1201 EASTON RD,ABINGTON,PA,19001-2425",1.0,0.0,0.0,40.12511994,-75.13282095,0,1,2.0,0.0
549,"1201 EASTON RD,ROSLYN,PA,19001-2425",1.0,0.0,0.0,40.12511994,-75.13282095,0,1,2.0,0.0
550,"1201 N CHURCH ST,HAZLETON,PA,18202",0.0,0.0,0.25,40.98069733,-75.98010103,0,1,0.0,0.0
551,"1201A N CHURCH ST STE 110,HAZLE TOWNSHIP,PA,18202-1479",0.0,0.0,1.0,40.98069733,-75.98010103,0,1,0.0,0.0
552,"1201A N CHURCH ST STE 209,HAZLE TOWNSHIP,PA,18202-1479",0.0,0.0,1.0,40.98069733,-75.98010103,0,1,0.0,0.0
553,"1202 POND ST,BRISTOL,PA,19007-5326",2.0,0.0,0.0,40.10354438,-74.84694033,0,1,4.0,0.0
554,"1202 STATE ST,ERIE,PA,16501-1914",0.5333333333333333,0.0,0.125,42.12319209,-80.08111111,0,1,1.0666666666666669,0.0
555,"12031 PERRY HWY,WEXFORD,PA,15090-8394",1.0,0.0,0.0,40.63196855,-80.05847722,0,1,2.0,0.0
556,"1204 BEN FRANKLIN HWY W,DOUGLASSVILLE,PA,19518-1832",0.0,0.0,0.6666666666666666,40.25895509,-75.72717439,0,1,0.0,0.0
557,"1205 LANGHORNE NEWTOWN RD STE 201,LANGHORNE,PA,19047-1221",0.0,0.0,0.3611111111111111,40.20175156,-74.92954316,0,1,0.0,0.0
558,"1205 LANGHORNE NEWTOWN RD STE 207,LANGHORNE,PA,19047-1221",1.0,0.0,0.0,40.20175156,-74.92954316,0,1,2.0,0.0
559,"1205 LANGHORNE NEWTOWN RD,LANGHORNE,PA,19047-1219",0.0,0.0,0.4444444444444444,40.20175156,-74.92954316,0,1,0.0,0.0
560,"1206 E CARSON ST,PITTSBURGH,PA,15203-1229",0.5,0.0,0.0,40.42873852,-79.98605058,0,1,1.0,0.0
561,"1207 CHESTNUT ST FL 4,PHILADELPHIA,PA,19107-4131",0.25,0.0,0.0,39.95045733,-75.16055907,0,1,0.5,0.0
562,"1207 CHESTNUT ST,PHILADELPHIA,PA,19107-4131",0.3333333333333333,0.0,0.0,39.95045733,-75.16055907,0,1,0.6666666666666666,0.0
563,"1207 EGYPT RD,PHOENIXVILLE,PA,19460",0.0,0.0,1.0,40.1336372,-75.45931152,0,1,0.0,0.0
564,"1208 N 52ND ST,PHILADELPHIA,PA,19131-4315",1.0,0.0,0.0,39.97173246,-75.22597531,0,1,2.0,0.0
565,"1209 STATE ROUTE 885,CLAIRTON,PA,15025-3821",1.0,0.0,0.0,40.31590111,-79.91755547,0,1,2.0,0.0
566,"121 DONOHOE RD,GREENSBURG,PA,15601-6986",1.2,0.0,0.0,40.30384781,-79.50900992,0,1,2.4,0.0
567,"121 MOOSIC RD,OLD FORGE,PA,18518-2082",2.0,0.0,0.0,41.37041109,-75.73427567,0,1,4.0,0.0
568,"121 N 10TH ST,PHILADELPHIA,PA,19107-2402",1.0,0.0,0.0,39.95412835,-75.15611958,0,1,2.0,0.0
569,"121 ROLLING ACRES DR,ALUM BANK,PA,15521-8264",0.3333333333333333,0.0,0.0,40.17683870000001,-78.60665938,0,1,0.6666666666666666,0.0
570,"121 RUTGERS AVE,SWARTHMORE,PA,19081-1713",0.5,0.0,0.0,39.900493,-75.34948665,0,1,1.0,0.0
571,"121 S MAIN ST,BUTLER,PA,16001-5907",3.624242424242424,0.0,0.0,40.86056641,-79.89523367,0,1,7.248484848484847,0.0
572,"1210 E MAIN ST,MOUNT JOY,PA,17552-9338",1.0,0.0,0.0,40.11067954,-76.4672918,0,1,2.0,0.0
573,"1210 MILLERSVILLE PIKE UNIT 4,LANCASTER,PA,17603-6656",4.483693922260036,0.0,0.07142857142857142,40.02794301,-76.32579865,0,1,8.967387844520072,0.0
574,"1210 MILLERSVILLE PIKE,LANCASTER,PA,17603-6656",0.27142857142857146,0.0,0.0,40.02794301,-76.32579865,0,1,0.5428571428571429,0.0
575,"1210 ONEILL HWY,DUNMORE,PA,18512-1709",0.0,0.0,1.0,41.43523799,-75.61978731,0,1,0.0,0.0
576,"12109 CENTENNIAL STA,WARMINSTER,PA,18974-5488",2.0,0.0,1.0,40.18939007,-75.07362909999998,0,1,4.0,0.0
577,"1211 S MAIN ST,GREENSBURG,PA,15601-5319",0.0,0.0,0.5,40.28441343,-79.54872689,0,1,0.0,0.0
578,"1212 NORTH ST,JIM THORPE,PA,18229-1726",1.0,0.0,0.0,40.88234926,-75.72593264,0,1,2.0,0.0
579,"1212 VETERANS HWY # A-1,BRISTOL,PA,19007-2512",0.14285714285714285,0.0,0.0,40.11007864,-74.87841595,0,1,0.2857142857142857,0.0
580,"1212 VETERANS HWY STE A-1,BRISTOL,PA,19007-2512",0.3333333333333333,0.0,0.0,40.11007864,-74.87841595,0,1,0.6666666666666666,0.0
581,"1212 VETERANS HWY STE A1,BRISTOL,PA,19007-2512",0.7678571428571428,0.0,0.0,40.11007864,-74.87841595,0,1,1.5357142857142856,0.0
582,"1212 VETERANS HWY,BRISTOL,PA,19007",0.9523809523809524,0.0,0.0,40.11007864,-74.87841595,0,1,1.9047619047619049,0.0
583,"1212 VETERANS HWY,BRISTOL,PA,19007-2512",0.7023809523809523,0.0,0.0,40.11007864,-74.87841595,0,1,1.4047619047619049,0.0
584,"1213 MAIN ST,HELLERTOWN,PA,18055-1320",1.0,0.0,0.0,40.58704317,-75.34129777,0,1,2.0,0.0
585,"1214 EASTON RD STE 201,WARRINGTON,PA,18976-1607",1.0,0.0,0.0,40.24751257,-75.13505655,0,1,2.0,0.0
586,"1214 EASTON RD,WARRINGTON,PA,18976-1601",1.0,0.0,0.0,40.24751257,-75.13505655,0,1,2.0,0.0
587,"1215 HULTON RD,OAKMONT,PA,15139-1135",0.5,0.0,0.0,40.52452417,-79.82827572,0,1,1.0,0.0
588,"1215 LONG RUN RD,WHITE OAK,PA,15131-2034",0.0,0.0,0.5,40.33354161,-79.81302581,0,1,0.0,0.0
589,"1215 W BALTIMORE PIKE STE 12,MEDIA,PA,19063-5540",1.0,0.0,0.0,39.91205374,-75.44053053,0,1,2.0,0.0
590,"1216 N CENTER AVE,SOMERSET,PA,15501-1628",3.0,0.0,0.0,40.02213129,-79.07723736,0,1,6.0,0.0
591,"122 E BROAD ST,BETHLEHEM,PA,18018-6276",0.0,0.0,1.0,40.62220153,-75.37437016,0,1,0.0,0.0
592,"122 N YORK RD, #10,HATBORO,PA,19040",1.3333333333333333,0.0,0.0,40.1799362,-75.10543596,0,1,2.6666666666666665,0.0
593,"122 N YORK RD,HATBORO,PA,19040-2617",0.5,0.0,0.0,40.1799362,-75.10543596,0,1,1.0,0.0
594,"122 W MAIN ST,MOUNT JEWETT,PA,16740",0.5333333333333333,0.0,0.0,41.72468958,-78.65604678,0,1,1.0666666666666669,0.0
595,"1220 LINCOLN WAY STE 200,WHITE OAK,PA,15131-1642",1.0,0.0,0.3333333333333333,40.3517654,-79.82178051,0,1,2.0,0.0
596,"1220 LINCOLN WAY STE 202,WHITE OAK,PA,15131-1642",1.0,0.0,0.0,40.3517654,-79.82178051,0,1,2.0,0.0
597,"1220 LINCOLN WAY,WHITE OAK,PA,15131-1642",1.0,0.0,0.0,40.3517654,-79.82178051,0,1,2.0,0.0
598,"1220 OLD YORK RD,WARMINSTER,PA,18974-2013",0.5,0.0,0.0,40.22592155,-75.09603134,0,1,1.0,0.0
599,"1220 PA-307,FACTORYVILLE,PA,18419",1.0,0.0,0.0,41.50612085,-75.84256963,0,1,2.0,0.0
600,"1220 ST ROUTE 307,LAKE WINOLA,PA,18625",1.0,0.0,0.0,41.50895459,-75.85230978,0,1,2.0,0.0
601,"1220 W CHESTER PIKE,HAVERTOWN,PA,19083-3339",5.098412698412699,2.8451520701520705,1.5902777777777777,39.97261172,-75.31755758,0,1,10.196825396825398,5.690304140304141
602,"1221 LONG RUN RD,WHITE OAK,PA,15131-2034",0.5,0.0,0.0,40.33335358,-79.81319584,0,1,1.0,0.0
603,"1222 WELSH RD STE G,NORTH WALES,PA,19454-2054",1.0,0.0,0.0,40.22594502,-75.25738184,0,1,2.0,0.0
604,"1224 E HUNTING PARK AVE,PHILADELPHIA,PA,19124-4928",1.25,0.0,0.0,40.01088663,-75.10300531,0,1,2.5,0.0
605,"1225 GRAHAM AVE,WINDBER,PA,15963-1705",2.0,0.0,0.0,40.2368036,-78.83279149,0,1,4.0,0.0
606,"1225 S MAIN ST STE 105,GREENSBURG,PA,15601-5370",1.0,0.0,0.0,40.28405618,-79.548955,0,1,2.0,0.0
607,"1225 S MAIN ST STE 106,GREENSBURG,PA,15601-5370",0.0,0.0,0.1,40.28405618,-79.548955,0,1,0.0,0.0
608,"1225 S MAIN ST,GREENSBURG,PA,15601-5370",0.1,0.0,0.0,40.28405618,-79.548955,0,1,0.2,0.0
609,"1226 PLEASANT VALLEY BLVD STE A,ALTOONA,PA,16602-4742",4.0,0.0,0.0,40.50701602,-78.38602136,0,1,8.0,0.0
610,"1227 SMITH TOWNSHIP STATE RD,BURGETTSTOWN,PA,15021-2828",2.590909090909091,0.0,0.3928571428571429,40.32321769,-80.35752552,0,1,5.181818181818182,0.0
611,"1229 SILVER LN STE 2,MC KEES ROCKS,PA,15136-1063",0.0,1.0,0.0,40.46978626,-80.1364444,0,1,0.0,2.0
612,"123 E CENTRE ST,ASHLAND,PA,17921-2010",1.0,0.0,0.0,40.78374351,-76.33225319,0,1,2.0,0.0
613,"123 MAIN ST,BROOKVILLE,PA,15825-1212",0.8333333333333333,0.0,0.0,41.16016564,-79.07801553,0,1,1.6666666666666663,0.0
614,"123 N 13TH ST,ALLENTOWN,PA,18102-3758",2.575,0.0,1.4,40.60111958,-75.48485225,0,1,5.15,0.0
615,"123 S 18TH ST,PITTSBURGH,PA,15203-1829",2.0,0.0,0.0,40.42724197,-79.98066695,0,1,4.0,0.0
616,"123 W MAIN ST STE 1,LIGONIER,PA,15658-1211",0.0,0.0,0.35,40.2432565,-79.23827381,0,1,0.0,0.0
617,"123 W MAIN ST,LIGONIER,PA,15658-1211",0.1,0.0,0.0,40.2432565,-79.23827381,0,1,0.2,0.0
618,"1230 EASTON RD,WARRINGTON,PA,18976-1823",0.0,0.0,1.0,40.24846107,-75.13443917,0,1,0.0,0.0
619,"1230 HIGH ST,HANOVER,PA,17331-1127",2.926190476190476,0.0,0.0,39.82376565,-77.00288127,0,1,5.852380952380952,0.0
620,"12301 ACADEMY RD,PHILADELPHIA,PA,19154",0.038461538461538464,0.0,0.0,40.09596003,-74.97669758,0,1,0.07692307692307693,0.0
621,"12301 ACADEMY RD,PHILADELPHIA,PA,19154-1927",0.0,0.0,0.043478260869565216,40.09596003,-74.97669758,0,1,0.0,0.0
622,"1233 LOCUST ST FL 3,PHILADELPHIA,PA,19107-5400",0.25,0.0,0.0,39.94794152,-75.16169405,0,1,0.5,0.0
623,"1233 LOCUST ST FL 4,PHILADELPHIA,PA,19107-5459",1.25,0.0,0.0,39.94794152,-75.16169405,0,1,2.5,0.0
624,"1233 LOCUST ST,PHILADELPHIA,PA,19107-5453",0.5833333333333333,0.0,0.0,39.94794152,-75.16169405,0,1,1.1666666666666663,0.0
625,"1234 EATON AVE,BETHLEHEM,PA,18018-1806",1.0,0.0,0.0,40.63341441,-75.3999062,0,1,2.0,0.0
626,"1235 EASTON RD,RIEGELSVILLE,PA,18077-7224",0.5,0.0,0.0,40.58800849,-75.1933148,0,1,1.0,0.0
627,"1235 OLD YORK RD STE 122,ABINGTON,PA,19001-3840",0.0,0.0,1.0,40.11816704,-75.11967371,0,1,0.0,0.0
628,"1235 S CENTER STREET EXT,GROVE CITY,PA,16127-4137",1.0,0.0,0.0,41.15439249,-80.10313072,0,1,2.0,0.0
629,"12350 STATE ROUTE 30,NORTH HUNTINGDON,PA,15642-1847",1.0,0.0,0.0,40.33564177,-79.74492439,0,1,2.0,0.0
630,"124 GRAND AVE,MARS,PA,16046",0.5,0.0,0.0,40.69695955,-80.01055264,0,1,1.0,0.0
631,"124 PARK AVE,WILLOW GROVE,PA,19090-3219",1.0,0.0,0.0,40.14413075,-75.11748851,0,1,2.0,0.0
632,"124 S FREEMAN ST,ROBESONIA,PA,19551-9628",0.0,0.0,1.0,40.34888734,-76.12953868,0,1,0.0,0.0
633,"124 W CHESTNUT ST,WASHINGTON,PA,15301-4423",1.0,0.0,0.0,40.17189033,-80.24884681,0,1,2.0,0.0
634,"124 W MAPLE AVE,LANGHORNE,PA,19047-2820",1.0,0.0,0.0,40.17594275,-74.92149538,0,1,2.0,0.0
635,"12401 ACADEMY RD STE 201,PHILADELPHIA,PA,19154-1934",0.6185975763122348,0.25,0.1607142857142857,40.0963943,-74.97568211,0,1,1.2371951526244696,0.5
636,"12401 ACADEMY RD STE 201-202,PHILADELPHIA,PA,19154-1932",0.7023230446024563,0.0,0.1,40.0963943,-74.97568211,0,1,1.4046460892049126,0.0
637,"12401 ACADEMY RD STE 201202,PHILADELPHIA,PA,19154-1932",0.02631578947368421,0.0,0.0,40.0963943,-74.97568211,0,1,0.05263157894736842,0.0
638,"12401 ACADEMY RD,PHILADELPHIA,PA,19154",0.5005955154011876,0.022727272727272728,0.17045454545454547,40.0963943,-74.97568211,0,1,1.0011910308023753,0.045454545454545456
639,"12401 ACADEMY RD,PHILADELPHIA,PA,19154-1932",0.8730682263819632,0.022727272727272728,0.0,40.0963943,-74.97568211,0,1,1.7461364527639265,0.045454545454545456
640,"1244 FORT WASHINGTON AVE STE A,FORT WASHINGTON,PA,19034-1743",0.0,0.0,0.25,40.15284886,-75.19609282,0,1,0.0,0.0
641,"1244 FORT WASHINGTON AVE STE M1,FORT WASHINGTON,PA,19034-1743",0.0625,0.0,0.0,40.15284886,-75.19609282,0,1,0.125,0.0
642,"1244 FORT WASHINGTON AVE,FT WASHINGTON,PA,19034-1743",0.0,0.09090909090909093,0.0,40.15284886,-75.19609282,0,1,0.0,0.18181818181818185
643,"1245 N PROVIDENCE RD,MEDIA,PA,19063",1.0,0.0,0.0,39.93411673,-75.39024059,0,1,2.0,0.0
644,"1245 N PROVIDENCE RD,MEDIA,PA,19063-1210",0.0,0.0,0.31646825396825395,39.93411673,-75.39024059,0,1,0.0,0.0
645,"1247 S CEDAR CREST BLVD STE 300,ALLENTOWN,PA,18103-6358",4.756824165785293,0.05976430976430976,0.9332502748574176,40.56668461,-75.51852867,0,1,9.513648331570586,0.11952861952861953
646,"1247 S CEDAR CREST BLVD STE 303,ALLENTOWN,PA,18103-6298",0.055322128851540614,0.03333333333333333,0.0,40.56668461,-75.51852867,0,1,0.1106442577030812,0.06666666666666668
647,"1247 S CEDAR CREST BLVD,ALLENTOWN,PA,18103-6298",2.952128214728005,0.0930976430976431,0.4237800289197805,40.56668461,-75.51852867,0,1,5.90425642945601,0.1861952861952862
648,"125 6TH ST,PITTSBURGH,PA,15222-3308",0.5,0.0,0.0,40.44335175,-80.0024012,0,1,1.0,0.0
649,"125 E 8TH AVE STE 1,HOMESTEAD,PA,15120-1569",1.0,0.0,0.0,40.40655876,-79.91152971,0,1,2.0,0.0
650,"125 E 8TH AVE,HOMESTEAD,PA,15120-1569",1.0,0.0,0.0,40.40655876,-79.91152971,0,1,2.0,0.0
