idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
5982,"8191 SOUTHWEST FWY STE 1,HOUSTON,TX,77074-1709",0.8102073365231259,0.0,0.0,29.68954475,-95.52895832,0,1,1.620414673046252,0.0
5983,"8191 SOUTHWEST FWY STE 111,HOUSTON,TX,77074-1700",1.6126206095246345,0.0,0.0,29.68953455,-95.52755404,0,1,3.2252412190492685,0.0
5984,"820 HOLMAN ST,HOUSTON,TX,77002-9520",0.25,0.0,0.0,29.74044062,-95.37973515,0,1,0.5,0.0
5985,"820 N ZANG BLVD STE 110,DALLAS,TX,75208-4233",1.488095238095238,0.0,0.07692307692307693,32.75285336,-96.82400131,0,1,2.976190476190476,0.0
5986,"820 W NOLANA AVE STE A,MCALLEN,TX,78504-3043",3.1944444444444446,0.0,0.0,26.23921528,-98.22260669,0,1,6.388888888888888,0.0
5987,"8200 WEDNESBURY LN STE 1 # 108,HOUSTON,TX,77074-2925",0.25,0.125,0.0,29.68952687,-95.52603359999999,0,1,0.5,0.25
5988,"8200 WEDNESBURY LN STE 1,HOUSTON,TX,77074-2925",0.7416666666666667,0.0,0.0,29.68952687,-95.52603359999999,0,1,1.4833333333333334,0.0
5989,"8200 WEDNESBURY LN STE 108,HOUSTON,TX,77074-2931",3.5,0.038461538461538464,0.0,29.68952687,-95.52603359999999,0,1,7.0,0.07692307692307693
5990,"8200 WILCREST DR STE 21 # 21,HOUSTON,TX,77072-4338",0.5,0.0,0.0,29.68917772,-95.57061017,0,1,1.0,0.0
5991,"8200 WILCREST DR STE 21,HOUSTON,TX,77072-4338",0.5,0.0,0.0,29.68917772,-95.57061017,0,1,1.0,0.0
5992,"8201 S GESSNER RD STE E,HOUSTON,TX,77036-7450",2.055873015873016,0.0,0.0,29.68964066,-95.53317478,0,1,4.111746031746032,0.0
5993,"8201 W SAM HOUSTON PKWY S STE B,HOUSTON,TX,77072-5009",5.298747027909117,0.25,0.24604604604604605,29.68879299,-95.55694135,0,1,10.597494055818236,0.5
5994,"8202 N LOOP 1604 W STE 1,SAN ANTONIO,TX,78249-2897",0.0,0.5,0.0,29.57291517,-98.64827005,0,1,0.0,1.0
5995,"8202 N LOOP 1604 W STE 104,SAN ANTONIO,TX,78249-2898",1.0,0.5,0.0,29.57291517,-98.64827005,0,1,2.0,1.0
5996,"8202 SPRING VALLEY RD STE 300,DALLAS,TX,75240-4004",1.5553609221110394,0.0,0.0,32.93976891,-96.76386137,0,1,3.1107218442220788,0.0
5997,"8209 BROADWAY ST STE 104,PEARLAND,TX,77581-8963",1.0,0.0,0.0,29.55915148,-95.34647152,0,1,2.0,0.0
5998,"821 MARTIN RD,AMARILLO,TX,79107-6813",1.1242424242424245,0.0,0.0,35.22293983,-101.8121736,0,1,2.248484848484849,0.0
5999,"821 SCHOOL DR,POTEET,TX,78065-4247",0.8333333333333333,0.0,0.0,29.04322062,-98.5736328,0,1,1.6666666666666663,0.0
6000,"8210 FLOYD CURL DR,SAN ANTONIO,TX,78229-3923",3.966520467836258,4.425793650793652,10.107539682539684,29.51463831,-98.57996387,0,1,7.933040935672516,8.851587301587305
6001,"8210 OHIO DR,PLANO,TX,75024",1.0,0.0,0.0,33.09036258,-96.79670275,0,1,2.0,0.0
6002,"8211 ROUGHRIDER DR STE B,WINDCREST,TX,78239-2456",0.3333333333333333,0.0,0.0,29.511519500000002,-98.38884119,0,1,0.6666666666666666,0.0
6003,"8211 ROUGHRIDER DR UNIT SUITEB,WINDCREST,TX,78239-2446",0.5,0.0,0.0,29.511519500000002,-98.38884119,0,1,1.0,0.0
6004,"8211 ROUGHRIDER DR,WINDCREST,TX,78239-2446",0.5,0.0,0.0,29.511519500000002,-98.38884119,0,1,1.0,0.0
6005,"8215 WESTCHESTER DR STE,DALLAS,TX,75225-6103",0.0,0.05882352941176471,0.0,32.86284266,-96.80661469,0,1,0.0,0.11764705882352942
6006,"822 E HARRISON AVE,HARLINGEN,TX,78550-7120",1.0,0.0,0.0,26.19067451,-97.68695383,0,1,2.0,0.0
