IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_med,X_med,Y_chip,X_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"3780 MARKETPLACE DR NW STE 112,ROCHESTER,MN,55901-3225",3.1102299591661287,3.0672171666104933,0.0,0.0,0.0,0.0,44.06232013,-92.50100384,44.06232013,-92.50100384,1,0,0,1
"3780 MARKETPLACE DR NW STE 112S,ROCHESTER,MN,55901-3225",1.6447142178128555,1.6626180848257757,0.0,0.0,0.0,0.0,44.06232013,-92.50100384,44.06232013,-92.50100384,1,0,0,1
"380 VICTORIA ST N,SAINT PAUL,MN,55104-4849",0.02288365439386878,0.022965840545502228,0.0,0.0,0.0,0.0,44.95260613,-93.13643522,44.95260613,-93.13643522,1,0,0,1
"3801 W 50TH ST,MINNEAPOLIS,MN,55410",1.0,1.0,0.0,0.0,0.0,0.0,44.91248649,-93.32798433,44.91248649,-93.32798433,1,0,0,1
"3803 SILVER LAKE RD NE,MINNEAPOLIS,MN,55421",0.3333333333333333,0.45,0.0,0.0,0.0,0.0,45.03799727,-93.21825311,45.03799727,-93.21825311,1,0,0,1
"3803 SILVER LAKE RD NE,MINNEAPOLIS,MN,55421-4574",0.4047619047619048,0.5769230769230769,0.0,0.0,0.0,0.0,45.03799727,-93.21825311,45.03799727,-93.21825311,1,0,0,1
"3803 SILVER LAKE RD NE,SAINT ANTHONY,MN,55421-4574",1.5,1.45,0.16666666666666666,0.0,0.0,0.0,45.03799727,-93.21825311,45.03799727,-93.21825311,1,0,0,1
"3825 CEDAR GROVE PKWY STE 1101,EAGAN,MN,55122-1419",1.0,1.0,0.0,0.0,0.0,0.0,44.81766601,-93.20776222,44.81766601,-93.20776222,1,0,0,1
"3833 COON RAPIDS BLVD NW STE 240,COON RAPIDS,MN,55433-2597",0.14285714285714285,0.14285714285714285,0.0,0.0,0.9999999999999998,0.9999999999999998,45.18240265,-93.36398103,45.18240265,-93.36398103,1,0,0,1
"3844 CENTRAL AVE NE,COLUMBIA HEIGHTS,MN,55421-3929",0.8333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,45.03772847,-93.24742287,45.03772847,-93.24742287,1,0,0,1
"3844 CENTRAL AVE NE,MINNEAPOLIS,MN,55421",0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,45.03772847,-93.24742287,45.03772847,-93.24742287,1,0,0,1
"3880 DEEGAN CT STE 100,MONTICELLO,MN,55362-2202",0.0,0.0,0.0,0.0,3.475865800865801,3.426623376623377,45.28911291,-93.80608163,45.28911291,-93.80608163,1,0,0,1
"3880 DEEGAN CT STE 130,MONTICELLO,MN,55362-2202",0.3333333333333333,0.3333333333333333,0.18181818181818185,0.14285714285714285,0.0,0.0,45.28911291,-93.80608163,45.28911291,-93.80608163,1,0,0,1
"3900 VINEWOOD LN N,MINNEAPOLIS,MN,55441",1.0,1.0,0.0,0.0,0.0,0.0,45.02714413,-93.44873165,45.02714413,-93.44873165,1,0,0,1
"3903 COON RAPIDS BLVD NW,COON RAPIDS,MN,55433-2520",0.6666666666666666,0.5,1.5,1.5,0.0,0.0,45.18328952,-93.36638283,45.18328952,-93.36638283,1,0,0,1
"3903 COON RAPIDS BLVD NW,MINNEAPOLIS,MN,55433",0.0,0.0,0.5,0.5,0.0,0.0,45.18328952,-93.36638283,45.18328952,-93.36638283,1,0,0,1
"3905 SILVER LAKE RD NE,SAINT ANTHONY,MN,55421-4352",0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,45.03956796,-93.2182393,45.03956796,-93.2182393,1,0,0,1
"3911 COON RAPIDS BLVD NW,COON RAPIDS,MN,55433-2520",0.5,0.3333333333333333,0.0,0.0,0.0,0.0,45.18303978,-93.36560476,45.18303978,-93.36560476,1,0,0,1
"3911 COON RAPIDS BLVD NW,MINNEAPOLIS,MN,55433",0.25,0.3333333333333333,0.0,0.0,0.0,0.0,45.18303978,-93.36560476,45.18303978,-93.36560476,1,0,0,1
"393 DUNLAP ST N STE 308,SAINT PAUL,MN,55104-4223",4.166666666666666,4.0,0.0,0.0,0.0,0.0,44.95304347,-93.14921984,44.95304347,-93.14921984,1,0,0,1
"393 DUNLAP ST N,SAINT PAUL,MN,55104",1.1666666666666663,1.5,0.0,0.0,0.0,0.0,44.95304347,-93.14921984,44.95304347,-93.14921984,1,0,0,1
"3930 NORTHWOODS DR,ARDEN HILLS,MN,55112-6963",4.938888888888889,4.938888888888889,0.0,0.0,0.2361111111111111,0.2361111111111111,45.05894546,-93.15143999,45.05894546,-93.15143999,1,0,0,1
"3930 NORTHWOODS DR,SAINT PAUL,MN,55112",1.1055555555555556,1.1055555555555556,0.0,0.0,0.5,0.5,45.05894546,-93.15143999,45.05894546,-93.15143999,1,0,0,1
"3939 W 50TH ST STE 207,EDINA,MN,55424-1258",0.0,0.0,0.0,0.0,0.9523809523809522,0.9166666666666664,44.91249452,-93.33049113,44.91249452,-93.33049113,1,0,0,1
"3939 W 50TH ST STE 208,EDINA,MN,55424-1258",1.0,1.0,0.0,0.0,0.0,0.0,44.91249452,-93.33049113,44.91249452,-93.33049113,1,0,0,1
"3943 TAMMINEN RD,IRON,MN,55751-8041",0.02696278604652984,0.027044972198163292,0.0,0.0,0.0,0.0,47.4040031,-92.70737215,47.4040031,-92.70737215,1,0,0,1
"3950 8TH ST N,SAINT CLOUD,MN,56303",0.5,0.5,0.0,0.0,0.0,0.0,45.56587553,-94.20664506,45.56587553,-94.20664506,1,0,0,1
"3950 VETERANS DR STE 100,SAINT CLOUD,MN,56303-3424",0.0,0.0,0.0,0.0,4.559199134199135,4.509956709956711,45.56587553,-94.20664506,45.56587553,-94.20664506,1,0,0,1
"3950 VETERANS DR STE 101,SAINT CLOUD,MN,56303-3424",0.5,0.5,0.0,0.0,0.0,0.0,45.56587553,-94.20664506,45.56587553,-94.20664506,1,0,0,1
"3950 VETERANS DR,SAINT CLOUD,MN,56303",0.0,0.0,0.0,0.0,0.9242424242424244,1.0,45.56587553,-94.20664506,45.56587553,-94.20664506,1,0,0,1
"3960 SPRINGBROOK DR STE 150,MINNEAPOLIS,MN,55433",0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.0,45.17166,-93.34150999,45.17166,-93.34150999,1,0,0,1
"4 W HIGHWAY 61,ESKO,MN,55733-9701",0.4,0.3333333333333333,0.0,0.0,0.0,0.0,46.70683815,-92.36322627,46.70683815,-92.36322627,1,0,0,1
"40 CENTRAL AVE,OSSEO,MN,55369-1241",2.2,2.125,0.0,0.0,0.0,0.0,45.11673006,-93.40215819,45.11673006,-93.40215819,1,0,0,1
"40 N 1ST AVE E STE 5,ELY,MN,55731-1269",2.333333333333333,2.25,0.0,0.0,0.0,0.0,47.90269699,-91.86542425,47.90269699,-91.86542425,1,0,0,1
"40 S 7TH ST STE 220,MINNEAPOLIS,MN,55402-1695",0.25,0.25,0.0,0.0,0.18181818181818185,0.14285714285714285,44.97729132,-93.27313164,44.97729132,-93.27313164,1,0,0,1
"40 W NICOLLET BLVD STE 2,BURNSVILLE,MN,55337-4524",0.0,0.0,0.0,0.0,0.25,0.25,44.74969057,-93.27907057,44.74969057,-93.27907057,1,0,0,1
"40 W NICOLLET BLVD,BURNSVILLE,MN,55337",0.7621212121212121,0.9293164200140944,0.0,0.0,0.0,0.0,44.74969057,-93.27907057,44.74969057,-93.27907057,1,0,0,1
"40 W NICOLLET BLVD,BURNSVILLE,MN,55337-4524",11.739084927195007,11.691797630873435,0.5833333333333333,0.5833333333333333,3.76439393939394,3.5149224806201547,44.74969057,-93.27907057,44.74969057,-93.27907057,1,0,0,1
"400 24TH AVE SE,WILLMAR,MN,56201",1.0,1.0,0.0,0.0,0.0,0.0,45.09916512,-95.03819469,45.09916512,-95.03819469,1,0,0,1
"400 24TH AVE SE,WILLMAR,MN,56201-5326",1.0,1.0,0.0,0.0,0.0,0.0,45.09916512,-95.03819469,45.09916512,-95.03819469,1,0,0,1
"400 2ND ST,NASHWAUK,MN,55769-1212",0.05589797123171504,0.05598015738334848,0.0,0.0,0.0,0.0,47.37646592,-93.16703248,47.37646592,-93.16703248,1,0,0,1
"400 4TH ST NW,FARIBAULT,MN,55021",0.3666666666666667,0.45,0.0,0.0,0.0,0.0,44.29472548,-93.27512202,44.29472548,-93.27512202,1,0,0,1
"400 4TH ST NW,FARIBAULT,MN,55021-5031",2.333333333333333,2.3833333333333333,0.0,0.0,0.0,0.0,44.29472548,-93.27512202,44.29472548,-93.27512202,1,0,0,1
"400 7TH ST,WALNUT GROVE,MN,56180-9203",1.0,1.0,0.0,0.0,0.0,0.0,44.22270667,-95.47109412,44.22270667,-95.47109412,1,0,0,1
"400 N BENTON DR,SAUK RAPIDS,MN,56379-1535",1.0,1.0,0.0,0.0,0.0,0.0,45.59218684,-94.17063418,45.59218684,-94.17063418,1,0,0,1
"400 ROBERT ST N STE 270,SAINT PAUL,MN,55101-2015",1.0,1.0,0.0,0.0,0.0,0.0,44.94864705,-93.09199982,44.94864705,-93.09199982,1,0,0,1
"4000 ANNAPOLIS LN N STE 103,PLYMOUTH,MN,55447-5480",2.0,2.0,0.0,0.0,0.0,0.0,45.02833242,-93.4551786,45.02833242,-93.4551786,1,0,0,1
"4000 ANNAPOLIS LN N,MINNEAPOLIS,MN,55447",1.0,1.0,0.0,0.0,0.0,0.0,45.02833242,-93.4551786,45.02833242,-93.4551786,1,0,0,1
"4001 STINSON BLVD STE 310,MINNEAPOLIS,MN,55421-3424",1.0,1.0,0.0,0.0,0.0,0.0,45.03976263,-93.22690215,45.03976263,-93.22690215,1,0,0,1
"4001 STINSON BLVD STE 414,SAINT ANTHONY,MN,55421-3424",2.0,2.0,0.0,0.0,0.0,0.0,45.03976263,-93.22690215,45.03976263,-93.22690215,1,0,0,1
"4001 STINSON BLVD,MINNEAPOLIS,MN,55421",1.0,1.0,0.0,0.0,0.0,0.0,45.03976263,-93.22690215,45.03976263,-93.22690215,1,0,0,1
"401 JEWETT ST,MARSHALL,MN,56258",0.5,0.5,0.0,0.0,0.0,0.0,44.44707569,-95.76434254,44.44707569,-95.76434254,1,0,0,1
"401 JEWETT ST,MARSHALL,MN,56258-2605",2.5,2.5,0.0,0.0,0.0,0.0,44.44707569,-95.76434253,44.44707569,-95.76434253,1,0,0,1
"401 N 44TH AVE W,DULUTH,MN,55807-1452",0.02696278604652984,0.027044972198163292,0.0,0.0,0.0,0.0,46.74898098,-92.15833819,46.74898098,-92.15833819,1,0,0,1
"402 JAMES ST,BRAINERD,MN,56401",1.5,1.5,0.0,0.0,0.0,0.0,46.35837181,-94.21733105,46.35837181,-94.21733105,1,0,0,1
"402 JAMES ST,BRAINERD,MN,56401-2965",1.5,1.5,0.0,0.0,0.0,0.0,46.35837181,-94.21733105,46.35837181,-94.21733105,1,0,0,1
"402 SUNRISE DR,SAINT PETER,MN,56082",2.0,2.0,0.0,0.0,0.0,0.0,44.32865427,-93.96949136,44.32865427,-93.96949136,1,0,0,1
"402 SUNRISE DR,SAINT PETER,MN,56082-1342",1.0,1.0,0.0,0.0,0.0,0.0,44.32865427,-93.96949136,44.32865427,-93.96949136,1,0,0,1
"4029 28TH AVE S,MINNEAPOLIS,MN,55406-3118",0.006097560975609756,0.006097560975609756,0.0,0.0,0.0,0.0,44.92901602,-93.23208369,44.92901602,-93.23208369,1,0,0,1
"403 N 4TH AVE E,TRUMAN,MN,56088-1108",1.0,1.0,0.0,0.0,0.0,0.0,43.83088578,-94.43023569,43.83088578,-94.43023569,1,0,0,1
"403 NE 5TH AVE,GRAND RAPIDS,MN,55744",0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,47.2361419,-93.52068059,47.2361419,-93.52068059,1,0,0,1
"403 NE 5TH AVE,GRAND RAPIDS,MN,55744-2957",1.6666666666666663,1.6666666666666663,0.0,0.0,0.0,0.0,47.2361419,-93.52068059,47.2361419,-93.52068059,1,0,0,1
"4033 BROOKSIDE AVE,MINNEAPOLIS,MN,55416",0.3333333333333333,0.5,0.0,0.0,0.0,0.0,44.92800242,-93.35563419,44.92800242,-93.35563419,1,0,0,1
"404 S MAIN ST,ZUMBROTA,MN,55992-1601",0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,44.29301358,-92.66920235,44.29301358,-92.66920235,1,0,0,1
"404 W 65TH ST,RICHFIELD,MN,55423-1402",2.0,2.0,0.0,0.0,0.0,0.0,44.88523551,-93.28574224,44.88523551,-93.28574224,1,0,0,1
"4045 BROOKSIDE AVE,MINNEAPOLIS,MN,55416",0.3333333333333333,0.5,0.0,0.0,0.0,0.0,44.92769349,-93.35564221,44.92769349,-93.35564221,1,0,0,1
"4045 BROOKSIDE AVE,SAINT LOUIS PARK,MN,55416-2808",0.6666666666666666,0.5,0.0,0.0,0.0,0.0,44.92781147,-93.35564371,44.92781147,-93.35564371,1,0,0,1
"405 BABCOCK BLVD E STE 130,DELANO,MN,55328-9144",3.75,3.75,0.0,0.0,0.0,0.0,45.03555647,-93.78438299,45.03555647,-93.78438299,1,0,0,1
"405 BABCOCK BLVD E,DELANO,MN,55328",0.75,0.75,0.0,0.0,0.0,0.0,45.03555647,-93.78438299,45.03555647,-93.78438299,1,0,0,1
"405 E MAIN ST,BLOOMING PRAIRIE,MN,55917-1440",0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,43.86658429,-93.05151504,43.86658429,-93.05151504,1,0,0,1
"405 HENRIETTA AVE S,PARK RAPIDS,MN,56470",1.0,1.0,0.0,0.0,0.0,0.0,46.918053,-95.03700024,46.918053,-95.03700024,1,0,0,1
"405 HENRIETTA AVE S,PARK RAPIDS,MN,56470-2278",4.0,4.0,0.0,0.0,0.0,0.0,46.918053,-95.03700024,46.918053,-95.03700024,1,0,0,1
"405 SIBLEY ST STE 240,SAINT PAUL,MN,55101-2976",2.0,2.0,0.0,0.0,0.0,0.0,44.94968383,-93.08920703,44.94968383,-93.08920703,1,0,0,1
"40520 COUNTY HIGHWAY 34,OGEMA,MN,56569",0.0,0.0,0.25,0.25,0.0,0.0,47.09296612,-95.85719492,47.09296612,-95.85719492,1,0,0,1
"40520 COUNTY HIGHWAY 34,OGEMA,MN,56569-9612",1.5,1.3333333333333333,0.25,0.25,0.16666666666666666,0.3333333333333333,47.09296612,-95.85719492,47.09296612,-95.85719492,1,0,0,1
"40520 CR-34,OGEMA,MN,56569",1.0,1.0,0.0,0.0,0.0,0.0,47.09296612,-95.85719492,47.09296612,-95.85719492,1,0,0,1
"4057 BRUNSWICK AVE S,ST LOUIS PARK,MN,55416-2708",1.0,1.0,0.0,0.0,0.0,0.0,44.92673211,-93.35792486,44.92673211,-93.35792486,1,0,0,1
"4072 MEADOWBROOK LN,SAINT LOUIS PARK,MN,55426-4609",0.05589797123171504,0.05598015738334848,0.0,0.0,0.0,0.0,44.92997449,-93.36914954,44.92997449,-93.36914954,1,0,0,1
"408 SAINT PETER ST STE 412,SAINT PAUL,MN,55102-1119",0.5,0.5,0.0,0.0,0.0,0.0,44.94628616,-93.09667417,44.94628616,-93.09667417,1,0,0,1
"408 TROTT AVE SW,WILLMAR,MN,56201-3280",2.0,2.0,0.0,0.0,0.0,0.0,45.11914537,-95.04810484,45.11914537,-95.04810484,1,0,0,1
"409 CASE AVE,SAINT PAUL,MN,55130-4051",0.05589797123171504,0.05598015738334848,0.0,0.0,0.0,0.0,44.97016552,-93.0824235,44.97016552,-93.0824235,1,0,0,1
"409 DUNLAP ST N,SAINT PAUL,MN,55104",1.1428571428571428,1.3095238095238095,0.0,0.0,0.0,0.0,44.95330847,-93.14921984,44.95330847,-93.14921984,1,0,0,1
"409 DUNLAP ST N,SAINT PAUL,MN,55104-4201",6.8624060150375925,6.7795995670995675,0.0,0.0,0.0,0.0,44.95330847,-93.14921984,44.95330847,-93.14921984,1,0,0,1
"41 N 12TH ST,MINNEAPOLIS,MN,55403-1325",0.05589797123171504,0.05598015738334848,0.0,0.0,0.0,0.0,44.97672179,-93.28143478,44.97672179,-93.28143478,1,0,0,1
"410 CHURCH ST SE STE 300N,MINNEAPOLIS,MN,55455-0222",1.1666666666666663,1.1666666666666663,0.0,0.0,0.3333333333333333,0.3333333333333333,44.97309022,-93.23388695,44.97309022,-93.23388695,1,0,0,1
"410 CHURCH ST SE,MINNEAPOLIS,MN,55455",1.4166666666666663,1.5,0.0,0.0,0.0,0.0,44.97309022,-93.23388695,44.97309022,-93.23388695,1,0,0,1
"410 CHURCH ST SE,MINNEAPOLIS,MN,55455-0222",5.6999999999999975,5.533333333333332,0.0,0.0,1.25,1.25,44.97309022,-93.23388695,44.97309022,-93.23388695,1,0,0,1
"4100 SHORELINE DR STE 5,SPRING PARK,MN,55384-4508",1.6893939393939394,1.6893939393939394,0.0,0.0,0.0,0.0,44.93505932,-93.62590619,44.93505932,-93.62590619,1,0,0,1
"4100 SHORELINE DR, #4,SPRING PARK,MN,55384",0.29307359307359304,0.3428571428571429,0.0,0.0,0.0,0.0,44.93545462,-93.6255637,44.93545462,-93.6255637,1,0,0,1
"4100 SHORELINE DR,SPRING PARK,MN,55384",1.125,1.2,0.0,0.0,0.0,0.0,44.93505932,-93.62590619,44.93505932,-93.62590619,1,0,0,1
"4101 W DIVISION ST STE E0022,SAINT CLOUD,MN,56301-6600",2.5,2.5,0.0,0.0,0.0,0.0,45.55352629,-94.20935833,45.55352629,-94.20935833,1,0,0,1
"4101 W DIVISION ST,SAINT CLOUD,MN,56301",0.5,0.5,0.0,0.0,0.0,0.0,45.55352629,-94.20935833,45.55352629,-94.20935833,1,0,0,1
"411 E HOWARD ST,HIBBING,MN,55746",1.8333333333333333,2.0,0.0,0.0,0.0,0.0,47.42750645,-92.93716294,47.42750645,-92.93716294,1,0,0,1
"411 E HOWARD ST,HIBBING,MN,55746-1711",2.0,2.0,0.0,0.0,0.0,0.0,47.42750645,-92.93716294,47.42750645,-92.93716294,1,0,0,1
"411 N 57TH AVE W,DULUTH,MN,55807-2510",0.02696278604652984,0.027044972198163292,0.0,0.0,0.0,0.0,46.73951916,-92.16922153,46.73951916,-92.16922153,1,0,0,1
"4110 CEDAR AVE S,MINNEAPOLIS,MN,55407",0.0,0.0,0.0,0.0,0.3333333333333333,0.5,44.92821616,-93.24737177,44.92821616,-93.24737177,1,0,0,1
"4110 CEDAR AVE S,MINNEAPOLIS,MN,55407-3433",0.0,0.0,0.0,0.0,0.6666666666666666,0.5,44.92821616,-93.24737177,44.92821616,-93.24737177,1,0,0,1
"4111 CENTRAL AVE NE STE 104,COLUMBIA HEIGHTS,MN,55421-2957",0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,45.043596,-93.24723358,45.043596,-93.24723358,1,0,0,1
"4111 CENTRAL AVE NE,MINNEAPOLIS,MN,55421",0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,45.043596,-93.24723358,45.043596,-93.24723358,1,0,0,1
"412 HERITAGE PL,FARIBAULT,MN,55021",1.5,1.5,0.0,0.0,0.0,0.0,44.29570499,-93.26612187,44.29570499,-93.26612187,1,0,0,1
"412 HERITAGE PL,FARIBAULT,MN,55021-5248",2.5,2.5,0.0,0.0,0.0,0.0,44.29570499,-93.26612187,44.29570499,-93.26612187,1,0,0,1
"412 LAKE AVE S,BATTLE LAKE,MN,56515",0.5,0.5,0.0,0.0,0.0,0.0,46.27735171,-95.71398975,46.27735171,-95.71398975,1,0,0,1
"412 N CENTRAL AVE,DULUTH,MN,55807-2530",1.0,1.0,0.0,0.0,0.0,0.0,46.739403,-92.16647044,46.739403,-92.16647044,1,0,0,1
"412 S LAKE AVE,BATTLE LAKE,MN,56515-4238",2.0,2.0,0.0,0.0,0.0,0.0,46.27735171,-95.71398975,46.27735171,-95.71398975,1,0,0,1
"4128 2ND ST S,SAINT CLOUD,MN,56301-3704",0.9,0.8333333333333333,0.0,0.0,0.0,0.0,45.54957759,-94.21020188,45.54957759,-94.21020188,1,0,0,1
"4140 THIELMAN LN STE 302,SAINT CLOUD,MN,56301-3897",2.090909090909091,2.090909090909091,0.0,0.0,0.0,0.0,45.54852835,-94.21109577,45.54852835,-94.21109577,1,0,0,1
"4140 THIELMAN LN,SAINT CLOUD,MN,56301",0.09090909090909093,0.09090909090909093,0.0,0.0,0.0,0.0,45.54852835,-94.21109577,45.54852835,-94.21109577,1,0,0,1
"415 1ST AVE E,SHAKOPEE,MN,55379",0.5,0.5,0.0,0.0,0.0,0.0,44.79925964,-93.5218479,44.79925964,-93.5218479,1,0,0,1
"415 1ST AVE E,SHAKOPEE,MN,55379-1439",2.333333333333333,2.333333333333333,0.0,0.0,0.0,0.0,44.79925964,-93.5218479,44.79925964,-93.5218479,1,0,0,1
"415 4TH AVE SE,MINNEAPOLIS,MN,55414-1761",0.014495798319327732,0.014495798319327732,0.0,0.0,0.0,0.0,44.98632393,-93.24980502,44.98632393,-93.24980502,1,0,0,1
"415 N 2ND ST,TOWER,MN,55790",2.2,2.2,0.0,0.0,0.0,0.0,47.80637451,-92.273571,47.80637451,-92.273571,1,0,0,1
"415 N SECOND ST STE 2D,TOWER,MN,55790-2103",2.1,2.1,0.0,0.0,0.0,0.0,47.80637451,-92.273571,47.80637451,-92.273571,1,0,0,1
"415 N SECOND ST,TOWER,MN,55790-2103",0.006097560975609756,0.006097560975609756,0.0,0.0,0.0,0.0,47.80637451,-92.273571,47.80637451,-92.273571,1,0,0,1
"4155 COUNTY ROAD 101 N,PLYMOUTH,MN,55446-2307",2.369047619047618,2.202380952380953,0.0,0.0,0.1111111111111111,0.1111111111111111,45.03114428,-93.50755163,45.03114428,-93.50755163,1,0,0,1
"4155 CR-101 S,MINNEAPOLIS,MN,55446",0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,45.03114428,-93.50755163,45.03114428,-93.50755163,1,0,0,1
"4155 DEAN LAKES BLVD,SHAKOPEE,MN,55379",0.040507364975450086,0.04096989966555184,0.0,0.0,0.0,0.0,44.77924578,-93.46685224,44.77924578,-93.46685224,1,0,0,1
"4155 DEAN LAKES BLVD,SHAKOPEE,MN,55379-2851",4.051970105556549,4.064741314343435,0.0,0.0,0.022727272727272728,0.02325581395348837,44.77924578,-93.46685224,44.77924578,-93.46685224,1,0,0,1
"4163 HAINES RD,HERMANTOWN,MN,55811-3942",5.166666666666668,5.166666666666667,0.0,0.0,0.0,0.0,46.81041817,-92.17486628,46.81041817,-92.17486628,1,0,0,1
"417 LINCOLN AVE NW,FARIBAULT,MN,55021-4952",0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,44.294652,-93.28634263,44.294652,-93.28634263,1,0,0,1
"4178 KNOB DR STE C,EAGAN,MN,55122-1875",0.5,0.5,0.0,0.0,0.0,0.0,44.80546706,-93.16848256,44.80546706,-93.16848256,1,0,0,1
"4178 KNOB DR,SAINT PAUL,MN,55122",0.5,0.5,0.0,0.0,0.0,0.0,44.80546706,-93.16848256,44.80546706,-93.16848256,1,0,0,1
"418 1ST ST W,FOSSTON,MN,56542",0.25,0.3333333333333333,0.0,0.0,0.0,0.0,47.57839002,-95.75623797,47.57839002,-95.75623797,1,0,0,1
"418 1ST ST W,FOSSTON,MN,56542-1201",0.75,0.8333333333333333,0.0,0.0,0.0,0.0,47.57839002,-95.75623797,47.57839002,-95.75623797,1,0,0,1
"4180 DEAN LAKES BLVD,SHAKOPEE,MN,55379-2851",2.4,2.333333333333333,0.0,0.0,0.0,0.0,44.77915641,-93.46640464,44.77915641,-93.46640464,1,0,0,1
"420 DELAWARE ST SE,MINNEAPOLIS,MN,55455-0341",0.125,0.16666666666666666,0.0,0.0,0.0,0.0,44.97223684,-93.23260815,44.97223684,-93.23260815,1,0,0,1
"4200 W OLD SHAKOPEE RD STE 100,BLOOMINGTON,MN,55437-2976",5.4,5.25,0.0,0.0,0.0,0.0,44.80952906,-93.33352707,44.80952906,-93.33352707,1,0,0,1
"4200 W OLD SHAKOPEE RD,MINNEAPOLIS,MN,55437",0.5,0.5,0.0,0.0,0.0,0.0,44.80952906,-93.33352707,44.80952906,-93.33352707,1,0,0,1
"4201 DEAN LAKES BLVD STE 110,SHAKOPEE,MN,55379-2850",0.8333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,44.78024387,-93.46538654,44.78024387,-93.46538654,1,0,0,1
"4201 DEAN LAKES BLVD,SHAKOPEE,MN,55379",0.8333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,44.78024387,-93.46538654,44.78024387,-93.46538654,1,0,0,1
"4201 MINNEHAHA AVE,MINNEAPOLIS,MN,55406-3303",2.0,2.0,0.0,0.0,0.0,0.0,44.92670193,-93.2185014,44.92670193,-93.2185014,1,0,0,1
"421 E 4TH ST,DULUTH,MN,55805",0.5,0.5,0.0,0.0,0.0,0.0,46.79408136,-92.09682956,46.79408136,-92.09682956,1,0,0,1
"421 E 4TH ST,DULUTH,MN,55805-1935",4.5,4.5,0.0,0.0,0.0,0.0,46.79408136,-92.09682956,46.79408136,-92.09682956,1,0,0,1
"421 W 4TH ST,RED WING,MN,55066-2555",1.0,1.0,0.0,0.0,0.0,0.0,44.5639838,-92.53359458,44.5639838,-92.53359458,1,0,0,1
"422 UNIVERSITY AVE W STE 201,SAINT PAUL,MN,55103-1988",1.0,1.0,0.0,0.0,0.0,0.0,44.95564249,-93.11755402,44.95564249,-93.11755402,1,0,0,1
"4221 MINNETONKA BLVD,SAINT LOUIS PARK,MN,55416-4129",0.6666666666666666,0.5,0.0,0.0,0.0,0.0,44.94841652,-93.33359099,44.94841652,-93.33359099,1,0,0,1
"4221 MINNETONKA BLVD,ST LOUIS PARK,MN,55416-4129",0.3333333333333333,0.5,0.0,0.0,0.0,0.0,44.94841652,-93.33359099,44.94841652,-93.33359099,1,0,0,1
"4225 3RD AVE S,MINNEAPOLIS,MN,55409-2105",0.02288365439386878,0.022965840545502228,0.0,0.0,0.0,0.0,44.9259286,-93.27271269,44.9259286,-93.27271269,1,0,0,1
"4227 WINNETKA AVE N,NEW HOPE,MN,55428-4924",0.5909090909090909,0.5075757575757576,0.0,0.0,0.0,0.0,45.03345303,-93.3804428,45.03345303,-93.3804428,1,0,0,1
"423 40TH AVE NE,COLUMBIA HEIGHTS,MN,55421-3719",4.166666666666666,4.0,0.0,0.0,0.0,0.0,45.04103985,-93.26112487,45.04103985,-93.26112487,1,0,0,1
"423 40TH AVE NE,MINNEAPOLIS,MN,55421",0.8333333333333333,1.0,0.0,0.0,0.0,0.0,45.04103985,-93.26112487,45.04103985,-93.26112487,1,0,0,1
"424 W 5TH ST,RED WING,MN,55066",0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,44.56341364,-92.53243378,44.56341364,-92.53243378,1,0,0,1
"424 W 5TH ST,RED WING,MN,55066-2524",1.0,1.0,0.0,0.0,0.0,0.0,44.56341364,-92.53243378,44.56341364,-92.53243378,1,0,0,1
"4243 4TH AVE S,MINNEAPOLIS,MN,55409",1.926190476190476,2.083333333333333,0.0,0.0,0.0,0.0,44.92540758,-93.27013466,44.92540758,-93.27013466,1,0,0,1
"4243 4TH AVE S,MINNEAPOLIS,MN,55409-2113",8.731349206349208,8.801190476190476,0.0,0.0,0.25,0.25,44.92540758,-93.27013466,44.92540758,-93.27013466,1,0,0,1
"425 20TH AVE S,MINNEAPOLIS,MN,55454-4400",2.8095238095238093,2.8095238095238093,0.0,0.0,0.0,0.0,44.96915767,-93.24405115,44.96915767,-93.24405115,1,0,0,1
"425 2ND ST STE A,EXCELSIOR,MN,55331-2039",0.6666666666666666,0.75,0.0,0.0,0.0,0.0,44.90326613,-93.56559808,44.90326613,-93.56559808,1,0,0,1
