IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"400 W CRAWFORD AVE STE C,MONTEREY,TN,38574-1166",,1.0,,0.0,,0.0,,,36.15139648,-85.2702429,,,0.0,1.0
"4041 KNIGHT ARNOLD RD STE 100MEM,MEMPHIS,TN,38118-2128",,1.0,,0.0,,0.0,,,35.06479055,-89.92863313,,,0.0,1.0
"405 TYSON AVE STE A,PARIS,TN,38242-4836",,0.5,,0.0,,0.0,,,36.2936542,-88.31421643,,,0.0,1.0
"4137 KIRBY PKWY STE 4,MEMPHIS,TN,38115-6512",,0.0,,1.0,,0.0,,,35.035629799999995,-89.8476573,,,0.0,1.0
"415 E UNIVERSITY ST,LIVINGSTON,TN,38570-1511",,1.0,,0.0,,0.0,,,36.38632764,-85.31922671,,,0.0,1.0
"4160 OCOEE ST N STE 2,CLEVELAND,TN,37312-4886",,0.0,,0.0,,1.0,,,35.19611292,-84.8487052,,,0.0,1.0
"418 W 6TH ST,COLUMBIA,TN,38401-3264",,1.0,,0.0,,0.0,,,35.61707336,-87.04203879,,,0.0,1.0
"4183 FRANKLIN RD STE 5B,MURFREESBORO,TN,37128-4255",,1.0,,0.0,,0.0,,,35.84368254,-86.47276211,,,0.0,1.0
"430 COLLEGE ST,NEWPORT,TN,37821-3752",,0.3333333333333333,,0.0,,0.0,,,35.96433278,-83.18296604,,,0.0,1.0
"441 DONELSON PIKE STE 300,NASHVILLE,TN,37214-6600",,1.0,,0.0,,0.0,,,36.15149051,-86.66651676,,,0.0,1.0
"4565 NASHVILLE HWY,CHAPEL HILL,TN,37034-2107",,1.0,,0.0,,0.0,,,35.60808555,-86.69964770000001,,,0.0,1.0
"458 N PARKWAY,JACKSON,TN,38305-2818",,1.0,,0.0,,0.0,,,35.6468416,-88.84658804,,,0.0,1.0
"4646 POPLAR AVE STE 514,MEMPHIS,TN,38117-4435",,1.0,,0.0,,0.0,,,35.11629889,-89.90712166,,,0.0,1.0
"4700 MUELLER BRASS RD,COVINGTON,TN,38019-3754",,1.0,,0.0,,0.0,,,35.53595437,-89.65185679999998,,,0.0,1.0
"4703 HIXSON PIKE,HIXSON,TN,37343-4818",,0.0,,0.0,,0.5,,,35.12390563,-85.24799250000002,,,0.0,1.0
"4718 NOLENSVILLE PIKE,NASHVILLE,TN,37211-5408",,0.3333333333333333,,0.5,,0.0,,,36.06726653,-86.71829574,,,0.0,1.0
"4727 BRAINERD RD STE A,CHATTANOOGA,TN,37411-3828",,2.0,,0.0,,0.0,,,35.01368502,-85.22985962,,,0.0,1.0
"4761 ANDREW JACKSON PKWY,HERMITAGE,TN,37076-1354",,1.45,,0.45,,0.8,,,36.21921232,-86.59758747,,,0.0,1.0
"4801 CUBA MILLINGTON RD,MILLINGTON,TN,38053-5401",,1.0,,0.0,,0.0,,,35.35052462,-89.90319912,,,0.0,1.0
"4805 GALLATIN PIKE,NASHVILLE,TN,37216-1301",,0.5,,0.0,,0.0,,,36.23164246,-86.7249246,,,0.0,1.0
"485 FORKS OF THE RIVER PKWY,SEVIERVILLE,TN,37862-3422",,0.0,,0.0,,0.5,,,35.86116827,-83.56587582,,,0.0,1.0
"4928 EDMONDSON PIKE STE 202,NASHVILLE,TN,37211-4791",,1.0,,0.0,,0.0,,,36.07579781,-86.72846296,,,0.0,1.0
