idx,IKN_addr,general,hygienist,pediatric,specialist,X,Y,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
121,"10815 W JEWELL AVE STE L,LAKEWOOD,CO,80232-6268",1.0,0.0,0.0,0.0,39.68212652,-105.11945300000001,0,1,2.0,0.0
122,"10841 CROSSROADS DR STE 108,PARKER,CO,80134-9089",1.0,0.0,0.0,0.0,39.52033097,-104.7664737,0,1,2.0,0.0
123,"10841 CROSSROADS DR STE 9,PARKER,CO,80134-9090",0.7,0.0,0.0,0.0,39.52033097,-104.7664737,0,1,1.4,0.0
124,"10881 W ASBURY AVE STE 100,LAKEWOOD,CO,80227-1970",1.0,0.0,0.0,0.0,39.68070526,-105.11876380000001,0,1,2.0,0.0
125,"10881 W ASBURY AVE STE 200,LAKEWOOD,CO,80227-1970",1.0,0.0,0.0,0.0,39.68070526,-105.11876380000001,0,1,2.0,0.0
126,"10881 W ASBURY AVE STE 210,LAKEWOOD,CO,80227-1970",2.0,0.0,0.0,0.0,39.68070526,-105.11876380000001,0,1,4.0,0.0
127,"109 LEE AVE STE 5,LAMAR,CO,81052-3740",1.0,0.0,0.0,0.0,38.07522747,-102.6193821,0,1,2.0,0.0
128,"110 OLD LARAMIE TRL STE 105,LAFAYETTE,CO,80026-7010",0.2,0.0,0.0,0.0,39.98120454,-105.09095149999999,0,1,0.4,0.0
129,"110 OLD LARAMIE TRL UNIT 100,LAFAYETTE,CO,80026-7010",0.3333333333333333,0.0,0.0,0.0,39.98120454,-105.09095149999999,0,1,0.6666666666666666,0.0
130,"110 S 5TH ST,LAMAR,CO,81052-2708",1.0,0.0,0.0,0.0,38.08898046,-102.6206765,0,1,2.0,0.0
131,"1100 EAGLERIDGE BLVD,PUEBLO,CO,81008-2103",2.0,0.0,0.0,0.0,38.32025548,-104.62312320000001,0,1,4.0,0.0
132,"1100 FEDERAL BLVD # MC3000,DENVER,CO,80204-3219",2.4206349206349205,0.0,0.3968253968253968,0.8134920634920635,39.73436044,-105.02516770000001,0,1,4.841269841269841,0.7936507936507936
134,"1100 HAXTON DR UNIT 100,FORT COLLINS,CO,80525-6213",0.0,1.0,0.0,0.0,40.5223795,-105.0574905,0,1,0.0,0.0
135,"1100 S COLORADO BLVD,GLENDALE,CO,80246-3003",3.5593434343434334,0.0,0.0,0.06222222222222223,39.696114200000004,-104.94052479999999,0,1,7.118686868686867,0.0
137,"11005 RALSTON RD,ARVADA,CO,80004-4551",1.8333333333333333,0.0,0.0,0.0,39.81281351,-105.12162350000001,0,1,3.6666666666666665,0.0
138,"11005 S PARKER RD,PARKER,CO,80134-7441",1.5,0.0,0.0,0.0,39.51797705,-104.7651168,0,1,3.0,0.0
139,"1101 COUNTY ROAD 1,CRIPPLE CREEK,CO,80813-8909",0.5,0.0,0.0,0.0,38.75185188,-105.19338090000001,0,1,1.0,0.0
140,"1101 HAVANA ST,AURORA,CO,80010-3337",1.0,0.0,0.0,0.0,39.73302941,-104.8659097,0,1,2.0,0.0
141,"1101 W PLATTE AVE,FORT MORGAN,CO,80701-2959",0.5,0.0,0.0,0.0,40.25406098,-103.8151368,0,1,1.0,0.0
142,"11027 S PIKES PEAK DR STE 105,PARKER,CO,80138-7361",1.0,0.0,0.0,0.0,39.516762299999996,-104.76209279999999,0,1,2.0,0.0
143,"1104 W COLORADO AVE,COLORADO SPRINGS,CO,80904-4330",1.0,0.0,0.0,0.0,38.83586809,-104.84317800000001,0,1,2.0,0.0
144,"11078 CIMARRON ST UNIT H,FIRESTONE,CO,80504-6600",1.05,0.0,0.0,0.0,40.16141454,-104.945222,0,1,2.1,0.0
145,"11085 E MISSISSIPPI AVE,AURORA,CO,80012-3104",1.0,0.0,0.0,0.0,39.69667052,-104.85992179999998,0,1,2.0,0.0
146,"111 N 10TH ST,CANON CITY,CO,81212-3457",0.0,0.0,0.0,0.3333333333333333,38.44393057,-105.2345274,0,1,0.0,0.0
147,"111 RAILROAD AVE STE 2,MANCOS,CO,81328-9329",0.5,0.0,0.0,0.0,37.34670868,-108.28932160000001,0,1,1.0,0.0
148,"111 SLIGO ST UNIT A,CORTEZ,CO,81321-2920",0.25,0.0,0.0,0.0,37.35031449,-108.5636361,0,1,0.5,0.0
149,"1111 W VICTORY WAY STE 104,CRAIG,CO,81625-2954",0.25,0.0,0.5,0.0,40.51417946,-107.56029070000001,0,1,0.5,1.0
150,"1115 2ND ST,FORT LUPTON,CO,80621-1745",0.8999999999999999,0.5,0.0,0.0,40.08149347,-104.805141,0,1,1.7999999999999998,0.0
151,"11150 HURON ST STE 211,NORTHGLENN,CO,80234-4378",1.0,0.0,0.0,0.0,39.89824537,-104.9966246,0,1,2.0,0.0
152,"11152 HURON ST STE 104,NORTHGLENN,CO,80234-4321",1.0,0.0,0.0,0.0,39.89835618,-104.9966246,0,1,2.0,0.0
153,"11160 HURON ST STE 102,NORTHGLENN,CO,80234-3335",1.0,0.0,0.0,0.0,39.898908,-104.9966442,0,1,2.0,0.0
154,"11175 E MISSISSIPPI AVE STE 110,AURORA,CO,80012-3137",0.6666666666666666,0.0,0.0,0.0,39.69668649,-104.8580225,0,1,1.3333333333333333,0.0
155,"11183 S PARKER RD UNIT C,PARKER,CO,80134-4905",0.8690476190476191,0.0,0.1,0.18055555555555555,39.51174018,-104.764129,0,1,1.7380952380952381,0.2
156,"11187 SHERIDAN BLVD UNIT 12,WESTMINSTER,CO,80020-3230",3.6428571428571432,0.0,0.0,0.0,39.89879163,-105.05313980000001,0,1,7.2857142857142865,0.0
157,"1119 N 1ST ST STE D,GRAND JUNCTION,CO,81501-2175",1.0,0.0,0.0,0.0,39.07816393,-108.5708864,0,1,2.0,0.0
158,"112 W 6TH ST,EAGLE,CO,81631",1.0,1.0,0.0,0.0,39.65104448,-106.8281818,0,1,2.0,0.0
159,"1120 W SOUTH BOULDER RD STE 202,LAFAYETTE,CO,80026-8952",1.0,0.0,0.0,0.0,39.98690453,-105.1041233,0,1,2.0,0.0
160,"1120 W SOUTH BOULDER RD STE 204,LAFAYETTE,CO,80026-8952",0.4345238095238095,0.0,0.0,0.0,39.98690453,-105.1041233,0,1,0.869047619047619,0.0
161,"11200 E MISSISSIPPI AVE,AURORA,CO,80012-3260",0.5,0.0,0.0,0.5,39.6965085,-104.85768,0,1,1.0,0.0
162,"1122 9TH ST STE 101,GREELEY,CO,80631-6413",1.5833333333333333,0.0,0.0,0.0,40.42393252,-104.6974807,0,1,3.1666666666666665,0.0
163,"1122 9TH ST STE 103,GREELEY,CO,80631-6412",1.0,0.0,0.0,0.0,40.42392953,-104.69749420000001,0,1,2.0,0.0
164,"11246 E MISSISSIPPI AVE,AURORA,CO,80012-3202",0.0,0.0,0.0,0.3333333333333333,39.69650754,-104.856984,0,1,0.0,0.0
165,"1127 E MAIN ST,MONTROSE,CO,81401-4043",1.5,0.0,0.0,0.0,38.48491128,-107.8688581,0,1,3.0,0.0
166,"11275 E MISSISSIPPI AVE STE 1E3,AURORA,CO,80012-2818",1.0,0.0,0.0,0.0,39.69668551,-104.8571505,0,1,2.0,0.0
167,"11275 E MISSISSIPPI AVE STE 1W5,AURORA,CO,80012-2821",1.0,0.0,0.0,0.0,39.69668551,-104.8571505,0,1,2.0,0.0
168,"11275 E MISSISSIPPI AVE STE 252,AURORA,CO,80012-3263",1.0,0.0,0.0,0.0,39.69668551,-104.8571505,0,1,2.0,0.0
169,"11275 E MISSISSIPPI AVE STE 2N,AURORA,CO,80012-3263",1.0,0.0,0.0,0.0,39.69668551,-104.8571505,0,1,2.0,0.0
170,"11280 S TWENTY MILE RD STE 119,PARKER,CO,80134-4915",1.0,0.0,0.0,0.0,39.511283299999995,-104.7720431,0,1,2.0,0.0
171,"11290 W ALAMEDA AVE STE A-100,LAKEWOOD,CO,80226-2575",1.0,0.0,0.0,0.0,39.71066747,-105.1246205,0,1,2.0,0.0
172,"11310 HURON ST STE 210,NORTHGLENN,CO,80234-3090",0.7333333333333333,0.0,0.0,0.0,39.90164416,-104.9966452,0,1,1.4666666666666666,0.0
173,"1135 S CAMINO DEL RIO UNIT 210,DURANGO,CO,81303-6831",2.25,0.0,0.0,0.0,37.23190915,-107.8672658,0,1,4.5,0.0
174,"11355 S PARKER RD UNIT 105,PARKER,CO,80134-7705",1.0,0.0,0.0,0.0,39.51067664,-104.7639649,0,1,2.0,0.0
175,"1136 E STUART ST STE 3140,FORT COLLINS,CO,80525-1196",0.5,0.0,0.0,0.0,40.56344553,-105.05690990000002,0,1,1.0,0.0
176,"1136 E STUART ST STE 3240,FORT COLLINS,CO,80525-1196",0.0,0.0,0.0,1.0,40.56344553,-105.05690990000002,0,1,0.0,0.0
177,"1140 LINCOLN ST,NORWOOD,CO,81423-5107",0.5,0.0,0.0,0.0,38.13118222,-108.2958284,0,1,1.0,0.0
178,"1140 US HIGHWAY 287 UNIT 200,BROOMFIELD,CO,80020-7076",1.8236111111111115,0.0,0.0,0.0,39.93263006,-105.09059620000001,0,1,3.647222222222223,0.0
