BOD_addr,general,pediatric,specialist,Latitude,Longitude
"43184 DEQUINDRE RD.,SUITE 206,STERLING HEIGHTS,MI,48314",1.0,0.0,0.0,42.6092109,-83.0886436
"432 MUNSON PL,TRAVERSE CITY,MI,49686",0.0,0.0,1.0,44.76140529999999,-85.58163940000001
"432 MUNSON PLACE,TRAVERSE CITY,MI,49686",1.0,0.0,0.0,44.76140529999999,-85.58163940000001
"433 W UNIVERSITY DR,ROCHESTER,MI,48307",1.0,0.0,0.0,42.6816756,-83.1387824
"433 W UNIVERSITY,ROCHESTER HILLS,MI,483073161",1.0,0.0,0.0,42.6816756,-83.1387824
"433 WEST UNIVERSITY,ROCHESTER,MI,48307",1.0,0.0,0.0,42.6816756,-83.1387824
"4330 44TH STREET SW,SUITE 105,GRANDVILLE,MI,49418",2.0,0.0,0.0,42.88423289999999,-85.7706218
"43328 VINSETTA DR,STERLING HEIGHTS,MI,48313",1.0,0.0,0.0,42.6127208,-82.97798900000002
"43368 WOODWARD AVE.,SUITE 100,BLOOMFIELD HILLS,MI,48302",1.0,0.0,0.0,42.607313,-83.2665792
"4337 S US-27 RTE #3,GAYLORD,MI,49735",1.0,0.0,0.0,44.99528528,-84.67100414
"43380 WOODWARD AVE,STE.107,BLOOMFIELD HILLS,MI,48302",1.0,0.0,0.0,42.61153139,-83.27136949
"43380 WOODWARD AVE,SUITE 107,BLOOMFIELD HILLS,MI,48302",1.0,0.0,0.0,42.61153139,-83.27136949
"43380 WOODWARD,#107,BLOOMFIELD HILLS,MI,48302",1.0,0.0,0.0,42.61153139,-83.27136949
"4340 BRANDYWYNE DR,TROY,MI,48098",0.0,0.0,1.0,42.580451000000004,-83.191848
"43455 SCHOENHERR RD,SUITE 1,STERLING HEIGHTS,MI,48313",1.0,0.0,0.0,42.6140832,-82.9936841
"4348 PINE TREE TRAIL,BLOOMFIELD HILLS,MI,48302",0.0,0.0,1.0,42.576099600000006,-83.30061409999998
"4349 SAWKAW DR NE,GRAND RAPIDS,MI,49525",0.0,0.0,1.0,43.03805645,-85.60796705
"435 N MAIN ST,SUITE 200,MILFORD,MI,48381",1.0,0.0,0.0,42.591231,-83.6008325
"435 N MAIN,MILFORD,MI,48381",1.0,0.0,0.0,42.591231,-83.6008325
"435 PINE ST,ROCHESTER,MI,483071933",3.0,0.0,0.0,42.681802399999995,-83.1365285
"4353 SAWKAW NE,GRAND RAPIDS,MI,49525",0.0,0.0,1.0,43.03795523,-85.6079723
"4355 SAWKAW DRIVE NE,GRAND RAPIDS,MI,49525",0.0,0.0,1.0,43.041886700000006,-85.6047302
"4355 SAWKAW NE,GRAND RAPIDS,MI,495251768",0.0,0.0,1.0,43.041886700000006,-85.6047302
"436 CLOVERVIEW,HOWELL,MI,48843",0.0,0.0,1.0,42.59384186,-83.87072773
"436 S BROADWAY,LAKE ORION,MI,48362",1.0,0.0,0.0,42.77790931,-83.23943915
"43639 RIVERWAY,CLINTON TOWNSHIP,MI,48038",1.0,0.0,0.0,42.6189933,-82.93067909999998
"437 STONE ST,KALAMAZOO,MI,49006",1.0,0.0,0.0,42.28837793,-85.60313569
"43708 PAW PAW RD,PAW PAW,MI,49079",1.0,0.0,0.0,42.17663448,-85.97934737
"4371 ST. ANDREWS,HOWELL,MI,48843",1.0,0.0,0.0,42.53842537,-83.86326437
"438 WALDEN DR,OTSEGO,MI,49078",1.0,0.0,0.0,42.4531396,-85.7333331
"4382 HENRY ST,MUSKEGON,MI,49441",1.0,0.0,0.0,43.17294576,-86.26373062
"4382 HENRY STREET,MUSKEGON,MI,49441",1.0,0.0,0.0,43.17294576,-86.26373062
"4390 OAK GROVE DR,BLOOMFIELD HILLS,MI,48302",1.0,0.0,0.0,42.5570846,-83.2987363
"43900 GARFIELD ROAD,SUITE 103,CLINTON TOWNSHIP,MI,48038",1.0,0.0,0.0,42.6199149,-82.9517372
"43902 WOODWARD AVE SUITE #220,BLOOMFIELD HILLS,MI,48302",1.0,0.0,0.0,42.6109765,-83.270025
"43928 MOUND RD STE 150,STERLING HEIGHTS,MI,48314",1.0,0.0,0.0,42.6162475,-83.0508228
"43957 LEEANN LANE,CANTON,MI,48187",1.0,0.0,0.0,42.3312448,-83.4748345
"4396 HICKORY RIDGE COURT,PLYMOUTH,MI,48170",1.0,0.0,0.0,42.33833162,-83.57721484
"4397 BENDER CT,TROY,MI,48098",1.0,0.0,0.0,42.5830252,-83.1748653
"4397 ROLLING PINE DR.,WEST BLOOMFIELD,MI,48323",1.0,0.0,0.0,42.570501799999995,-83.4159272
"44075 GRATIOT AVE,CLINTON TOWNSHIP,MI,48036",1.0,0.0,0.0,42.6203753,-82.8664283
"441 S LIVERNOIS #275,ROCHESTER HILLS,MI,48307",1.0,0.0,0.0,42.67571289999999,-83.1520368
"441 S LIVERNOIS RD,SUITE 280,ROCHESTER HILLS,MI,483072592",1.0,0.0,0.0,42.67571289999999,-83.1520368
"441 SOUTH LIVERNOIS ROAD,SUITE 250,ROCHESTER HILLS,MI,483072586",0.0,0.0,1.0,42.67571289999999,-83.1520368
"4410 EARHART ROAD,ANN ARBOR,MI,48105",1.0,0.0,0.0,42.33548354,-83.68360240000001
"4410 LAKE FOREST DRIVE EAST,ANN ARBOR,MI,48108",1.0,0.0,0.0,42.22364673,-83.76468022
"44110 W TWELVE MILE RD,STE 100,NOVI,MI,48377",1.0,0.0,0.0,42.50646582,-83.47273226
"4421 PENNY LANE,WYOMING,MI,49418",1.0,0.0,0.0,42.8590583,-85.773353
"4426 W K L AVENUE,KALAMAZOO,MI,49006",1.0,0.0,0.0,42.27745234,-85.64434796
"4431 RAVINEWOOD DRIVE,COMMERCE TOWNSHIP,MI,48382",1.0,0.0,0.0,42.5843109,-83.5481984
"4437 GATEWAY CIRCLE,WEST BLOOMFIELD,MI,48322",0.0,0.0,1.0,42.53095029999999,-83.3648568
"44380 HIGHGATE DR,CLINTON TWP,MI,48038",1.0,0.0,0.0,42.6247626,-82.9252636
"4439 PHILIP LANE,COMMERCE,MI,48382",1.0,0.0,0.0,42.5868898,-83.5032413
"44457 WHITE PINE CIRCLE E,NORTHVILLE,MI,481674347",0.0,0.0,1.0,42.43527905,-83.52919392
"4446 HICKORY GROVE CT NE,ADA,MI,493018511",0.0,0.0,1.0,42.9685119,-85.5598641
"4450 COLLINS RD,ROCHESTER,MI,483061620",1.0,0.0,0.0,42.73364820000001,-83.1618304
"4450 COLLINS,ROCHESTER,MI,483061620",1.0,0.0,0.0,42.73364820000001,-83.1618304
"4457 DEER CREEK DR,MUSKEGON,MI,49441",1.0,0.0,0.0,43.17153973,-86.26829596
"4460 EAST F-41,OSCODA,MI,48750",1.0,0.0,0.0,44.44079491,-83.34196197
"4466 AUGUSTA COURT,ANN ARBOR,MI,48108",1.0,0.0,0.0,42.22094975,-83.77599175
"4478 LAKE FOREST DRIVE E,ANN ARBOR,MI,48108",0.0,0.0,1.0,42.22314059,-83.76464344
"4485 CANAL AVE. SW SUITE C600,,GRANDVILLE,MI,49418",1.0,0.0,0.0,42.88271597,-85.77233334
"4489 BYRON CENTER AVE SW,SUITE A,WYOMING,MI,49519",1.0,0.0,0.0,42.8831365,-85.7247265
"44892 RIVERGATE DRIVE,CLINTON TOWNSHIP,MI,48038",1.0,0.0,0.0,42.6275576,-82.9280663
"449 PROSPECT AVE SE,APT. 1,GRAND RAPIDS,MI,49503",1.0,0.0,0.0,42.954423799999994,-85.6607662
"45 PEARTREE LANE NE,GRAND RAPIDS,MI,49546",1.0,0.0,0.0,42.962804799999994,-85.5648396
"450 CAMBRIDGE ST,BIRMINGHAM,MI,48009",1.0,0.0,0.0,42.5497179,-83.1991295
"4500 CASCADE RPAD SUITE 100,GRAND RAPIDS,MI,49546",1.0,0.0,0.0,42.92760487,-85.53744016
"4507 LINDEN DR.,MIDLAND,MI,48640",1.0,0.0,0.0,43.63831228,-84.24965403
"4509 6TH ST,CALEDONIA,MI,49316",1.0,0.0,0.0,42.752396999999995,-85.60378777
"451 W LINCOLN,MADISON HEIGHTS,MI,48071",1.0,0.0,0.0,42.4831282,-83.1095652
"45100 STERRITT #101,UTICA,MI,48317",1.0,0.0,0.0,42.627242100000004,-83.0172725
"4520 PROSPECT,WEST BLOOMFIELD,MI,48324",0.0,0.0,1.0,42.613222799999996,-83.37539709999999
"45420 VAN DYKE,UTICA,MI,48317",1.0,0.0,0.0,42.62821551,-83.03241227
"455 CHERRY SE,GRAND RAPIDS,MI,49503",1.0,0.0,0.0,42.9597867,-85.65712099999998
"455 CHERRY ST SE,SUITE 1,GRAND RAPIDS,MI,49503",1.0,0.0,0.0,42.9597867,-85.65712099999998
"455 S LIVERNOIS,SUITE A-22,ROCHESTER HILLS,MI,48307",1.0,0.0,0.0,42.6745204,-83.1519182
"455 S. LIVERNOIS,SUITE B-12,ROCHESTER HILLS,MI,48307",0.0,0.0,1.0,42.6745204,-83.1519182
"45500 TEN MILE RD,NOVI,MI,48374",0.0,0.0,1.0,42.47079294,-83.52381717
"45500 TEN MILE ROAD,NOVI,MI,48374",1.0,0.0,0.0,42.47079294,-83.52381717
"456 SOUTH MAIN,LAPEER,MI,48446",1.0,0.0,0.0,43.04563102,-83.31942690000002
"45607 ELMWOOD CIRCLE,CANTON,MI,48188",1.0,0.0,0.0,42.28603664,-83.48833295
"45713 FOUNTAIN VIEW DR,CANTON,MI,48188",1.0,0.0,0.0,42.303586700000004,-83.48919391
"45755 BLOOMCREST DRIVE,NORTHVILLE,MI,48167",1.0,0.0,0.0,42.431323299999995,-83.4950567
"4583 WREN DR. SE,CALEDONIA,MI,49316",0.0,0.0,1.0,42.7526412,-85.57724499999998
"45989 TOURNAMENT,NORTHVILLE,MI,48168",0.0,0.0,1.0,42.4034835,-83.50094140000002
"4600 WOODWARD AVE.,APT : 504,DETROIT,MI,48201",0.0,0.0,1.0,42.35376428,-83.06218935
"4602 BECKLEY ROAD,BATTLE CREEK,MI,49015",2.0,0.0,0.0,42.26096972,-85.20586816
"4604 N SAGINAW RD STE D,MIDLAND,MI,48640",1.0,0.0,0.0,43.64132632,-84.28238882
"4607 FAWN HILL CT.,ROCHESTER,MI,48306",1.0,0.0,0.0,42.7303189,-83.1771332
"461 MARSHALL STREET,BROOKLYN,MI,49230",1.0,0.0,0.0,42.10769562,-84.25636174
"4610 S. CLUBVIEW DR.,ADRIAN,MI,49221",1.0,0.0,0.0,41.91688594,-84.07609483
"4611 MAURA LANE,WEST BLOOMFIELD,MI,48323",0.0,0.0,1.0,42.569176299999995,-83.3312167
"4615 ARROWHEAD,WEST BLOOMFIELD,MI,48323",1.0,0.0,0.0,42.568764,-83.3930616
"46308 PINEHURST DR,NORTHVILLE,MI,48168",1.0,0.0,0.0,42.4069701,-83.49915959999998
"4633 DOW RIDGE,ORCHARD LAKE,MI,48324",0.0,0.0,1.0,42.5961381,-83.39262307
"465 HARBOR WAY,ANN ARBOR,MI,48103",1.0,0.0,0.0,42.24959904,-83.74451126
"465 S DRAKE RD,KALAMAZOO,MI,49009",1.0,0.0,0.0,42.28779263,-85.64810822
"4650 FROST RD,WEBBERVILLE,MI,48892",1.0,0.0,0.0,42.62912473,-84.18018624
"46526 SCOTIA CT,CANTON,MI,48187",1.0,0.0,0.0,42.3173017,-83.4986538
"4657 FRENCH ROAD,DETROIT,MI,48214",1.0,0.0,0.0,42.3837405,-82.99018559999998
"46592 W. OAK MANOR CT.,CANTON,MI,48187",0.0,0.0,1.0,42.332966,-83.5066667
"46600 ROMEO PLANK STE 1,MACOMB,MI,48044",1.0,0.0,0.0,42.6402406,-82.9353494
"4664 W WALTON BLVD,WATERFORD,MI,48329",1.0,0.0,0.0,42.69028460000001,-83.3815328
"46671 HAYES RD,SHELBY TOWNSHIP,MI,483155506",1.0,0.0,0.0,42.639614200000004,-82.9753834
"468 FOX HILLS DRIVE SOUTH APT 2,BLOOMFIELD HILLS,MI,48304",1.0,0.0,0.0,42.6089728,-83.2455765
"4680 F-41,OSCODA,MI,48750",1.0,0.0,0.0,44.44261121,-83.45009658
"4685 E MCLEOD DR,SAGINAW,MI,48604",1.0,0.0,0.0,43.47605898,-83.9665338
"46923 SOUTHGATE DRIVE,CANTON,MI,48188",1.0,0.0,0.0,42.2862075,-83.5049699
"46939 GLENGARRY BLVD,CANTON,MI,48188",0.0,0.0,1.0,42.3002591,-83.50038359999998
"4694 VALLEYVIEW,WEST BLOOMFIELD,MI,48323",1.0,0.0,0.0,42.570300399999994,-83.35763299999998
"4700 KALAMAZOO AVENUE,SUITE 200,KENTWOOD,MI,49508",1.0,0.0,0.0,42.87820154,-85.6256353
"4712 S. VALLEYVIEW RD.,WEST BLOOMFIELD,MI,48323",1.0,0.0,0.0,42.5700199,-83.3566892
"47175 BOOTJACK RD,LAKE LINDEN,MI,49945",1.0,0.0,0.0,47.09966814,-88.4117162
"4721 DIXIE HWY,WATERFORD,MI,48329",1.0,0.0,0.0,42.6866376,-83.3818168
"4731 HORTON RD.,JACKSON,MI,49201",1.0,0.0,0.0,42.18189221,-84.47877223
"47445 GREENWICH DRIVE,NOVI,MI,48374",1.0,0.0,0.0,42.471324700000004,-83.5153056
"475 E COLUMBIA AVE STE 5,BATTLE CREEK,MI,49014",1.0,0.0,0.0,42.29837648,-85.18289346
"475 E COLUMBIA AVE STE 7,BATTLE CREEK,MI,49014",0.0,0.0,1.0,42.29837648,-85.18289346
"475 E COLUMBIA AVE,BATTLE CREEK,MI,49014",1.0,0.0,0.0,42.29837648,-85.18289346
"4755 BRIDGEWAY,ANN ARBOR,MI,48103",1.0,0.0,0.0,42.337144099999996,-83.82369920000002
"4760 FULTON STREET E,SUITE 101,ADA,MI,493019086",1.0,0.0,0.0,42.96254205,-85.55779075
"4760 KALAMAZOO AVENUE SE,GRAND RAPIDS,MI,49508",1.0,0.0,0.0,42.87693442,-85.62557227
"4779 GROVE CT,CANTON,MI,48188",1.0,0.0,0.0,42.27294029,-83.49437732
"47871 ROYAL POINTE DRIVE,CANTON,MI,48187",1.0,0.0,0.0,42.3331945,-83.5130636
"48 BEECHWOODE LN,PONTIAC,MI,48340",1.0,0.0,0.0,42.6767471,-83.2569045
"480 W TIENKEN RD,ROCHESTER HILLS,MI,48306",1.0,0.0,0.0,42.69579,-83.1436218
"4802 WASHTENAW AVE APT B8,ANN ARBOR,MI,48108",0.0,0.0,1.0,42.25067313,-83.66428976
"4804 WASHTENAW AVE,APT C2,ANN ARBOR,MI,48108",1.0,0.0,0.0,42.25066713,-83.66425844
"4815 RICHARDSON RD,HOWELL,MI,48843",1.0,0.0,0.0,42.53284626,-83.88176789
"48277 MANORWOOD DRIVE,NORTHVILLE,MI,48168",1.0,0.0,0.0,42.4157495,-83.52005229999997
"4841 2ND AVE,FLOOR 1,DETROIT,MI,48201",1.0,0.0,0.0,42.3546093,-83.0689142
"485 E COLUMBIA AVE, SUITE 12,BATTLE CREEK,MI,49014",1.0,0.0,0.0,42.29838802,-85.18247313
"485 E COLUMBIA STE 12,BATTLE CREEK,MI,49015",1.0,0.0,0.0,42.29838802,-85.18247313
"4853 WESTLAND ST,DEARBORN,MI,48126",1.0,0.0,0.0,42.321243,-83.2005648
"48571 MICHAYWE DR,MACOMB,MI,48044",1.0,0.0,0.0,42.6555888,-82.89555250000002
"4858 GULLANE DRIVE,ANN ARBOR,MI,48103",0.0,0.0,1.0,42.2817905,-83.82610009999998
"486 NEWBURNE PTE,BLOOMFIELD HILLS,MI,48304",0.0,0.0,1.0,42.605797499999994,-83.23756759999998
"4875 BELDING RD NE,ROCKFORD,MI,49341",0.0,0.0,1.0,43.086516499999995,-85.5482947
"4875 CASCADE RD. SE,GRAND RAPIDS,MI,49546",0.0,0.0,1.0,42.94580670000001,-85.54879720000002
"4880 CASCADE RD SE #B,GRAND RAPIDS,MI,495460000",0.0,0.0,1.0,42.945042,-85.54932579999998
"4880 CASCADE RD SE,SUITE B,GRAND RAPIDS,MI,49546",1.0,0.0,0.0,42.945042,-85.54932579999998
"4880 CASCADE RD. SE,SUITE B,GRAND RAPIDS,MI,49546",0.0,0.0,1.0,42.945042,-85.54932579999998
"4887 ANGLERS LN,GLADWIN,MI,48624",1.0,0.0,0.0,43.99943038,-84.54914277
"48901 SALTZ ROAD,CANTON,MI,48187",1.0,0.0,0.0,42.313427000000004,-83.52108840000002
"4893 ROCHESTER SUITE C,TROY,MI,48085",2.0,0.0,0.0,42.59132338,-83.12913629
"490 4TH ST,MANISTEE,MI,49660",0.0,0.0,1.0,44.24361464,-86.33026328
"4900 MALTESE COURT,BELMONT,MI,49306",1.0,0.0,0.0,43.05201270000001,-85.52076740000003
"49050 SCHOENHERR RD,SUITE 400,SHELBY TOWNSHIP,MI,48315",0.0,0.0,1.0,42.656129799999995,-82.99342
"4911 ADAMS POINTE CT,TROY,MI,48098",1.0,0.0,0.0,42.5888343,-83.20720179999998
"4911 W ST JOSEPH HWY,LANSING,MI,48917",0.0,0.0,1.0,42.72653651,-84.61924005
"4911 WEST SAINT JOSEPH,LANSING,MI,48917",0.0,0.0,1.0,42.72653651,-84.61924005
"4912 MOONGLOW DR.,TROY,MI,48098",0.0,0.0,1.0,42.5891851,-83.1967603
"4912 W ST JOSEPH,LANSING,MI,489174017",1.0,0.0,0.0,42.72671761,-84.61957172
"4938 LABADIE RD.,MILFORD,MI,48380",0.0,0.0,1.0,42.53385847,-83.67197405
"494 EDGEWORTHE DR. SE,ADA,MI,49301",1.0,0.0,0.0,42.954885600000004,-85.5130762
"4940 CASCADS RD SE STE 010,GRAND RAPIDS,MI,49546",1.0,0.0,0.0,42.92760487,-85.53744016
"4941 LAGOONS CIRCLE,WEST BLOOMFIELD,MI,48323",1.0,0.0,0.0,42.56410220000001,-83.421081
"4952 SKYVIEW CT  SUITE-A,TRAVERSE CITY,MI,49684",1.0,0.0,0.0,44.7599609,-85.6563681
"4952 SKYVIEW CT,SUITE B,TRAVERSE CITY,MI,49684",0.0,0.0,1.0,44.7599609,-85.6563681
"4963 MACKINAW,SAGINAW,MI,48603",1.0,0.0,0.0,43.46216516,-83.99533815
"49670 W HURON RIVER DR,BELLEVILLE,MI,48111",1.0,0.0,0.0,42.207568,-83.5264447
"4990 CASCADE ROAD SE,GRAND RAPIDS,MI,49546",1.0,0.0,0.0,42.9442907,-85.5457907
"49986 HANCOCK STREET,CANTON,MI,48188",1.0,0.0,0.0,42.3027331,-83.53236120000003
"5 LOWRIE AVE,GLADSTONE,MI,49837",1.0,0.0,0.0,45.83570693,-87.03779741
"50 INDUSTRIAL PARK DRIVE,BANGOR,MI,49013",1.0,0.0,0.0,42.30782927,-86.11666535
"50 OHIO STREET,YPSILANTI,MI,48198",1.0,0.0,0.0,42.2447,-83.5740381
"50 W BIG BEAVER RD STE 290,BLOOMFIELD HILLS,MI,48304",1.0,0.0,0.0,42.55973,-83.22114690000002
"50 W BIG BEAVER RD,SUITE 150,BLOOMFIELD HILLS,MI,48304",0.0,0.0,1.0,42.55973,-83.22114690000002
"50 W BIG BEAVER RD,SUITE 290,BLOOMFIELD HILLS,MI,48304",1.0,0.0,0.0,42.55973,-83.22114690000002
"50 W BIG BEAVER STE 100B,BLOOMFIELD HILLS,MI,48304",1.0,0.0,0.0,42.55973,-83.22114690000002
"50 WEST BIG BEAVER RD #120,BLOOMFIELD HILLS,MI,48304",1.0,0.0,0.0,42.55973,-83.22114690000002
"50 WEST BIG BEAVER SUITE 150,BLOOMFIELD HILLS,MI,48304",0.0,0.0,1.0,42.55973,-83.22114690000002
"50 WEST BIG BEAVER,BLOOMFIELD HILLS,MI,48304",0.0,0.0,1.0,42.55973,-83.22114690000002
"50 WILD FLOWER WAY RD,JACKSON,MI,49203",1.0,0.0,0.0,42.20160365,-84.45196121
"500 PERRY RD STE 201,GRAND BLANC,MI,48439",0.0,0.0,1.0,42.9241116,-83.6208916
"500 WELLESLEY AVE,ROYAL OAK,MI,48067",1.0,0.0,0.0,42.4866946,-83.1168212
"5000 HEATHER DR.,APT L103,DEARBORN,MI,48126",0.0,1.0,0.0,42.323375799999994,-83.20152556
"5001 W ST JOSEPH,LANSING,MI,48917",1.0,0.0,0.0,42.72654109,-84.62067802
"5004 BRISTLECONE DR,MIDLAND,MI,48642",1.0,0.0,0.0,43.66163709,-84.28663929
"500475 FELLOWS HILL DR.,PLYMOUTH,MI,48170",1.0,0.0,0.0,42.36762694,-83.53158695
"5010 CASCADE RD SE,GRAND RAPIDS,MI,49546",1.0,0.0,0.0,42.9440851,-85.54531709999998
"5010 PHEASANT WAY,STEVENSVILLE,MI,49127",0.0,0.0,1.0,42.00732398,-86.51633006
"5011 SKYVIEW CT,TRAVERSE CITY,MI,49684",1.0,0.0,0.0,44.7607626,-85.65693259999998
"502 COBB STREET,CADILLAC,MI,49601",1.0,0.0,0.0,44.24449055,-85.3861572
"5033 W MICHIGAN AVE,KALAMAZOO,MI,49006",1.0,0.0,0.0,42.27494267,-85.64894046
"5033 WEST MICHIGAN AVE,KALAMAZOO,MI,49006",1.0,0.0,0.0,42.27494267,-85.64894046
"504 E COLBY,WHITEHALL,MI,49461",1.0,0.0,0.0,43.40961636,-86.33953987
"504 WATER STREET,MANISTEE,MI,49660",2.0,0.0,0.0,44.2467777,-86.33287376
"50466 HEATHERWOOD LANE,SHELBY TOWNSHIP,MI,48317",1.0,0.0,0.0,42.66829179999999,-83.02381770000002
"505 9TH ST,MANISTEE,MI,49660",1.0,0.0,0.0,44.23731329,-86.33137141
"505 E. HURON ST.  504,ANN ARBOR,MI,48104",1.0,0.0,0.0,42.281625,-83.7425434
"5050 EAST DUCK LAKE ROAD,GRAWN,MI,49637",1.0,0.0,0.0,44.6116458,-85.71500440000001
"5050 SCHAEFER,DEARBORN,MI,48126",0.0,0.0,1.0,42.32515001,-83.17598701
"50530 CHERRY HILL RD.,CANTON,MI,48187",1.0,0.0,0.0,42.30618587,-83.53691527
"5055 CARLISLE CT.,ANN ARBOR,MI,48103",1.0,0.0,0.0,42.27801820000001,-83.8298589
"5057 VISTULA CT SW,WYOMING,MI,49418",1.0,0.0,0.0,42.87798844,-85.77137671
"50657 BILLENCA DRIVE,NOVI,MI,48374",1.0,0.0,0.0,42.467672799999995,-83.5468047
"507 HERITAGE DRIVE,ANN ARBOR,MI,48105",1.0,0.0,0.0,42.2814219,-83.699147
"508 N BIRCH ST,KALKASKA,MI,49646",1.0,0.0,0.0,44.7279504,-85.05851244
"50854 CALVERT ISLE,NOVI,MI,48374",1.0,0.0,0.0,42.4688802,-83.55170749999998
"5088 WESTCHESTER CT,CLARKSTON,MI,483485037",1.0,0.0,0.0,42.743509499999995,-83.3498286
"5093 CHICKADEE DR,KALAMAZOO,MI,49009",1.0,0.0,0.0,42.19606367,-85.64999279
"510 N ANN ARBOR ST,SALINE,MI,48176",1.0,0.0,0.0,42.16055857,-83.77774682
"510 SALINE ANN ARBOR RD,SALINE,MI,48176",1.0,0.0,0.0,42.15132716,-83.81532531
"510 W DILL DR.,DEWITT,MI,48820",1.0,0.0,0.0,42.83887907,-84.57485725
"5100 S PENNSYLVANIA AVE,LANSING,MI,48911",1.0,0.0,0.0,42.68164602,-84.53828264
"5102 BYRON CENTER AVENUE,WYOMING,MI,49519",1.0,0.0,0.0,42.872093,-85.72291990000002
"5102 BYRON CENTER SW,WYOMING,MI,495194192",1.0,0.0,0.0,42.88459748,-85.7328428
"5102 LOVERS LANE,PORTAGE,MI,49002",1.0,0.0,0.0,42.24367813,-85.57514967
"51127 TELLURIDE,CANTON,MI,48187",1.0,0.0,0.0,42.32920481,-83.48782381
"51160 WASHINGTON ST,NEW BALTIMORE,MI,48047",1.0,0.0,0.0,42.681109899999996,-82.7362103
"512 S TRUMBULL,BAY CITY,MI,48706",1.0,0.0,0.0,43.58862391,-83.86708602
"5121 SERENA DR,TROY,MI,48098",1.0,0.0,0.0,42.5927681,-83.2036767
"51218 ROMEO PLANK RD,MACOMB TWP,MI,48042",0.0,1.0,0.0,42.6740416,-82.9403432
"51218 ROMEO PLANK,MACOMB,MI,48044",1.0,0.0,0.0,42.6740416,-82.9403432
"5123 W ST JOSEPH HWY STE 101,LANSING,MI,48917",1.0,0.0,0.0,42.72654634,-84.62223456
"5123 W ST JOSEPH HWY,LANSING,MI,48917",0.0,0.0,1.0,42.72654634,-84.62223456
"51281 ROMEO PLANK ROAD,MACOMB,MI,48042",1.0,0.0,1.0,42.67426210000001,-82.942915
"5144 CORNERS,WEST BLOOMFIELD,MI,48322",1.0,0.0,0.0,42.5371645,-83.33444140000002
"5145 FLUSHING RD,FLUSHING,MI,48433",1.0,0.0,0.0,43.038345299999996,-83.7787463
"5147 SADDLE CREEK CT,PLYMOUTH,MI,48170",1.0,0.0,0.0,42.3542888,-83.5791728
"5147 WHISPERING OAK DR,WEST BLOOMFIELD,MI,48322",1.0,0.0,0.0,42.5383407,-83.33498929999998
"515 EAST LAWRENCE APT 3,ANN ARBOR,MI,48104",1.0,0.0,0.0,42.28395670000001,-83.74264296
"515 S MAIN ST,CHELSEA,MI,48118",0.0,0.0,1.0,42.32112242,-84.02065464
"51670 SERRA COURT,MACOMB,MI,48042",1.0,0.0,0.0,42.678699200000004,-82.9006155
"517 N. STONE RD,SUITE 102,FREMONT,MI,49412",1.0,0.0,0.0,43.47114784,-85.95984748
"51745 VAN DYKE,SHELBY TOWNSHIP,MI,48316",0.0,0.0,1.0,42.674750700000004,-83.03492390000002
"518 BELVEDERE,GRAND RAPIDS,MI,49506",1.0,0.0,0.0,42.9530045,-85.61857753
"518 WEST APPLE STREET,PO BOX 251,HASTINGS,MI,490580251",1.0,0.0,0.0,42.64954692,-85.29392677
"51817 GRATIOT,CHESTERFIELD,MI,48051",0.0,0.0,1.0,42.67927979,-82.82967758
"5187 GREENWOOD,P.O. BOX 564,PETOSKEY,MI,49770",1.0,0.0,0.0,45.345778100000004,-84.862624
"5205 SHOEMAKER,ALMONT,MI,48003",1.0,0.0,0.0,42.91462486,-83.06465191
"5238 W. ST. JOSEPH,SUITE 3,LANSING,MI,48917",0.0,0.0,1.0,42.7267185,-84.62342765
"524 CAMDEN ST,FERNDALE,MI,48220",0.0,0.0,1.0,42.4484786,-83.12123509999998
"52413 CHARING WAY,SHELBY TOWNSHIP,MI,48315",1.0,0.0,0.0,42.6820114,-82.9836407
"52451 COVECREEK DR,MACOMB,MI,48042",1.0,0.0,0.0,42.681466,-82.9612071
"5249 SIMPSON LAKE RD,WEST BLOOMFIELD,MI,48323",1.0,0.0,0.0,42.5611224,-83.3481142
"5260 SUTTON RD,BRITTON,MI,49229",1.0,0.0,0.0,41.94937957,-83.92224109
"52641 WILDWOOD DR.,MACOMB,MI,48042",1.0,0.0,0.0,42.683530499999996,-82.9530634
"5278 HOLLY SPRING AVE,BAY CITY,MI,48706",1.0,0.0,0.0,43.58795781,-83.93083283
"528 QUINCY ST,HANCOCK,MI,49930",1.0,0.0,0.0,47.12642059,-88.58798702
"52815 FLORENCE DRIVE,SHELBY TOWNSHIP,MI,48315",0.0,0.0,1.0,42.6819139,-83.002876
"52871 MOUND RD,SHELBY TOWNSHIP,MI,48316",1.0,0.0,0.0,42.6827,-83.0548396
"52871 MOUND,SHELBY TOWNSHIP,MI,48316",1.0,0.0,0.0,42.6827,-83.0548396
"529 NORTH HEWITT ROAD,YPSILANTI,MI,48197",1.0,0.0,0.0,42.2472167,-83.6479335
"53 S B GRATIOT AVE,MOUNT CLEMENS,MI,48043",1.0,0.0,0.0,42.59765587,-82.88071667
"53 SOUTHBOUND GRATIOT,MOUNT CLEMENS,MI,48043",1.0,0.0,0.0,42.59282529,-82.88127025
"530 RIVERSIDE DR,DOWAGIAC,MI,49047",2.0,0.0,0.0,41.97324941,-86.09767303
