idx,BOD_addr,general,hygienist,pediatric,specialist,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
248,"110 River Ridge Court, Roswell GA  30076",1.0,0.0,0.0,0.0,0,0,2.0,0.0
249,"110 Weisenbaker Road, Rincon GA  31326",1.0,0.0,0.0,0.0,0,0,2.0,0.0
250,"110 Williamson Drive, Fayetteville GA  30215",1.0,0.0,0.0,0.0,0,0,2.0,0.0
251,"110 creekview crossing, Canton GA  30115",1.0,0.0,0.0,0.0,0,0,2.0,0.0
252,"110 riverbend dr., augusta GA  30901",1.0,0.0,0.0,0.0,0,0,2.0,0.0
253,"1100 Abernathy Road, Bldg 500 Suite 1020, Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
254,"1100 Bellevue Avenue, Dublin GA  31021",1.0,0.0,0.0,0.0,0,0,2.0,0.0
255,"1100 Circle 75 Parkway, Suite 200, Atlanta GA  30339",2.0,0.0,0.0,0.0,0,0,4.0,0.0
256,"1100 Howell Mill, Unit 401, Atlanta GA  30318",1.0,0.0,0.0,0.0,0,0,2.0,0.0
257,"1100 PEACHTREE ST NE, Suite 680, ATLANTA GA  30309",1.0,0.0,0.0,0.0,0,0,2.0,0.0
258,"1100 PEACHTREE ST. NE, Suite 680, ATLANTA GA  30309",1.0,0.0,0.0,0.0,0,0,2.0,0.0
259,"1100 howell mill rd nw, unit 314, Atlanta GA  30318",1.0,0.0,0.0,0.0,0,0,2.0,0.0
260,"1101 Juniper St. NE, Apt. 707, Atlanta GA  30309",1.0,0.0,0.0,0.0,0,0,2.0,0.0
261,"1101 Juniper Street NE, #523, Atlanta GA  30309",1.0,0.0,0.0,0.0,0,0,2.0,0.0
262,"1101 Mira Vista Cv, Greensboro GA  30642",1.0,0.0,0.0,0.0,0,0,2.0,0.0
263,"1102 East 55th St, Savannah GA  31404",1.0,0.0,0.0,0.0,0,0,2.0,0.0
264,"1102 Morningside Drive, Perry GA  31069",1.0,0.0,0.0,0.0,0,0,2.0,0.0
265,"1104 N. Westover Blvd,, Suite 6A, Albany GA  31707",1.0,0.0,0.0,0.0,0,0,2.0,0.0
266,"1104 Wheatley Ct, Grovetown GA  30813",1.0,0.0,0.0,0.0,0,0,2.0,0.0
267,"1105 Castle Pointe Ln, Grayson GA  30017",1.0,0.0,0.0,0.0,0,0,2.0,0.0
268,"1105 West Fourth Ave, Albany GA  31707",1.0,0.0,0.0,0.0,0,0,2.0,0.0
269,"1106 Fetner Drive, Americus GA  31709",2.0,0.0,0.0,0.0,0,0,4.0,0.0
270,"1106 Richard D. Sailors Pkwy, Powder Springs GA  30127",0.0,0.0,0.0,1.0,0,0,0.0,0.0
271,"1107 3rd Ave, West Point GA  31833",1.0,0.0,0.0,0.0,0,0,2.0,0.0
272,"1107 3rd Ave., West Point GA  31833",1.0,0.0,0.0,0.0,0,0,2.0,0.0
273,"1107 CREST VALLEY DRIVE, Atlanta GA  30327",1.0,0.0,0.0,0.0,0,0,2.0,0.0
274,"1107 Memorial Drive, Ste G-01, Dalton GA  30720-8662",1.0,0.0,0.0,0.0,0,0,2.0,0.0
275,"1108 1st Street, Brunswick GA  31520",1.0,0.0,0.0,0.0,0,0,2.0,0.0
276,"1108 Bullsboro Drive Ste 104-C, Newnan GA  30265",0.0,0.0,0.0,1.0,0,0,0.0,0.0
277,"1108 Fetner Drive, Americus GA  31709",1.0,0.0,0.0,0.0,0,0,2.0,0.0
278,"1108 Glenwood Dr, Augusta GA  30904",1.0,0.0,1.0,0.0,0,0,2.0,2.0
279,"1108 Glenwood Drive, Augusta GA  30904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
280,"11083 Big Canoe, Jasper GA  30143",1.0,0.0,0.0,0.0,0,0,2.0,0.0
281,"111 Grove Pointe Drive, Macon GA  31210",1.0,0.0,0.0,0.0,0,0,2.0,0.0
282,"111 Market St, Richmond Hill GA  31324",1.0,0.0,0.0,0.0,0,0,2.0,0.0
283,"11102 Creek View Ct, Alpharetta GA  30004",1.0,0.0,0.0,0.0,0,0,2.0,0.0
284,"1111 Azalea Drive, Augusta GA  30904",3.0,0.0,0.0,0.0,0,0,6.0,0.0
285,"1111 Whithers Dr, Lawrenceville GA  30045",1.0,0.0,0.0,0.0,0,0,2.0,0.0
286,"1112 Heard Ave, Augusta GA  30904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
287,"1112 Osprey Ridge NW, Kennesaw GA  30152",1.0,0.0,0.0,0.0,0,0,2.0,0.0
288,"11133 Densford Way, Johns Creek GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
289,"11139 Abercorn Steet, Suite 8, Savannah GA  31419",1.0,0.0,0.0,0.0,0,0,2.0,0.0
290,"1115 Hammocks View, Savannah GA  31410",1.0,0.0,0.0,0.0,0,0,2.0,0.0
291,"1115 Upper Hembree Rd #8306, Suite C, Roswell GA  30076",1.0,0.0,0.0,0.0,0,0,2.0,0.0
292,"11155 Linbrook Lane, Duluth GA  30097",0.0,0.0,0.0,1.0,0,0,0.0,0.0
293,"1116 Gadwall Ln, Stockbridge GA  30281",1.0,0.0,0.0,0.0,0,0,2.0,0.0
294,"11177 Calypso Drive, Alpharetta GA  30009",1.0,0.0,0.0,0.0,0,0,2.0,0.0
295,"1119 Redfield Terrace, Dunwoody GA  30338",1.0,0.0,0.0,0.0,0,0,2.0,0.0
296,"11190 Haynes Bridge Road, Alpharetta GA  30022",1.0,0.0,0.0,0.0,0,0,2.0,0.0
297,"112 Ashley Court, Leesburg GA  31763",1.0,0.0,0.0,0.0,0,0,2.0,0.0
298,"112 Carriage Run, Warner Robins GA  31088",1.0,0.0,0.0,0.0,0,0,2.0,0.0
299,"112 Clifford Ave, Sylvania GA  30467",2.0,0.0,0.0,0.0,0,0,4.0,0.0
300,"112 Clifford Avenue, Sylvania GA  30467-2098",1.0,0.0,0.0,0.0,0,0,2.0,0.0
301,"112 Clover Point Cir, Guyton GA  31312",1.0,0.0,0.0,0.0,0,0,2.0,0.0
302,"112 Creekside Dr, Pooler GA  31322",1.0,0.0,0.0,0.0,0,0,2.0,0.0
303,"112 S Main St, Fitzgerald GA  31750",1.0,0.0,0.0,0.0,0,0,2.0,0.0
304,"112 South Main Street, Fitzgerald GA  31750",1.0,0.0,0.0,0.0,0,0,2.0,0.0
305,"112 South Main Street, P O Box 5510, Fitzgerald GA  31750",1.0,0.0,0.0,0.0,0,0,2.0,0.0
306,"112 Summer Crossing, Sandy Springs GA  30350",1.0,0.0,0.0,0.0,0,0,2.0,0.0
307,"112 Vilseck Rd, Fort Stewart GA  31315",1.0,0.0,0.0,0.0,0,0,2.0,0.0
308,"112 W Duffy Street, Savannah GA  31401",0.0,1.0,0.0,0.0,0,0,0.0,0.0
309,"1120 15th Street, GC-1347, Augusta GA  30912",0.0,0.0,0.0,1.0,0,0,0.0,0.0
310,"1120 15th Street, GC2256, Lynne Coutare DC G, Augusta GA  30912",1.0,0.0,0.0,0.0,0,0,2.0,0.0
311,"1120 Mars Hill Road, Suite 100, Watkinsville GA  30677",1.0,0.0,0.0,0.0,0,0,2.0,0.0
312,"1120 Peachtree Industrial Blvd, Suite 205, Suwanee GA  30024",0.0,0.0,0.0,1.0,0,0,0.0,0.0
313,"1121 Bent Creek Rd, Watkinsville GA  30677",1.0,0.0,0.0,0.0,0,0,2.0,0.0
314,"1121 Johnson Ferry Rd Ste 330, Marietta GA  30068",0.0,0.0,0.0,2.0,0,0,0.0,0.0
315,"1123 Sam Baston Drive, Evans GA  30809",1.0,0.0,0.0,0.0,0,0,2.0,0.0
316,"1125 Commerce Drive, Suite 100, Peachtree City GA  30269",2.0,0.0,0.0,0.0,0,0,4.0,0.0
317,"11255 Parsons Road, Suite 100, Johns Creek GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
318,"1129 Alcovy Ridge Drive, Loganville GA  30052",1.0,0.0,0.0,0.0,0,0,2.0,0.0
319,"1129 Kirk Place, Augusta GA  30909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
320,"113 Center Street, P.O. Box 2850, Stockbridge GA  30281",1.0,0.0,0.0,0.0,0,0,2.0,0.0
321,"113 Colonial Way, Jesup GA  31545",1.0,0.0,0.0,0.0,0,0,2.0,0.0
322,"113 Ebenezer Road, Suite 101, Fayetteville GA  30215",1.0,0.0,0.0,0.0,0,0,2.0,0.0
323,"113 Ebenezer Road, suite 101, Fayetteville GA  30215",1.0,0.0,0.0,0.0,0,0,2.0,0.0
324,"113 Plantation Ave. Suite B, Cedartown GA  30125",0.0,0.0,0.0,1.0,0,0,0.0,0.0
325,"113 Towne Lake Pkwy, Suite 110, Woodstock GA  30188",1.0,0.0,0.0,0.0,0,0,2.0,0.0
326,"113 Woodlake Dr, Gainesville GA  30506",0.0,0.0,0.0,1.0,0,0,0.0,0.0
327,"1130 Brampton Avenue, Statesboro GA  30458",1.0,0.0,0.0,0.0,0,0,2.0,0.0
328,"1131 Scull Shoals Dr, Greensboro GA  30642",1.0,0.0,0.0,0.0,0,0,2.0,0.0
329,"1131 Scull Shoals Drive, Greensboro GA  30642",1.0,0.0,0.0,0.0,0,0,2.0,0.0
330,"11310 St Patrice Way, Johns Creek GA  30022",1.0,0.0,0.0,0.0,0,0,2.0,0.0
331,"1133 commerce drive, Apt-324, decatur GA  30030",0.0,0.0,1.0,0.0,0,0,0.0,2.0
332,"1134 Senoia Road, Tyrone GA  30290",1.0,0.0,0.0,0.0,0,0,2.0,0.0
333,"1134 Staples Dr SW, Lilburn GA  30047",1.0,0.0,0.0,0.0,0,0,2.0,0.0
334,"1134 Waldorfs Court, Decatur GA  30033",1.0,0.0,0.0,0.0,0,0,2.0,0.0
335,"11344 Ford Ave., Richmond Hill GA  31324",1.0,0.0,0.0,0.0,0,0,2.0,0.0
336,"1135 Cedar Shoals Dr., Suite A, Athens GA  30605",0.0,0.0,1.0,0.0,0,0,0.0,2.0
337,"1135 Water View Ln, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
338,"1136 Cleveland Avenue, Suite 202, East Point GA  30344",1.0,0.0,0.0,0.0,0,0,2.0,0.0
339,"11396 Ridge Hill Drive, Alpharetta GA  30022",1.0,0.0,0.0,0.0,0,0,2.0,0.0
340,"114 Calumet Center Road, Lagrange GA  30241",1.0,0.0,0.0,0.0,0,0,2.0,0.0
341,"114 N Peterson Ave, Douglas GA  31533",0.0,0.0,0.0,1.0,0,0,0.0,0.0
342,"114 W Cranford Ave, Valdosta GA  31602",1.0,0.0,0.0,0.0,0,0,2.0,0.0
343,"114 W. Cranford Ave., Valdosta GA  31602",1.0,0.0,0.0,0.0,0,0,2.0,0.0
344,"1140 ASHTON TRCE NE, ATLANTA GA  30319",1.0,0.0,0.0,0.0,0,0,2.0,0.0
345,"1143 Astoria Ln., Peachtree City GA  30269",1.0,0.0,0.0,0.0,0,0,2.0,0.0
346,"1146 S. Enota Dr NE, Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
347,"11490 Alpharetta Hwy, Ste 400, Roswell GA  30076",1.0,0.0,0.0,0.0,0,0,2.0,0.0
348,"115 B & B Lane, Colquitt GA  39837",0.0,0.0,0.0,1.0,0,0,0.0,0.0
349,"115 Carolines Retreat, Savannah GA  31406",0.0,0.0,0.0,1.0,0,0,0.0,0.0
350,"115 Gordon Street, Thomson GA  30824",1.0,0.0,0.0,0.0,0,0,2.0,0.0
351,"115 Laurel Creek Road, Calhoun GA  30701",1.0,0.0,0.0,0.0,0,0,2.0,0.0
352,"115 Parks Ridge, Dublin GA  31021",1.0,0.0,0.0,0.0,0,0,2.0,0.0
353,"115 Sapphire Court, Athens GA  30605",1.0,0.0,0.0,0.0,0,0,2.0,0.0
354,"115 Tapp Wood Rd, Hoschton GA  30548",1.0,0.0,0.0,0.0,0,0,2.0,0.0
355,"115 West Lake Drive, Carrollton GA  30117",1.0,0.0,0.0,0.0,0,0,2.0,0.0
356,"115 cherokee circle, se, Cartersville GA  30120",1.0,0.0,0.0,0.0,0,0,2.0,0.0
357,"1150 Hammond Dr., Suite 250, Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
358,"1150 Hammond Drive, Bldg E Ste250, Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
359,"1150 Hammond Drive, Building E - Suite 200, Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
360,"1150 Hammond Drive, Suite 225, Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
361,"1150 Ward Street Extension West, Douglas GA  31533",1.0,0.0,0.0,0.0,0,0,2.0,0.0
362,"1154 Lawrenceville Hwy, Ste. 102, Lawrenceville GA  30046",1.0,0.0,0.0,0.0,0,0,2.0,0.0
363,"1154 Ward Creek Drive SW, Marietta GA  30064",1.0,0.0,0.0,0.0,0,0,2.0,0.0
364,"1155 Cedar Shoals Drive, Athens GA  30605",1.0,0.0,0.0,0.0,0,0,2.0,0.0
365,"1155 Ledmark Ct, Alpharetta GA  30004",1.0,0.0,0.0,0.0,0,0,2.0,0.0
366,"1158 Lanier Blvd, Atlanta GA  30306",1.0,0.0,0.0,0.0,0,0,2.0,0.0
367,"116 Calumet Center, Lagrange GA  30241",1.0,0.0,0.0,0.0,0,0,2.0,0.0
368,"116 Pleasant Home Road, Augusta GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
369,"1161 Mulberry Chase, Commerce GA  30530",1.0,0.0,0.0,0.0,0,0,2.0,0.0
370,"1161 Rocksprings Street, Forest Park GA  30297",1.0,0.0,0.0,0.0,0,0,2.0,0.0
371,"11635 Vista Forest Dr, Alpharetta GA  30005",1.0,0.0,0.0,0.0,0,0,2.0,0.0
372,"1165 Luther Way, Lawrenceville GA  30043",1.0,0.0,0.0,0.0,0,0,2.0,0.0
373,"1165A Mitchell Bridge Rd, Athens GA  30606",1.0,0.0,0.0,0.0,0,0,2.0,0.0
374,"11670 Jones Bridge Road, Suite # C, Alpharetta GA  30005",0.0,0.0,0.0,1.0,0,0,0.0,0.0
375,"11685 Alpharetta Hwy, Suite 105, Roswell GA  30076",1.0,0.0,0.0,0.0,0,0,2.0,0.0
376,"117 Audrey Way, Kathleen GA  31047",1.0,0.0,0.0,0.0,0,0,2.0,0.0
377,"117 N 4th Ave, Decatur GA  30030",1.0,0.0,0.0,0.0,0,0,2.0,0.0
378,"117 Northampton Dr, Canton GA  30115",1.0,0.0,0.0,0.0,0,0,2.0,0.0
379,"117 Orion Place, Athens GA  30606",1.0,0.0,0.0,0.0,0,0,2.0,0.0
380,"117 Pavilion Parkway, Suite 15B, Fayetteville GA  30214",1.0,0.0,0.0,0.0,0,0,2.0,0.0
381,"117 Troon Way, Macon GA  31210",0.0,0.0,1.0,0.0,0,0,0.0,2.0
382,"1170 Glen Wilkie Trail, Ball Ground GA  30107",0.0,0.0,0.0,1.0,0,0,0.0,0.0
383,"11706 Mercy Blvd, Plaza A Bldg 2, Savannah GA  31419",0.0,0.0,0.0,1.0,0,0,0.0,0.0
384,"1171 A Mitchell Bridge Road, Athens GA  30606",1.0,0.0,0.0,0.0,0,0,2.0,0.0
385,"11713 GA HWY 74, Forsyth GA  31029",1.0,0.0,0.0,0.0,0,0,2.0,0.0
386,"1171A  Mitchell Bridge Road, Athens GA  30606",1.0,0.0,0.0,0.0,0,0,2.0,0.0
387,"1171A Mitchell Bridge Road, Athens GA  30606",1.0,0.0,0.0,0.0,0,0,2.0,0.0
388,"1172 Briarvista Way NE, Atlanta GA  30329",1.0,0.0,0.0,0.0,0,0,2.0,0.0
389,"1172 Rockbridge Road, Stone Mountain GA  30087",1.0,0.0,0.0,4.0,0,0,2.0,0.0
390,"11730 Jones Bridge Road, Suite B, C, D, Alpharetta GA  30005",0.0,0.0,1.0,0.0,0,0,0.0,2.0
391,"11730 Jones Bridge Road, Suites B, C, & D, Alpharetta GA  30005",0.0,0.0,1.0,0.0,0,0,0.0,2.0
392,"1175 Peachtree St. NE, Ste. 1204, Atlanta GA  30361",1.0,0.0,0.0,0.0,0,0,2.0,0.0
393,"1175 Peachtree St. Ne, Suite 1204, Atlanta GA  30361",1.0,0.0,0.0,0.0,0,0,2.0,0.0
394,"1175 Peachtree Street, NE, Suite 1210, Atlanta GA  30361",1.0,0.0,0.0,0.0,0,0,2.0,0.0
395,"1175 Peachtree Street, Suite 1204, Atlanta GA  30361",1.0,0.0,0.0,0.0,0,0,2.0,0.0
396,"11775 Pointe Place, Suite 101, Roswell GA  30076",1.0,0.0,0.0,0.0,0,0,2.0,0.0
397,"11775 Pointe Place, Suite 102, Roswell GA  30076",1.0,0.0,0.0,0.0,0,0,2.0,0.0
398,"11775 Pointe Place, Suite 104, Roswell GA  30076",0.0,0.0,0.0,1.0,0,0,0.0,0.0
399,"1178 Grimes Bridge Road, Suite 100, Roswell GA  30075",1.0,0.0,0.0,0.0,0,0,2.0,0.0
400,"11790 North Fall Lane, Suite 401, Alpharetta GA  30009",1.0,0.0,0.0,0.0,0,0,2.0,0.0
401,"118 Ellen St., Hartwell GA  30643",1.0,0.0,0.0,0.0,0,0,2.0,0.0
402,"118 Evergreen Street, Warner Robins GA  31093",1.0,0.0,0.0,0.0,0,0,2.0,0.0
403,"118 Pleasant Home Rd, Augusta GA  30907-3505",1.0,0.0,0.0,0.0,0,0,2.0,0.0
404,"118 Whitaker Dr, Stockbridge GA  30281",1.0,0.0,0.0,0.0,0,0,2.0,0.0
405,"1180 Resurgence Drive, Suite 300, Watkinsville GA  30677",1.0,0.0,0.0,0.0,0,0,2.0,0.0
406,"1181 Langford Drive, Bldg 100-105, Watkinsville GA  30677",1.0,0.0,0.0,0.0,0,0,2.0,0.0
407,"1185 Prater Road, P O BOX 715, Lincolnton GA  30817",1.0,0.0,0.0,0.0,0,0,2.0,0.0
408,"11865 Alpharetta Hwy, Suite 105, Roswell GA  30076",1.0,0.0,0.0,0.0,0,0,2.0,0.0
409,"1187 Alpharetta Street, Suite 100, Roswell GA  30075",1.0,0.0,0.0,0.0,0,0,2.0,0.0
410,"1188 Cross Street, Fort Oglethorpe GA  30742",1.0,0.0,0.0,0.0,0,0,2.0,0.0
411,"1188 Houston Mill Road NE, Atlanta GA  30329",0.0,0.0,0.0,1.0,0,0,0.0,0.0
412,"1189 Briarvista Way, Atlanta GA  30329",1.0,0.0,0.0,0.0,0,0,2.0,0.0
413,"119 Carlton Drive, Leesburg GA  31763",1.0,0.0,0.0,0.0,0,0,2.0,0.0
414,"119 E Center St, Carrollton GA  30117",1.0,0.0,0.0,0.0,0,0,2.0,0.0
415,"119 E. Center St., Carrollton GA  30117",1.0,0.0,0.0,0.0,0,0,2.0,0.0
416,"119 Heather Glen Blvd., Kathleen GA  31047",1.0,0.0,0.0,0.0,0,0,2.0,0.0
417,"119 Hopecrest Ave, Savannah GA  31406",1.0,0.0,0.0,0.0,0,0,2.0,0.0
418,"119 Jackson Street, Newnan GA  30263",1.0,0.0,0.0,0.0,0,0,2.0,0.0
419,"119 Jackson street, Newnan GA  30263",1.0,0.0,0.0,0.0,0,0,2.0,0.0
420,"1190 Buckhead Crossing Suite E, Suite E, Woodstock GA  30189",1.0,0.0,0.0,0.0,0,0,2.0,0.0
421,"1190 Grimes Bridge Road, Suite B, Roswell GA  30075",1.0,0.0,0.0,0.0,0,0,2.0,0.0
422,"1190 W Druid Hills Drive, Suite 125, Atlanta GA  30329",1.0,0.0,0.0,0.0,0,0,2.0,0.0
423,"1190-B King George Blvd., Savannah GA  31419",1.0,0.0,0.0,0.0,0,0,2.0,0.0
424,"11900 Chaffin Road, Roswell GA  30075",1.0,0.0,0.0,0.0,0,0,2.0,0.0
425,"1196 Dove Point Court, Mableton GA  30126",1.0,0.0,0.0,0.0,0,0,2.0,0.0
426,"1198A Buckhead Crossing, at Towne Lake, Woodstock GA  30189",1.0,0.0,0.0,0.0,0,0,2.0,0.0
427,"1199 Mclendon Avenue, Atlanta GA  30307",1.0,0.0,0.0,0.0,0,0,2.0,0.0
428,"12 Iron Gate Ct., Pooler GA  31322",1.0,0.0,0.0,0.0,0,0,2.0,0.0
429,"12 waterfront square, Dawsonville GA  30534",1.0,0.0,0.0,0.0,0,0,2.0,0.0
430,"120 Buttermere Ct., Johns Creek GA  30022",0.0,0.0,0.0,1.0,0,0,0.0,0.0
431,"120 Cartier Court, Roswell GA  30076",1.0,0.0,0.0,0.0,0,0,2.0,0.0
432,"120 Dell Ave, Athens GA  30606",1.0,0.0,0.0,0.0,0,0,2.0,0.0
433,"120 Longleaf Circle, Pooler GA  31322",1.0,0.0,0.0,0.0,0,0,2.0,0.0
434,"120 North Medical Parkway, Woodstock GA  30189",1.0,0.0,0.0,0.0,0,0,2.0,0.0
435,"120 Oakside Court, Suite C, Canton GA  30114",0.0,0.0,0.0,1.0,0,0,0.0,0.0
436,"120 Saint George Drive, Athens GA  30606",1.0,0.0,0.0,0.0,0,0,2.0,0.0
437,"120 Spalding Creek Court, Atlanta GA  30350",1.0,0.0,0.0,0.0,0,0,2.0,0.0
438,"120 Springwood Ct, Macon GA  31210",1.0,0.0,0.0,0.0,0,0,2.0,0.0
439,"120 Towne Center Dr, Suite 500, Pooler GA  31322",0.0,0.0,1.0,0.0,0,0,0.0,2.0
440,"120 West College St. Suite A, Griffin GA  30224",0.0,0.0,0.0,1.0,0,0,0.0,0.0
441,"120 Whistling Duck Court, Savannah GA  31406",1.0,0.0,0.0,0.0,0,0,2.0,0.0
442,"1200 Bald Ridge Marina Rd., Suite 200, Cumming GA  30041",1.0,0.0,0.0,0.0,0,0,2.0,0.0
443,"1200 Baldridge Marina Road, Suite 200, Cumming GA  30041",1.0,0.0,0.0,0.0,0,0,2.0,0.0
444,"1200 Barrett Parkway, Suite 200-204, Kennesaw GA  30144",1.0,0.0,0.0,0.0,0,0,2.0,0.0
445,"1200 E McIntosh Rd, Griffin GA  30223",0.0,0.0,0.0,1.0,0,0,0.0,0.0
446,"1200 Mossy Rock Rd, Kennesaw GA  30152",0.0,0.0,0.0,1.0,0,0,0.0,0.0
447,"1200 W. Waugh St. Suite D, Dalton GA  30720",0.0,0.0,0.0,1.0,0,0,0.0,0.0
448,"1200 W. Waugh Street, Suite C, Dalton GA  30720",0.0,0.0,0.0,1.0,0,0,0.0,0.0
449,"12000 N Hickory Trce, Alpharetta GA  30004-6333",1.0,0.0,0.0,0.0,0,0,2.0,0.0
450,"1201 B Sherwood Park Drive, Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
451,"1201 Clairmont Road, Suite 200, Decatur GA  30030",1.0,0.0,0.0,0.0,0,0,2.0,0.0
452,"1201 Peachtree St NE, Suite 1515, Atlanta GA  30361",3.0,0.0,0.0,0.0,0,0,6.0,0.0
453,"1201 Peachtree St, Bldg 400, Suite 1515, Atlanta GA  30361",3.0,0.0,0.0,0.0,0,0,6.0,0.0
454,"1201 Peachtree Street, 400 Colony Sq Suite 1515, Atlanta GA  30361",1.0,0.0,0.0,0.0,0,0,2.0,0.0
455,"1202 Cleo Way, Dalton GA  30722",1.0,0.0,0.0,0.0,0,0,2.0,0.0
456,"1202 Cleo Way, Suite 3, Dalton GA  30720",1.0,0.0,0.0,0.0,0,0,2.0,0.0
457,"1205 Friendship Rd, Braselton GA  30517",1.0,0.0,0.0,0.0,0,0,2.0,0.0
458,"1205 Friendship Road, Braselton GA  30517",1.0,0.0,0.0,0.0,0,0,2.0,0.0
459,"1205 Johnson Ferry Rd, STE 136 PMB 187, Marietta GA  30068",0.0,0.0,0.0,1.0,0,0,0.0,0.0
460,"1205 Sherwood Park Dr., Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
461,"1205 Sherwood Park Drive, Gainesville GA  30501",2.0,0.0,0.0,2.0,0,0,4.0,0.0
462,"1206 B Sherwood Park Drive Ne, Gainesville GA  30501",0.0,0.0,0.0,1.0,0,0,0.0,0.0
463,"1206 B Sherwood Park Drive, Gainesville GA  30501",0.0,0.0,0.0,1.0,0,0,0.0,0.0
464,"1207 Beech Valley Road NE, Atlanta GA  30306",1.0,0.0,0.0,0.0,0,0,2.0,0.0
465,"1208 Sherwood Park Dr, Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
466,"1209 Highgrove Ct., Monroe GA  30655",1.0,0.0,0.0,0.0,0,0,2.0,0.0
467,"1209 Johns Rd, Augusta GA  30904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
468,"1209 McClelen Way, Decatur GA  30033",1.0,0.0,0.0,0.0,0,0,2.0,0.0
469,"1209 Starr Drive, Dalton GA  30720",0.0,0.0,0.0,1.0,0,0,0.0,0.0
470,"121 Companion Way, Savannah GA  31419",1.0,0.0,0.0,0.0,0,0,2.0,0.0
471,"121 Lake Lure Drive, Alma GA  31510",1.0,0.0,0.0,0.0,0,0,2.0,0.0
472,"121 Lamar St., Macon GA  31204",1.0,0.0,0.0,0.0,0,0,2.0,0.0
473,"121 Marble Mill Rd Ste 201, Marietta GA  30060",1.0,0.0,0.0,0.0,0,0,2.0,0.0
474,"121 Marble Mill Road, Suite 202, Marietta GA  30060",0.0,0.0,0.0,1.0,0,0,0.0,0.0
475,"121 Royal Dornoch Drive, Johns Creek GA  30097",0.0,0.0,0.0,1.0,0,0,0.0,0.0
476,"1211 Argonne Way NE, Atlanta GA  30324",1.0,0.0,0.0,0.0,0,0,2.0,0.0
477,"1211 George C. Wilson Dr, Augusta GA  30909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
478,"1211 Tuckawanna Drive Sw, Atlanta GA  30311",0.0,0.0,0.0,1.0,0,0,0.0,0.0
479,"1211 West Wheeler Parkway, Augusta GA  30909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
480,"1212 Ida Woods Lane, Lawrenceville GA  30045",1.0,0.0,0.0,0.0,0,0,2.0,0.0
481,"1213 Azalea Drive, Augusta GA  30904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
482,"1213 North Main Street, La Fayette GA  30728",1.0,0.0,0.0,0.0,0,0,2.0,0.0
483,"1214 Peterson Ave North, Suite G, Douglas GA  31533",0.0,0.0,0.0,1.0,0,0,0.0,0.0
484,"1215 A Tuscany Drive, Braselton GA  30517",1.0,0.0,0.0,1.0,0,0,2.0,0.0
485,"1215 George C. Wilson Drive, suite A1, Augusta GA  30909",0.0,0.0,0.0,1.0,0,0,0.0,0.0
486,"1215 Greenwich Pass, Grovetown GA  30813",2.0,0.0,0.0,0.0,0,0,4.0,0.0
487,"1215 Vine St, Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
488,"1215 Vine Street, Gainesville GA  30501",3.0,0.0,0.0,0.0,0,0,6.0,0.0
489,"1216 Aviation Blvd, STE 101, Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
490,"1216 W Medical Pk Road, Augusta GA  30909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
491,"1216 W. Medical Park Road, Augusta GA  30909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
492,"1217 royal drive, conyers GA  30094",1.0,0.0,0.0,0.0,0,0,2.0,0.0
493,"1218 Augusta West Parkway, Augusta GA  30909-1808",2.0,0.0,0.0,0.0,0,0,4.0,0.0
494,"1218 Indigo Ct, Demorest GA  30535",1.0,0.0,0.0,0.0,0,0,2.0,0.0
495,"1218 Peacock Ave, Columbus GA  31906",1.0,0.0,0.0,0.0,0,0,2.0,0.0
496,"1218 W Paces Ferry Road, Ste 100, Atlanta GA  30327",0.0,0.0,0.0,1.0,0,0,0.0,0.0
497,"122 Tammy Lane, Carrollton GA  30117",1.0,0.0,0.0,0.0,0,0,2.0,0.0
