id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US13121006400,,"Census Tract 64, Fulton County, Georgia",23,0,22,6,13,5,0,0,0,28,0,12,48,0,5,22,21,0,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,22,0,9,4,110.5,22.5,39,25,197,,
1400000US13121006500,,"Census Tract 65, Fulton County, Georgia",100,7,19,152,84,27,0,0,39,27,35,40,234,97,0,10,14,0,0,0,0,102,11,0,0,232,0,49,0,79,0,0,0,0,9,95,0,0,569,144,208,75,996,,
1400000US13121006601,,"Census Tract 66.01, Fulton County, Georgia",18,0,33,18,0,26,9,0,8,25,0,0,185,27,7,96,0,6,0,9,0,20,9,0,11,39,0,7,14,0,0,0,0,0,0,18,0,0,223,61,66,11,361,,
1400000US13121006602,,"Census Tract 66.02, Fulton County, Georgia",32,6,29,31,0,0,0,0,0,5,0,0,111,65,14,0,29,0,0,0,0,3,0,0,0,134,112,10,0,8,4,0,0,0,0,0,0,0,338,3.5,6.5,0,348,,
1400000US13121006700,,"Census Tract 67, Fulton County, Georgia",35,0,55,15,0,120,26,0,32,65,0,56,366,46,58,90,0,0,76,0,0,61,15,20,0,325,68,41,36,23,0,0,0,0,38,45,36,38,467,287.5,190.5,150,1095,,
1400000US13121006801,,"Census Tract 68.01, Fulton County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US13121006802,,"Census Tract 68.02, Fulton County, Georgia",485,114,91,0,1,9,0,0,0,0,0,0,410,210,102,20,0,11,24,0,9,0,17,0,17,237,76,88,40,17,9,7,0,0,0,0,0,0,1253.5,59.5,17,17,1347,,
1400000US13121006900,,"Census Tract 69, Fulton County, Georgia",71,34,41,0,0,56,0,0,79,10,7,42,181,21,65,26,0,0,16,0,0,37,0,7,9,218,35,0,0,0,15,61,0,0,65,17,0,25,300.5,231,117.5,90,739,,
1400000US13121000700,,"Census Tract 7, Fulton County, Georgia",0,11,0,0,0,0,0,0,0,13,0,20,60,0,0,0,0,0,0,0,0,22,7,8,23,10,0,0,0,0,0,0,0,0,0,0,0,10,11,11,31,61,114,,
1400000US13121007001,,"Census Tract 70.01, Fulton County, Georgia",22,57,83,99,72,67,14,26,54,18,13,0,456,179,0,20,118,0,56,13,0,51,14,0,5,471,115,0,9,229,0,32,10,0,54,0,22,0,967,333.5,111.5,40,1452,,
1400000US13121007002,,"Census Tract 70.02, Fulton County, Georgia",10,89,97,14,0,0,0,0,11,13,0,0,222,28,130,12,0,23,0,0,0,15,14,0,0,259,55,0,0,0,79,0,0,0,125,0,0,0,486,126.5,102.5,0,715,,
1400000US13121007100,,"Census Tract 71, Fulton County, Georgia",5,0,0,122,9,0,0,71,50,0,0,0,202,15,0,0,121,0,0,0,19,47,0,0,0,49,15,0,0,0,0,7,0,0,8,4,0,15,282.5,154,56.5,15,508,,
1400000US13121007200,,"Census Tract 72, Fulton County, Georgia",41,20,0,55,26,0,0,0,0,7,0,0,238,102,23,0,9,18,0,0,44,22,15,0,5,201,81,49,0,9,38,0,0,9,0,0,7,8,430,105,33,20,588,,
1400000US13121007300,,"Census Tract 73, Fulton County, Georgia",203,108,124,76,50,44,0,0,42,0,16,36,521,201,83,35,17,110,21,0,0,0,37,17,0,675,138,19,212,172,0,0,20,0,38,38,38,0,1468,205,115,107,1895,,
1400000US13121007400,,"Census Tract 74, Fulton County, Georgia",111,116,17,85,0,0,0,0,23,6,0,0,422,68,239,17,10,0,0,0,0,70,18,0,0,122,35,77,0,0,0,0,0,0,0,10,0,0,775,46.5,80.5,0,902,,
1400000US13121007500,,"Census Tract 75, Fulton County, Georgia",13,0,7,74,0,50,0,0,14,19,8,0,218,48,12,43,22,30,0,13,0,50,0,0,0,235,114,0,8,17,44,14,9,0,10,19,0,0,395,160,75,8,638,,
1400000US13121007602,,"Census Tract 76.02, Fulton County, Georgia",18,47,70,18,26,0,0,0,0,0,0,0,114,45,14,0,0,31,0,0,0,9,15,0,0,237,72,40,38,0,0,55,0,0,5,19,0,8,390.5,90.5,41,8,530,,
1400000US13121007603,,"Census Tract 76.03, Fulton County, Georgia",147,38,0,45,0,0,0,0,0,0,0,0,238,52,43,103,0,40,0,0,0,0,0,0,0,346,164,0,103,0,42,0,0,0,0,37,0,0,736,41,37,0,814,,
1400000US13121007604,,"Census Tract 76.04, Fulton County, Georgia",0,65,77,33,0,70,0,0,0,20,0,0,71,62,9,0,0,0,0,0,0,0,0,0,0,144,120,0,0,0,13,0,0,11,0,0,0,0,372.5,87.5,20,0,480,,
1400000US13121007703,,"Census Tract 77.03, Fulton County, Georgia",68,57,0,0,47,0,0,0,16,0,43,58,422,157,59,0,0,69,36,0,30,38,0,20,13,220,36,48,0,0,28,36,0,0,30,22,0,20,497,216,64,154,931,,
1400000US13121007704,,"Census Tract 77.04, Fulton County, Georgia",144,33,28,75,24,0,0,0,47,52,0,20,715,184,0,161,106,42,0,0,10,189,0,0,23,473,32,0,172,18,49,60,0,0,78,64,0,0,1010.5,284.5,273,43,1611,,
1400000US13121007705,,"Census Tract 77.05, Fulton County, Georgia",230,38,153,116,15,0,0,0,77,23,0,0,643,207,7,114,173,14,13,0,0,77,27,0,11,165,11,19,0,0,20,21,0,0,44,38,0,12,1092.5,157.5,187,23,1460,,
1400000US13121007706,,"Census Tract 77.06, Fulton County, Georgia",0,0,0,41,42,75,0,0,98,23,43,181,482,0,0,161,62,0,0,0,0,38,54,81,86,675,0,48,88,310,0,30,0,0,174,25,0,0,731,281,257,391,1660,,
1400000US13121007802,,"Census Tract 78.02, Fulton County, Georgia",189,76,51,217,63,0,59,73,0,251,29,0,752,43,68,102,115,55,64,0,0,45,85,42,133,1163,49,250,0,104,77,0,0,217,45,237,21,163,1361.5,555.5,618,388,2923,,
1400000US13121007805,,"Census Tract 78.05, Fulton County, Georgia",18,0,71,65,0,149,0,23,15,0,0,0,105,0,0,0,48,0,0,0,22,0,24,0,11,208,39,26,44,17,0,0,0,20,38,0,0,24,328,240.5,50.5,35,654,,
1400000US13121007806,,"Census Tract 78.06, Fulton County, Georgia",47,0,0,86,0,214,0,0,138,0,0,0,558,89,94,0,87,56,79,0,76,0,77,0,0,526,47,155,0,0,0,69,24,53,44,134,0,0,633,634,302,0,1569,,
1400000US13121007807,,"Census Tract 78.07, Fulton County, Georgia",224,0,37,0,45,0,0,0,0,35,0,0,356,123,0,68,99,0,0,0,0,32,34,0,0,505,281,24,53,26,29,15,0,0,0,77,0,0,972,68,162,0,1202,,
1400000US13121007808,,"Census Tract 78.08, Fulton County, Georgia",544,224,99,0,0,19,0,0,47,0,0,0,601,387,93,99,0,0,22,0,0,0,0,0,0,431,314,37,80,0,0,0,0,0,0,0,0,0,1877,64.5,23.5,0,1965,,
1400000US13121007900,,"Census Tract 79, Fulton County, Georgia",0,0,0,0,0,0,9,0,0,0,0,42,136,0,0,0,0,0,70,0,0,19,0,27,20,325,0,0,0,0,0,21,0,0,200,56,0,48,0,209.5,165.5,137,512,,
1400000US13121008000,,"Census Tract 80, Fulton County, Georgia",124,78,97,20,17,13,0,0,24,63,0,0,504,88,73,58,40,43,25,0,0,106,71,0,0,347,88,60,0,35,37,10,0,11,94,0,0,12,809.5,219.5,246,12,1287,,
1400000US13121008101,,"Census Tract 81.01, Fulton County, Georgia",0,0,0,0,7,0,0,0,31,0,7,0,141,52,0,0,63,0,0,0,0,20,0,6,0,123,52,0,0,36,0,0,20,0,15,0,0,0,206.5,56.5,33,13,309,,
1400000US13121008102,,"Census Tract 81.02, Fulton County, Georgia",18,162,34,90,0,23,25,0,82,25,0,28,736,0,142,49,218,26,22,49,161,47,22,0,0,640,82,0,136,0,59,64,24,153,94,28,0,0,973.5,675,186.5,28,1863,,
1400000US13121008201,,"Census Tract 82.01, Fulton County, Georgia",45,0,63,0,46,0,0,0,0,44,0,0,645,16,161,67,84,153,24,0,0,95,45,0,0,258,0,50,0,0,152,24,0,0,32,0,0,0,661.5,287,152.5,0,1101,,
1400000US13121008202,,"Census Tract 82.02, Fulton County, Georgia",57,40,9,0,4,6,0,0,7,20,0,0,237,70,50,47,49,0,15,0,0,0,0,6,0,169,39,20,23,22,3,9,0,0,40,13,0,0,429.5,57,56.5,6,549,,
1400000US13121008301,,"Census Tract 83.01, Fulton County, Georgia",18,0,0,46,13,0,45,2,0,0,0,0,259,38,0,57,80,24,41,0,19,0,0,0,0,190,142,0,0,0,0,0,43,5,0,0,0,0,399.5,173.5,0,0,573,,
1400000US13121008302,,"Census Tract 83.02, Fulton County, Georgia",6,36,0,11,0,0,0,9,0,0,0,0,111,17,49,0,0,0,7,0,15,23,0,0,0,138,45,18,16,3,0,0,0,0,48,0,0,8,201,66.5,35.5,8,311,,
1400000US13121008400,,"Census Tract 84, Fulton County, Georgia",33,21,0,0,0,0,0,0,0,0,0,0,234,95,10,69,0,0,0,0,0,0,0,60,0,203,87,0,102,14,0,0,0,0,0,0,0,0,431,0,0,60,491,,
1400000US13121008500,,"Census Tract 85, Fulton County, Georgia",29,0,23,0,0,0,0,0,0,0,0,13,149,0,101,24,0,0,0,10,0,0,0,0,14,53,0,43,0,0,0,0,0,0,0,10,0,0,220,10,10,27,267,,
1400000US13121008601,,"Census Tract 86.01, Fulton County, Georgia",256,195,23,27,69,7,0,10,24,0,0,0,471,182,94,56,48,43,0,48,0,0,0,0,0,307,0,54,53,23,71,0,40,0,22,12,0,32,1102.5,219.5,35,32,1389,,
1400000US13121008602,,"Census Tract 86.02, Fulton County, Georgia",8,15,43,18,0,7,0,0,0,0,0,0,166,0,13,21,46,0,15,0,0,57,14,0,0,188,28,52,0,52,0,19,0,0,14,8,0,15,296,76.5,57.5,15,445,,
1400000US13121008700,,"Census Tract 87, Fulton County, Georgia",46,80,104,152,0,0,0,0,0,19,0,13,519,21,129,44,71,0,79,0,102,63,0,0,10,429,77,97,0,111,0,11,0,0,100,22,0,11,932,273.5,122.5,34,1362,,
1400000US13121008800,,"Census Tract 88, Fulton County, Georgia",5,54,0,0,0,0,0,0,67,0,0,537,434,24,0,0,0,0,0,0,0,43,0,72,295,306,21,0,0,0,0,0,27,0,47,0,116,95,104,105.5,78.5,1115,1403,,
1400000US13121008902,,"Census Tract 89.02, Fulton County, Georgia",52,0,0,0,0,0,42,37,90,0,148,292,199,0,0,0,0,0,0,0,0,0,34,99,66,168,0,22,0,0,0,0,0,0,0,21,19,106,74,124,100,730,1028,,
1400000US13121008903,,"Census Tract 89.03, Fulton County, Georgia",0,0,0,42,23,22,17,0,50,7,0,6,278,0,0,89,20,109,52,0,0,8,0,0,0,71,0,0,9,0,18,20,16,0,0,0,8,0,235,231,36,14,516,,
1400000US13121008904,,"Census Tract 89.04, Fulton County, Georgia",0,0,0,0,0,0,0,0,29,0,51,137,378,0,51,0,0,0,0,0,0,46,52,12,217,244,0,18,0,0,0,0,0,0,0,30,21,175,69,37.5,119.5,613,839,,
1400000US13121009000,,"Census Tract 90, Fulton County, Georgia",0,0,0,0,0,0,0,0,20,11,21,499,508,0,0,0,0,0,0,0,45,47,73,10,333,278,9,0,0,0,0,0,19,0,58,0,21,171,9,126.5,146.5,1055,1337,,
1400000US13121009101,,"Census Tract 91.01, Fulton County, Georgia",0,0,0,0,0,0,13,0,13,13,15,227,14,0,0,0,0,0,0,0,0,0,0,0,14,95,19,0,0,0,58,0,0,0,0,0,18,0,48,48.5,19.5,274,390,,
1400000US13121009102,,"Census Tract 91.02, Fulton County, Georgia",0,0,0,0,0,0,0,0,0,11,20,105,169,0,0,0,0,0,0,0,0,16,0,16,137,150,18,0,0,0,0,0,0,0,30,0,0,102,18,23,34,380,455,,
1400000US13121009200,,"Census Tract 92, Fulton County, Georgia",153,46,0,10,0,0,0,0,0,18,0,156,364,168,90,0,11,0,0,0,0,37,19,0,39,365,66,132,114,0,0,38,0,0,0,0,15,0,790,56.5,55.5,210,1112,,
1400000US13121009300,,"Census Tract 93, Fulton County, Georgia",0,0,75,0,0,0,0,0,54,0,0,208,347,0,0,197,0,0,0,0,0,0,44,20,86,217,0,0,0,0,0,0,0,0,0,0,0,217,272,27,71,531,901,,
1400000US13121009402,,"Census Tract 94.02, Fulton County, Georgia",38,44,0,0,23,0,0,0,0,14,0,22,122,32,64,0,0,0,0,0,0,0,0,0,26,73,0,51,0,0,0,0,0,0,0,0,0,22,240.5,11.5,14,70,336,,
1400000US13121009403,,"Census Tract 94.03, Fulton County, Georgia",0,0,0,0,16,63,12,0,20,0,0,96,319,0,0,0,0,34,14,30,0,113,94,15,19,209,0,15,0,0,32,0,0,0,147,0,15,0,56,300,234,145,735,,
1400000US13121009404,,"Census Tract 94.04, Fulton County, Georgia",0,0,0,0,0,0,0,0,0,0,53,129,133,0,0,0,0,0,0,0,0,14,42,0,77,216,29,0,0,0,0,0,0,0,0,24,28,135,29,7,73,422,531,,
1400000US13121009501,,"Census Tract 95.01, Fulton County, Georgia",0,0,0,0,0,0,0,0,0,0,0,122,209,0,0,0,0,0,0,0,0,0,0,17,192,274,0,0,0,0,0,0,0,0,0,0,35,239,0,0,0,605,605,,
1400000US13121009502,,"Census Tract 95.02, Fulton County, Georgia",0,0,0,0,0,0,0,0,0,0,0,44,268,0,0,0,0,0,0,0,0,120,88,0,60,45,0,0,0,0,0,0,0,0,0,14,0,31,0,60,162,135,357,,
1400000US13121009601,,"Census Tract 96.01, Fulton County, Georgia",0,0,0,0,9,0,0,0,0,0,42,107,71,0,0,0,7,0,0,0,0,14,0,0,50,57,0,0,8,3,0,8,0,0,9,0,8,21,22.5,24,11.5,228,286,,
1400000US13121009602,,"Census Tract 96.02, Fulton County, Georgia",38,0,0,0,0,0,0,0,0,0,26,174,201,0,0,0,0,0,0,0,0,0,36,0,165,350,0,0,0,0,0,0,0,0,0,79,22,249,38,0,115,636,789,,
1400000US13121009603,,"Census Tract 96.03, Fulton County, Georgia",0,0,0,0,0,0,0,0,0,0,0,254,177,0,0,0,0,0,0,0,0,38,0,0,139,77,0,0,0,0,0,25,0,0,0,0,0,52,0,44,19,445,508,,
1400000US13121009700,,"Census Tract 97, Fulton County, Georgia",0,0,0,0,0,0,0,0,0,7,29,334,372,10,0,0,0,0,9,0,0,0,19,41,293,385,0,0,0,0,0,10,0,0,34,24,52,265,10,36,67,1014,1127,,
1400000US13121009801,,"Census Tract 98.01, Fulton County, Georgia",0,0,11,0,0,0,0,0,0,0,55,221,463,8,0,0,0,0,0,0,0,12,0,69,374,462,9,0,0,0,0,0,0,0,12,0,66,375,28,12,12,1160,1212,,
1400000US13121009802,,"Census Tract 98.02, Fulton County, Georgia",0,0,0,0,0,0,0,0,9,0,29,240,303,0,0,16,0,0,0,0,0,9,9,39,230,511,21,0,7,0,0,0,0,0,62,6,45,370,44,40,55,953,1092,,
1400000US13121980000,,"Census Tract 9800, Fulton County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US13121009900,,"Census Tract 99, Fulton County, Georgia",0,0,37,0,0,0,0,0,0,37,47,306,583,0,0,17,0,14,0,0,0,0,0,35,517,480,0,0,0,0,0,0,0,0,0,0,15,465,61,7,37,1385,1490,,
1400000US13123080100,,"Census Tract 801, Gilmer County, Georgia",12,32,0,30,142,0,0,19,30,0,29,0,172,1,0,0,24,72,7,0,10,16,33,0,9,262,1,0,28,0,0,11,28,29,21,97,0,47,235,244.5,163.5,85,728,,
1400000US13123080200,,"Census Tract 802, Gilmer County, Georgia",0,0,0,0,21,0,0,0,0,0,48,111,284,0,0,35,0,0,0,0,0,120,114,15,0,402,0,19,19,34,0,26,0,0,138,85,55,26,117.5,165.5,328,255,866,,
1400000US13123080300,,"Census Tract 803, Gilmer County, Georgia",186,65,29,177,34,23,11,130,42,37,0,27,673,66,71,34,55,46,25,12,57,192,115,0,0,517,72,35,4,39,0,14,2,0,236,97,14,4,873,549,484,45,1951,,
1400000US13123080400,,"Census Tract 804, Gilmer County, Georgia",0,53,81,0,32,0,16,0,116,73,0,59,574,0,222,142,0,16,0,0,15,64,22,57,36,675,0,162,248,0,144,0,0,0,103,10,8,0,1004,268.5,246.5,160,1679,,
1400000US13123080500,,"Census Tract 805, Gilmer County, Georgia",37,11,14,0,21,19,0,0,16,0,6,11,100,0,0,0,0,9,19,0,0,0,0,45,27,344,0,0,13,0,0,0,14,8,68,98,90,53,90,117,140,232,579,,
1400000US13125010100,,"Census Tract 101, Glascock County, Georgia",11,0,54,0,84,0,0,2,4,0,0,5,250,22,2,66,0,52,0,0,1,21,59,27,0,294,6,11,0,0,79,1,0,0,60,85,25,27,279.5,154,186.5,84,704,,
1400000US13127000101,,"Census Tract 1.01, Glynn County, Georgia",0,0,0,0,0,0,0,0,0,7,0,24,38,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,13,0,0,25,0,6.5,13.5,87,107,,
1400000US13127000102,,"Census Tract 1.02, Glynn County, Georgia",0,0,0,0,0,0,0,0,0,37,0,52,168,0,0,0,0,0,0,0,0,32,34,16,86,154,0,0,0,0,0,0,0,0,49,35,20,50,0,40.5,146.5,224,411,,
1400000US13127001000,,"Census Tract 10, Glynn County, Georgia",74,28,0,0,0,0,27,49,99,155,13,26,898,51,11,129,0,0,68,21,32,106,191,0,289,724,73,12,25,0,0,76,0,0,107,171,98,162,403,429,673,588,2093,,
1400000US13127000200,,"Census Tract 2, Glynn County, Georgia",0,0,15,0,0,0,0,0,41,80,63,128,217,0,0,15,0,0,0,0,0,0,36,22,144,344,0,0,0,0,0,0,0,0,30,13,89,212,30,35.5,164.5,658,888,,
1400000US13127000300,,"Census Tract 3, Glynn County, Georgia",0,0,0,0,0,0,0,0,36,0,0,229,468,0,0,0,0,0,0,0,0,77,62,156,173,354,1,0,0,0,0,0,0,0,40,31,148,134,1,76.5,169.5,840,1087,,
1400000US13127000401,,"Census Tract 4.01, Glynn County, Georgia",186,16,9,0,0,176,0,16,103,0,38,14,718,247,13,33,12,0,69,0,0,71,70,139,64,780,143,0,0,37,0,138,0,0,181,59,183,39,696,576.5,306.5,477,2056,,
1400000US13127000403,,"Census Tract 4.03, Glynn County, Georgia",15,11,0,11,74,0,56,0,35,25,13,12,143,2,10,36,7,0,6,0,0,40,21,15,6,234,13,29,0,0,0,13,0,0,20,20,26,113,171,159.5,113.5,185,629,,
1400000US13127000404,,"Census Tract 4.04, Glynn County, Georgia",64,109,4,134,162,58,73,0,168,160,47,6,878,179,171,5,163,42,10,14,0,84,66,123,21,974,191,134,37,0,51,26,14,0,122,77,242,80,1318.5,509.5,490,519,2837,,
1400000US13127000501,,"Census Tract 5.01, Glynn County, Georgia",56,61,0,120,0,0,0,0,25,22,20,0,130,0,53,0,30,18,0,22,0,0,0,7,0,257,118,66,0,0,42,0,31,0,0,0,0,0,534,95.5,34.5,27,691,,
1400000US13127000503,,"Census Tract 5.03, Glynn County, Georgia",12,64,13,38,39,16,0,0,0,0,20,0,193,0,18,0,33,0,63,0,0,47,10,0,22,167,15,0,12,42,0,32,0,0,66,0,0,0,266.5,187,66.5,42,562,,
1400000US13127000504,,"Census Tract 5.04, Glynn County, Georgia",7,0,0,0,96,0,11,0,77,0,9,0,471,0,57,0,37,124,0,48,0,134,33,5,33,287,16,83,47,11,0,26,0,0,83,0,0,21,368,342,180,68,958,,
1400000US13127000600,,"Census Tract 6, Glynn County, Georgia",0,119,0,37,85,48,33,0,0,15,0,0,323,14,61,0,27,100,61,0,0,38,22,0,0,717,157,185,0,59,81,27,0,0,114,74,20,0,792,378,187,20,1377,,
1400000US13127000700,,"Census Tract 7, Glynn County, Georgia",162,205,22,0,0,113,0,85,53,54,0,20,834,207,208,0,0,11,153,88,42,22,88,0,15,931,0,162,0,211,49,49,280,43,63,74,0,0,1207,952,285,35,2479,,
1400000US13127000800,,"Census Tract 8, Glynn County, Georgia",124,70,86,25,0,0,0,0,45,23,0,0,380,185,79,34,32,0,34,0,0,16,0,0,0,383,123,38,49,0,47,75,0,0,19,19,0,13,868.5,172.5,82,13,1136,,
1400000US13127000900,,"Census Tract 9, Glynn County, Georgia",128,96,73,48,22,0,0,0,35,44,62,0,268,41,27,22,36,15,0,0,0,12,71,30,14,381,62,49,13,62,0,0,0,59,25,46,7,58,675.5,113.5,197,171,1157,,
1400000US13127990000,,"Census Tract 9900, Glynn County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US13129970100,,"Census Tract 9701, Gordon County, Georgia",35,13,295,0,0,22,18,15,34,122,41,74,446,0,12,71,0,4,99,0,20,22,103,29,86,458,0,40,27,8,47,86,72,0,25,71,67,15,526.5,398,336.5,312,1573,,
1400000US13129970200,,"Census Tract 9702, Gordon County, Georgia",29,0,15,2,34,0,0,19,60,65,0,0,536,32,74,144,7,8,3,8,44,68,127,0,21,842,80,210,172,3,28,24,0,85,117,22,56,45,803,340.5,336.5,122,1602,,
1400000US13129970300,,"Census Tract 9703, Gordon County, Georgia",235,0,172,0,161,30,31,0,145,31,12,0,951,163,117,117,45,198,14,18,0,197,42,40,0,892,133,229,145,66,75,30,0,0,60,113,12,29,1639,541,387,93,2660,,
1400000US13129970400,,"Census Tract 9704, Gordon County, Georgia",120,63,0,15,86,13,34,3,91,59,27,13,587,104,133,0,35,125,0,21,4,57,30,72,6,303,19,48,11,33,56,7,14,0,10,33,21,51,714.5,308.5,201,190,1414,,
1400000US13129970500,,"Census Tract 9705, Gordon County, Georgia",65,78,18,167,17,5,21,15,48,32,77,26,310,32,57,39,20,12,7,0,10,30,32,42,29,354,60,90,0,64,66,6,0,9,7,0,25,27,737.5,163,106.5,226,1233,,
1400000US13129970600,,"Census Tract 9706, Gordon County, Georgia",22,63,53,11,138,32,0,32,186,47,20,8,640,88,99,58,50,224,39,8,38,25,0,0,11,479,87,92,0,74,171,0,18,0,12,0,13,12,963.5,545,158.5,64,1731,,
1400000US13129970700,,"Census Tract 9707, Gordon County, Georgia",0,2,0,10,51,0,27,0,83,28,0,0,229,0,34,3,22,39,26,7,2,67,16,1,12,471,71,76,2,23,39,1,0,2,147,48,30,32,307.5,278,240.5,75,901,,
1400000US13129970800,,"Census Tract 9708, Gordon County, Georgia",0,0,0,0,0,130,0,0,172,0,19,43,257,0,0,44,0,0,0,0,0,39,51,98,25,717,135,0,17,0,0,20,17,14,128,39,181,166,196,350.5,259.5,532,1338,,
1400000US13129970900,,"Census Tract 9709, Gordon County, Georgia",9,19,0,7,4,69,94,14,35,235,15,4,594,3,26,28,18,63,17,2,0,119,164,154,0,483,0,0,48,17,10,8,60,60,125,119,31,5,213.5,502,657.5,209,1582,,
1400000US13131950100,,"Census Tract 9501, Grady County, Georgia",0,34,11,0,13,4,6,0,12,10,0,28,159,0,16,0,33,6,6,0,0,15,50,24,9,183,6,0,16,0,12,0,0,0,24,90,18,17,131.5,57,175.5,96,460,,
1400000US13131950200,,"Census Tract 9502, Grady County, Georgia",3,0,0,68,0,19,0,0,66,2,1,17,157,4,1,0,2,7,29,23,13,74,0,0,4,424,77,2,0,75,9,23,19,10,82,55,1,71,240,255,168,94,757,,
1400000US13131950300,,"Census Tract 9503, Grady County, Georgia",50,0,18,68,0,39,0,0,113,0,0,0,266,61,68,25,0,39,6,11,0,21,0,0,35,426,133,29,0,30,31,45,0,0,52,17,18,71,517,229,110,124,980,,
1400000US13131950400,,"Census Tract 9504, Grady County, Georgia",0,61,27,157,34,153,0,0,188,0,0,0,188,0,20,24,49,13,0,25,0,36,21,0,0,651,309,0,41,9,0,15,99,0,112,34,32,0,720.5,483.5,223,32,1459,,
1400000US13131950500,,"Census Tract 9505, Grady County, Georgia",126,88,221,0,41,14,0,0,0,0,21,0,983,45,0,306,0,51,151,53,0,181,0,184,12,433,0,0,66,0,45,59,89,0,45,16,13,100,920.5,547.5,129,330,1927,,
1400000US13131950600,,"Census Tract 9506, Grady County, Georgia",0,25,56,5,0,7,5,5,39,30,20,15,173,0,9,31,7,0,11,12,6,41,22,16,18,110,0,0,0,0,6,14,0,0,27,0,13,50,136,116.5,105.5,132,490,,
1400000US13133950100,,"Census Tract 9501, Greene County, Georgia",9,17,0,0,0,4,0,0,11,8,0,21,138,9,9,0,13,48,0,0,0,20,5,34,0,172,0,61,0,25,42,6,0,0,21,0,8,9,188,81,39,72,380,,
1400000US13133950200,,"Census Tract 9502, Greene County, Georgia",28,6,48,28,0,16,4,0,8,40,0,0,283,42,70,20,45,0,4,4,0,54,28,16,0,135,10,31,10,5,23,9,6,0,14,11,5,11,354.5,92.5,117,32,596,,
1400000US13133950301,,"Census Tract 9503.01, Greene County, Georgia",0,0,0,0,0,0,0,0,8,0,0,22,123,0,18,0,6,0,0,0,0,24,6,0,69,138,0,23,0,6,0,0,0,0,33,6,0,70,53,32.5,44.5,161,291,,
1400000US13133950302,,"Census Tract 9503.02, Greene County, Georgia",0,0,0,0,0,0,0,0,0,31,7,12,171,87,0,0,0,0,0,0,0,0,19,0,65,168,0,0,16,0,0,24,0,0,8,15,31,74,103,28,69,189,389,,
1400000US13133950303,,"Census Tract 9503.03, Greene County, Georgia",88,13,22,80,35,26,0,0,0,0,52,0,539,191,8,125,63,23,24,0,15,79,11,0,0,272,90,59,0,10,13,0,13,38,41,0,8,0,784.5,211.5,71,60,1127,,
