idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
393,"155 CALLE PORTAL STE 30,SIERRA VISTA,AZ,85635-2900",0.2222222222222222,0.21978021978021967,0.0,31.55282679,-110.267018,1,1,0.4444444444444444,0.4395604395604393
394,"155 CALLE PORTAL STE 70,SIERRA VISTA,AZ,85635-2900",0.2222222222222222,0.07692307692307693,0.0,31.55282679,-110.267018,1,1,0.4444444444444444,0.15384615384615385
395,"155 CALLE PORTAL STE 700,SIERRA VISTA,AZ,85635-2973",0.9424603174603172,0.21978021978021967,0.0,31.55282679,-110.267018,1,1,1.8849206349206344,0.4395604395604393
396,"155 CALLE PORTAL,SIERRA VISTA,AZ,85635-2900",0.6567460317460317,0.14285714285714285,0.0,31.55282679,-110.267018,1,1,1.3134920634920637,0.2857142857142857
397,"155 W CENTER ST,SNOWFLAKE,AZ,85937-5211",0.5,0.0,0.0,34.5092355,-110.0816325,1,1,1.0,0.0
398,"1550 E FLORENCE BLVD STE 104,CASA GRANDE,AZ,85122-4788",0.25,0.0,0.0,32.87960252,-111.7206914,1,1,0.5,0.0
399,"1550 E FLORENCE BLVD STE,CASA GRANDE,AZ,85122-4788",0.25,0.0,0.0,32.87960252,-111.7206914,1,1,0.5,0.0
400,"1550 E FLORENCE BLVD,CASA GRANDE,AZ,85122-4788",0.25,0.0,0.0,32.87960252,-111.7206914,1,1,0.5,0.0
401,"15508 W BELL RD # 101-525,SURPRISE,AZ,85374-2432",0.5,0.0,0.0,33.63884347,-112.39451,1,1,1.0,0.0
402,"15508 W BELL RD STE 110,SURPRISE,AZ,85374-2432",2.0,0.0,0.0,33.63884347,-112.39451,1,1,4.0,0.0
403,"1551 E UNIVERSITY DR,MESA,AZ,85203-8132",0.0,0.0,0.3921568627450979,33.42249452,-111.7974598,1,1,0.0,0.0
404,"15601 W BELL RD STE 2,SURPRISE,AZ,85374-3060",1.3611111111111112,0.0,0.03125,33.63864251,-112.3957144,1,1,2.7222222222222223,0.0
405,"15601 W BELL RD STE 202,SURPRISE,AZ,85374-3060",0.4,0.0,0.21458333333333326,33.63864251,-112.3957144,1,1,0.8,0.0
