IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"4601 W 109TH ST STE 217,OVERLAND PARK,KS,66211-1314",,0.0,,1.0,,0.0,,,38.93059009,-94.63844673,,,0.0,1.0
"4720 RAINBOW BLVD,WESTWOOD,KS,66205-1824",,1.0,,0.0,,0.0,,,39.04275566,-94.6119554,,,0.0,1.0
"4800 GENERAL HAYS RD,HAYS,KS,67601-6002",,1.0,,0.0,,0.0,,,38.90735338,-99.31528361,,,0.0,1.0
"4851 W 134TH ST,LEAWOOD,KS,66209-7803",,0.0,,0.0,,1.0,,,38.88587451,-94.641552,,,0.0,1.0
"4902 E 21ST ST N,WICHITA,KS,67208-1601",,0.5,,0.0,,0.0,,,37.72299348,-97.27939252,,,0.0,1.0
"5000 W 95TH ST STE 270,PRAIRIE VILLAGE,KS,66207-3300",,0.0,,0.0,,1.0,,,38.95688352,-94.64340052,,,0.0,1.0
"501 GARFIELD ST,QUINTER,KS,67752-9795",,1.0,,0.0,,0.0,,,39.06708861,-100.2401809,,,0.0,1.0
"501 WASHINGTON ST,CONCORDIA,KS,66901-2116",,1.0,,0.0,,0.0,,,39.57238825,-97.66102583,,,0.0,1.0
"503 W 1ST ST,MCPHERSON,KS,67460-3215",,1.0,,0.0,,0.0,,,38.37664848,-97.67318425,,,0.0,1.0
"504 N POPLAR ST,PEABODY,KS,66866-1233",,1.0,,0.0,,0.0,,,38.16979225,-97.11371753,,,0.0,1.0
"505 W ELM ST,BUCKLIN,KS,67834-3461",,1.0909090909090908,,0.0,,0.0,,,37.54725375,-99.64007006,,,0.0,1.0
"506 E THORPE ST,LAKIN,KS,67860-9625",,1.0,,0.0,,0.0,,,37.94603834,-101.2520203,,,0.0,1.0
"507 N MUR LEN RD,OLATHE,KS,66062-1267",,0.6666666666666666,,0.0,,0.0,,,38.88839699,-94.77957932,,,0.0,1.0
"510 W FRONTVIEW ST,DODGE CITY,KS,67801-2213",,0.09090909090909093,,0.0,,0.0,,,37.78040598,-100.02179040000001,,,0.0,1.0
"514 DELAWARE ST,HIAWATHA,KS,66434-2118",,0.3333333333333333,,0.0,,0.0,,,39.85400249,-95.53529249,,,0.0,1.0
"5310 E 21ST ST N,WICHITA,KS,67208-1650",,1.0,,0.0,,0.0,,,37.72299748,-97.27450054,,,0.0,1.0
"5321 W 151ST ST,LEAWOOD,KS,66224-9637",,0.6666666666666666,,0.0,,0.0,,,38.8546076,-94.64707819,,,0.0,1.0
